,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Baylor,37.2,1,124,1,2013,10
1,2,Florida St,34.0,1,61,2,2013,10
2,3,Alabama,33.0,1,52,4,2013,10
3,4,Oregon,31.3,1,44,3,2013,10
4,5,Ohio State,25.7,3,42,10,2013,10
5,6,Stanford,21.6,3,61,6,2013,10
6,7,Arizona St,21.4,4,60,8,2013,10
7,8,Missouri,21.2,5,38,5,2013,10
8,9,BYU,21.2,8,73,15,2013,10
9,10,Wisconsin,19.3,5,30,9,2013,10
10,11,Auburn,18.3,2,71,16,2013,10
11,12,LSU,17.8,4,29,7,2013,10
12,13,S Carolina,17.6,2,31,18,2013,10
13,14,Louisville,17.5,4,94,14,2013,10
14,15,Texas A&M,16.2,14,53,20,2013,10
15,16,Clemson,15.9,7,33,17,2013,10
16,17,Oregon St,15.7,11,113,11,2013,10
17,18,Houston,15.1,4,84,39,2013,10
18,19,Michigan St,14.2,7,71,40,2013,10
19,20,Miami (FL),13.6,8,78,12,2013,10
20,21,Oklahoma St,13.4,2,40,30,2013,10
21,22,Central FL,13.1,6,60,26,2013,10
22,23,Texas,12.2,7,62,45,2013,10
23,24,UCLA,12.1,4,29,13,2013,10
24,25,Notre Dame,11.5,5,58,46,2013,10
25,26,Boise State,11.5,18,96,22,2013,10
26,27,Iowa,11.5,26,80,36,2013,10
27,28,Mississippi,11.4,4,55,19,2013,10
28,29,USC,11.2,3,52,28,2013,10
29,30,Washington,11.2,2,38,24,2013,10
30,31,Texas Tech,11.1,2,80,23,2013,10
31,32,Kansas St,11.1,10,125,29,2013,10
32,33,LA Lafayette,10.7,28,104,43,2013,10
33,34,GA Tech,10.5,3,44,32,2013,10
34,35,Florida,10.4,14,77,27,2013,10
35,36,Arizona,10.2,11,53,21,2013,10
36,37,Utah,10.1,7,55,25,2013,10
37,38,Oklahoma,9.7,5,84,33,2013,10
38,39,Utah State,9.3,8,48,37,2013,10
39,40,Georgia,9.0,8,43,35,2013,10
40,41,VA Tech,7.5,28,58,34,2013,10
41,42,Fresno St,7.2,20,113,47,2013,10
42,43,Duke,6.9,20,113,57,2013,10
43,44,Indiana,6.4,11,85,42,2013,10
44,45,E Carolina,6.1,31,97,44,2013,10
45,46,Buffalo,6.0,38,111,59,2013,10
46,47,Miss State,5.9,14,69,38,2013,10
47,48,Nebraska,4.4,27,80,31,2013,10
48,49,N Illinois,3.9,21,101,60,2013,10
49,50,TX Christian,3.3,3,73,41,2013,10
50,51,North Texas,3.3,31,97,62,2013,10
51,52,Tennessee,2.6,17,82,56,2013,10
52,53,Michigan,2.6,6,57,51,2013,10
53,54,Ball State,2.1,38,121,53,2013,10
54,55,Wake Forest,1.5,55,117,78,2013,10
55,56,Colorado St,1.4,26,110,61,2013,10
56,57,N Carolina,0.6,12,76,64,2013,10
57,58,Rice,0.1,48,108,72,2013,10
58,59,Cincinnati,0.0,12,103,58,2013,10
59,60,Toledo,0.0,51,85,69,2013,10
60,61,Ohio,-0.1,55,123,55,2013,10
61,62,Minnesota,-0.2,5,91,83,2013,10
62,63,Marshall,-0.5,20,111,49,2013,10
63,64,Bowling Grn,-0.7,1,89,76,2013,10
64,65,Wash State,-1.0,27,82,65,2013,10
65,66,Pittsburgh,-1.3,51,97,63,2013,10
66,67,Vanderbilt,-1.4,9,67,52,2013,10
67,68,Boston Col,-2.1,51,101,54,2013,10
68,69,Penn State,-2.5,30,85,48,2013,10
69,70,Kentucky,-2.6,66,99,68,2013,10
70,71,W Kentucky,-2.7,40,90,66,2013,10
71,72,Memphis,-2.8,63,105,74,2013,10
72,73,Syracuse,-3.7,38,89,75,2013,10
73,74,Northwestern,-3.8,19,82,82,2013,10
74,75,S Alabama,-4.4,68,124,70,2013,10
75,76,Iowa State,-4.8,24,120,71,2013,10
76,77,W Virginia,-6.0,21,102,73,2013,10
77,78,UNLV,-6.2,55,123,87,2013,10
78,79,NC State,-6.2,23,116,91,2013,10
79,80,Tulane,-6.5,65,122,84,2013,10
80,81,San Diego St,-6.8,51,124,85,2013,10
81,82,Maryland,-7.1,18,110,80,2013,10
82,83,San Jose St,-7.4,67,114,81,2013,10
83,84,Navy,-7.7,27,84,79,2013,10
84,85,S Methodist,-8.7,1,115,96,2013,10
85,86,Middle Tenn,-8.9,61,119,89,2013,10
86,87,Rutgers,-9.3,10,112,67,2013,10
87,88,Fla Atlantic,-9.3,56,117,77,2013,10
88,89,Illinois,-9.5,39,104,50,2013,10
89,90,Virginia,-9.5,44,106,86,2013,10
90,91,Nevada,-9.7,30,106,88,2013,10
91,92,TX-San Ant,-11.6,56,106,104,2013,10
92,93,Arkansas St,-12.1,4,100,90,2013,10
93,94,Arkansas,-12.3,28,98,94,2013,10
94,95,Colorado,-12.7,56,101,97,2013,10
95,96,Temple,-12.8,48,109,105,2013,10
96,97,Texas State,-12.9,71,118,100,2013,10
97,98,Tulsa,-13.2,55,120,92,2013,10
98,99,Kent State,-13.4,66,121,101,2013,10
99,100,Wyoming,-13.9,35,117,98,2013,10
100,101,California,-14.1,33,106,99,2013,10
101,102,Troy,-14.1,48,108,107,2013,10
102,103,Army,-14.4,77,116,103,2013,10
103,104,Kansas,-14.8,64,107,95,2013,10
104,105,New Mexico,-15.1,83,113,106,2013,10
105,106,S Florida,-15.7,56,125,93,2013,10
106,107,Hawaii,-16.2,58,115,102,2013,10
107,108,Purdue,-16.3,37,116,108,2013,10
108,109,LA Tech,-16.7,94,114,114,2013,10
109,110,LA Monroe,-18.8,75,120,112,2013,10
110,111,Central Mich,-18.9,90,122,113,2013,10
111,112,Connecticut,-20.1,60,125,109,2013,10
112,113,Akron,-20.6,92,122,110,2013,10
113,114,UAB,-23.1,79,120,115,2013,10
114,115,Georgia State,-23.5,2,125,118,2013,10
115,116,Air Force,-23.6,72,116,111,2013,10
