,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
28,29,S Carolina,--,0-0,0-0,0-0,6,47,27,2013,11
29,30,Oregon St,--,0-0,0-0,0-0,10,92,26,2013,11
30,31,Stanford,--,0-0,0-0,0-0,5,61,25,2013,11
31,32,Louisville,--,0-0,0-0,0-0,4,60,29,2013,11
32,33,UCLA,--,0-0,0-0,0-0,1,45,30,2013,11
33,34,Auburn,--,0-0,0-0,0-0,3,70,32,2013,11
34,35,Texas Tech,--,0-0,0-0,0-0,2,117,33,2013,11
35,36,Mississippi,--,0-0,0-0,0-0,2,46,31,2013,11
36,37,Wash State,--,0-0,0-0,0-0,20,112,37,2013,11
37,38,Texas A&M,--,0-0,0-0,0-0,3,54,35,2013,11
38,39,Iowa,--,0-0,0-0,0-0,34,69,40,2013,11
39,40,USC,--,0-0,0-0,0-0,1,56,51,2013,11
40,41,BYU,--,0-0,0-0,0-0,25,101,39,2013,11
41,42,Arizona,--,0-0,0-0,0-0,12,59,34,2013,11
42,43,Miami (FL),--,0-0,0-0,0-0,11,122,36,2013,11
43,44,Central FL,--,0-0,0-0,0-0,2,54,42,2013,11
44,45,Kansas St,--,0-0,0-0,0-0,10,117,43,2013,11
45,46,Duke,--,0-0,0-0,0-0,29,116,41,2013,11
46,47,Utah,--,0-0,0-0,0-0,10,55,46,2013,11
47,48,GA Tech,--,0-0,0-0,0-0,17,55,44,2013,11
48,49,Nebraska,--,0-0,0-0,0-0,14,72,48,2013,11
49,50,Fresno St,--,0-0,0-0,0-0,41,119,49,2013,11
50,51,N Illinois,--,0-0,0-0,0-0,16,122,53,2013,11
51,52,Boise State,--,0-0,0-0,0-0,26,114,54,2013,11
52,53,Ball State,--,0-0,0-0,0-0,46,118,52,2013,11
53,54,E Carolina,--,0-0,0-0,0-0,16,88,50,2013,11
54,55,N Carolina,--,0-0,0-0,0-0,5,57,55,2013,11
55,56,Pittsburgh,--,0-0,0-0,0-0,21,82,56,2013,11
56,57,Rutgers,--,0-0,0-0,0-0,4,106,57,2013,11
57,58,Ohio,--,0-0,0-0,0-0,56,122,58,2013,11
58,59,Northwestern,--,0-0,0-0,0-0,11,62,61,2013,11
59,60,Toledo,--,0-0,0-0,0-0,56,100,59,2013,11
60,61,Buffalo,--,0-0,0-0,0-0,60,123,60,2013,11
61,62,North Texas,--,0-0,0-0,0-0,26,97,62,2013,11
62,63,Minnesota,--,0-0,0-0,0-0,8,114,75,2013,11
63,64,San Jose St,--,0-0,0-0,0-0,58,114,64,2013,11
64,65,LA Lafayette,--,0-0,0-0,0-0,63,114,65,2013,11
65,66,Vanderbilt,--,0-0,0-0,0-0,11,66,63,2013,11
66,67,Wyoming,--,0-0,0-0,0-0,15,108,66,2013,11
67,68,Marshall,--,0-0,0-0,0-0,21,104,68,2013,11
68,69,Indiana,--,0-0,0-0,0-0,12,87,67,2013,11
69,70,Virginia,--,0-0,0-0,0-0,52,90,71,2013,11
70,71,Navy,--,0-0,0-0,0-0,13,82,77,2013,11
71,72,TX-San Ant,--,0-0,0-0,0-0,57,104,82,2013,11
72,73,Bowling Grn,--,0-0,0-0,0-0,6,83,70,2013,11
73,74,S Florida,--,0-0,0-0,0-0,61,99,78,2013,11
74,75,Tennessee,--,0-0,0-0,0-0,42,82,69,2013,11
75,76,Kansas,--,0-0,0-0,0-0,63,93,74,2013,11
76,77,Michigan,--,0-0,0-0,0-0,22,112,73,2013,11
77,78,S Alabama,--,0-0,0-0,0-0,63,121,76,2013,11
78,79,Fla Atlantic,--,0-0,0-0,0-0,60,122,79,2013,11
79,80,Boston Col,--,0-0,0-0,0-0,60,116,85,2013,11
80,81,California,--,0-0,0-0,0-0,58,100,80,2013,11
81,82,Wake Forest,--,0-0,0-0,0-0,62,117,81,2013,11
82,83,NC State,--,0-0,0-0,0-0,38,104,83,2013,11
83,84,Akron,--,0-0,0-0,0-0,71,124,84,2013,11
84,85,LA Monroe,--,0-0,0-0,0-0,72,109,92,2013,11
85,86,Iowa State,--,0-0,0-0,0-0,29,95,72,2013,11
86,87,San Diego St,--,0-0,0-0,0-0,11,102,89,2013,11
87,88,UNLV,--,0-0,0-0,0-0,63,125,88,2013,11
88,89,S Methodist,--,0-0,0-0,0-0,61,114,86,2013,11
89,90,Middle Tenn,--,0-0,0-0,0-0,75,122,90,2013,11
90,91,Cincinnati,--,0-0,0-0,0-0,8,111,103,2013,11
91,92,Air Force,--,0-0,0-0,0-0,67,102,91,2013,11
92,93,Arkansas St,--,0-0,0-0,0-0,36,105,96,2013,11
93,94,Tulane,--,0-0,0-0,0-0,70,121,87,2013,11
94,95,New Mexico,--,0-0,0-0,0-0,81,116,94,2013,11
95,96,Purdue,--,0-0,0-0,0-0,79,117,99,2013,11
96,97,Temple,--,0-0,0-0,0-0,62,106,102,2013,11
97,98,Troy,--,0-0,0-0,0-0,55,112,95,2013,11
98,99,Nevada,--,0-0,0-0,0-0,55,114,100,2013,11
99,100,Kent State,--,0-0,0-0,0-0,67,120,93,2013,11
100,101,Tulsa,--,0-0,0-0,0-0,45,123,97,2013,11
101,102,Texas State,--,0-0,0-0,0-0,76,110,101,2013,11
102,103,Hawaii,--,0-0,0-0,0-0,72,115,98,2013,11
103,104,UAB,--,0-0,0-0,0-0,88,114,104,2013,11
104,105,Central Mich,--,0-0,0-0,0-0,85,121,105,2013,11
105,106,W Michigan,--,0-0,0-0,0-0,80,121,107,2013,11
106,107,U Mass,--,0-0,0-0,0-0,90,123,108,2013,11
107,108,TX El Paso,--,0-0,0-0,0-0,64,110,106,2013,11
108,109,Georgia State,--,0-0,0-0,0-0,78,119,109,2013,11
109,110,Connecticut,--,0-0,0-0,0-0,56,122,110,2013,11
110,111,E Michigan,--,0-0,0-0,0-0,88,119,111,2013,11
111,112,Miami (OH),--,0-0,0-0,0-0,93,123,112,2013,11
112,113,Idaho ,--,0-0,0-0,0-0,92,122,113,2013,11
113,114,N Mex State,--,0-0,0-0,0-0,95,125,116,2013,11
114,115,S Mississippi,--,0-0,0-0,0-0,84,116,114,2013,11
115,116,Florida Intl,--,0-0,0-0,0-0,89,119,115,2013,11
116,117,Miss State,-0.8,0-1,0-0,0-0,9,120,118,2013,11
117,118,Memphis,-3.5,0-1,0-0,0-0,65,119,117,2013,11
118,119,Oklahoma,-5.0,0-1,0-0,0-0,10,121,119,2013,11
119,120,Syracuse,-5.8,0-0,0-1,0-0,13,124,120,2013,11
120,121,Arkansas,-13.1,0-0,0-0,0-0,40,123,121,2013,11
121,122,Kentucky,-15.3,0-0,0-1,0-0,69,125,122,2013,11
122,123,Colorado St,-23.9,0-1,0-0,0-0,65,125,123,2013,11
123,124,LA Tech,-32.6,0-0,0-1,0-0,77,125,124,2013,11
124,125,W Virginia,-39.3,0-1,0-0,0-0,24,125,125,2013,11
