,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
72,73,Arkansas St,--,0-0,0-0,0-0,36,105,93,2013,12
73,74,Ohio,--,0-0,0-0,0-0,56,122,58,2013,12
74,75,Tennessee,--,0-0,0-0,0-0,42,82,75,2013,12
75,76,Michigan,--,0-0,0-0,0-0,22,112,77,2013,12
76,77,Fla Atlantic,--,0-0,0-0,0-0,60,122,79,2013,12
77,78,San Diego St,--,0-0,0-0,0-0,11,102,87,2013,12
78,79,S Alabama,--,0-0,0-0,0-0,63,121,78,2013,12
79,80,California,--,0-0,0-0,0-0,58,100,81,2013,12
80,81,Boston Col,--,0-0,0-0,0-0,60,116,80,2013,12
81,82,S Methodist,--,0-0,0-0,0-0,61,114,89,2013,12
82,83,Wake Forest,--,0-0,0-0,0-0,62,117,82,2013,12
83,84,Kansas,--,0-0,0-0,0-0,63,93,76,2013,12
84,85,Akron,--,0-0,0-0,0-0,71,124,84,2013,12
85,86,UNLV,--,0-0,0-0,0-0,63,125,88,2013,12
86,87,Iowa State,--,0-0,0-0,0-0,29,95,86,2013,12
87,88,NC State,--,0-0,0-0,0-0,38,104,83,2013,12
88,89,LA Monroe,--,0-0,0-0,0-0,72,109,85,2013,12
89,90,Virginia,--,0-0,0-0,0-0,52,90,70,2013,12
90,91,Middle Tenn,--,0-0,0-0,0-0,75,122,90,2013,12
91,92,Tulane,--,0-0,0-0,0-0,70,121,94,2013,12
92,93,Troy,--,0-0,0-0,0-0,55,112,98,2013,12
93,94,Cincinnati,--,0-0,0-0,0-0,8,111,91,2013,12
94,95,New Mexico,--,0-0,0-0,0-0,81,116,95,2013,12
95,96,Air Force,--,0-0,0-0,0-0,67,102,92,2013,12
96,97,Purdue,--,0-0,0-0,0-0,79,117,96,2013,12
97,98,Temple,--,0-0,0-0,0-0,62,106,97,2013,12
98,99,Nevada,--,0-0,0-0,0-0,55,114,99,2013,12
99,100,Kent State,--,0-0,0-0,0-0,67,120,100,2013,12
100,101,Hawaii,--,0-0,0-0,0-0,72,115,103,2013,12
101,102,Texas State,--,0-0,0-0,0-0,76,110,102,2013,12
102,103,Tulsa,--,0-0,0-0,0-0,45,123,101,2013,12
103,104,U Mass,--,0-0,0-0,0-0,90,123,107,2013,12
104,105,Central Mich,--,0-0,0-0,0-0,85,121,105,2013,12
105,106,UAB,--,0-0,0-0,0-0,88,114,104,2013,12
106,107,W Michigan,--,0-0,0-0,0-0,80,121,106,2013,12
107,108,TX El Paso,--,0-0,0-0,0-0,64,110,108,2013,12
108,109,Georgia State,--,0-0,0-0,0-0,78,119,109,2013,12
109,110,Connecticut,--,0-0,0-0,0-0,56,122,110,2013,12
110,111,E Michigan,--,0-0,0-0,0-0,88,119,111,2013,12
111,112,Miami (OH),--,0-0,0-0,0-0,93,123,112,2013,12
112,113,Idaho ,--,0-0,0-0,0-0,92,122,113,2013,12
113,114,N Mex State,--,0-0,0-0,0-0,95,125,114,2013,12
114,115,S Mississippi,--,0-0,0-0,0-0,84,116,115,2013,12
115,116,Florida Intl,--,0-0,0-0,0-0,89,119,116,2013,12
116,117,Miss State,-0.5,0-1,0-0,0-0,9,120,117,2013,12
117,118,Memphis,-3.5,0-1,0-0,0-0,65,119,118,2013,12
118,119,Oklahoma,-5.3,0-1,0-0,0-0,10,121,119,2013,12
119,120,Syracuse,-6.6,0-0,0-1,0-0,13,124,120,2013,12
120,121,Arkansas,-13.0,0-0,0-0,0-0,40,123,121,2013,12
121,122,Kentucky,-15.8,0-0,0-1,0-0,69,125,122,2013,12
122,123,Colorado St,-26.2,0-1,0-0,0-0,65,125,123,2013,12
123,124,LA Tech,-32.9,0-0,0-1,0-0,77,125,124,2013,12
124,125,W Virginia,-41.2,0-1,0-0,0-0,24,125,125,2013,12
