,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Florida St,37.4,1,61,1,2013,14
1,2,Oklahoma St,34.1,2,40,8,2013,14
2,3,Alabama,31.7,1,52,3,2013,14
3,4,Baylor,31.4,1,124,2,2013,14
4,5,Ohio State,29.1,3,42,7,2013,14
5,6,Arizona St,26.7,4,60,6,2013,14
6,7,Wisconsin,25.9,5,30,5,2013,14
7,8,Stanford,24.0,3,61,13,2013,14
8,9,Auburn,23.1,2,71,10,2013,14
9,10,Missouri,22.1,5,38,9,2013,14
10,11,Michigan St,21.0,7,71,16,2013,14
11,12,USC,20.7,3,52,11,2013,14
12,13,Washington,20.0,2,38,29,2013,14
13,14,Oregon,19.3,1,44,4,2013,14
14,15,Clemson,18.9,7,33,17,2013,14
15,16,N Carolina,17.3,12,76,30,2013,14
16,17,GA Tech,16.1,3,44,27,2013,14
17,18,S Carolina,15.6,2,31,12,2013,14
18,19,Kansas St,15.0,10,125,15,2013,14
19,20,LSU,15.0,4,29,18,2013,14
20,21,Bowling Grn,14.7,1,89,35,2013,14
21,22,Texas A&M,14.7,14,53,14,2013,14
22,23,Oklahoma,14.3,5,84,36,2013,14
23,24,Fresno St,14.2,20,113,21,2013,14
24,25,N Illinois,13.7,21,101,39,2013,14
25,26,Georgia,13.3,8,43,40,2013,14
26,27,UCLA,13.2,4,29,25,2013,14
27,28,Texas,13.2,7,62,24,2013,14
28,29,Central FL,11.9,6,60,31,2013,14
29,30,Arizona,11.9,11,53,46,2013,14
30,31,BYU,11.8,8,73,19,2013,14
31,32,E Carolina,11.0,31,97,42,2013,14
32,33,Duke,10.7,20,113,20,2013,14
33,34,Notre Dame,10.6,5,58,26,2013,14
34,35,Cincinnati,10.5,12,103,38,2013,14
35,36,Mississippi,9.4,4,55,28,2013,14
36,37,Vanderbilt,8.2,9,67,43,2013,14
37,38,Marshall,8.0,20,111,47,2013,14
38,39,Utah State,7.9,8,48,45,2013,14
39,40,Minnesota,7.9,5,91,54,2013,14
40,41,Louisville,7.7,4,94,37,2013,14
41,42,Houston,7.1,4,84,32,2013,14
42,43,Boise State,7.0,18,96,23,2013,14
43,44,Iowa,6.8,26,80,50,2013,14
44,45,Buffalo,5.0,38,111,44,2013,14
45,46,Navy,4.8,27,84,51,2013,14
46,47,Utah,4.5,7,55,33,2013,14
47,48,VA Tech,3.9,28,58,53,2013,14
48,49,Miss State,3.8,14,69,52,2013,14
49,50,Michigan,3.8,6,57,57,2013,14
50,51,Pittsburgh,3.0,51,97,61,2013,14
51,52,Colorado St,2.4,26,110,41,2013,14
52,53,North Texas,1.9,31,97,34,2013,14
53,54,Nebraska,1.5,27,80,49,2013,14
54,55,Oregon St,1.4,11,113,22,2013,14
55,56,Fla Atlantic,1.0,56,117,68,2013,14
56,57,Wash State,0.8,27,82,58,2013,14
57,58,Rice,0.6,48,108,48,2013,14
58,59,Toledo,0.3,51,85,56,2013,14
59,60,Texas Tech,0.2,2,80,59,2013,14
60,61,S Methodist,0.0,1,115,69,2013,14
61,62,TX-San Ant,-0.3,56,106,79,2013,14
62,63,TX Christian,-0.6,3,73,62,2013,14
63,64,Boston Col,-1.1,51,101,60,2013,14
64,65,LA Lafayette,-1.5,28,104,63,2013,14
65,66,Tulane,-2.6,65,122,80,2013,14
66,67,San Diego St,-2.7,51,124,72,2013,14
67,68,Florida,-3.2,14,77,55,2013,14
68,69,Miami (FL),-3.5,8,78,67,2013,14
69,70,Tennessee,-3.8,17,82,66,2013,14
70,71,Northwestern,-4.0,19,82,65,2013,14
71,72,Wake Forest,-4.3,55,117,64,2013,14
72,73,Ball State,-4.5,38,121,74,2013,14
73,74,UNLV,-5.1,55,123,86,2013,14
74,75,W Virginia,-5.5,21,102,71,2013,14
75,76,Indiana,-6.1,11,85,75,2013,14
76,77,Middle Tenn,-6.1,61,119,77,2013,14
77,78,Penn State,-6.8,30,85,73,2013,14
78,79,W Kentucky,-7.2,40,90,84,2013,14
79,80,Arkansas St,-7.3,4,100,70,2013,14
80,81,Memphis,-7.3,63,105,87,2013,14
81,82,NC State,-7.7,23,116,89,2013,14
82,83,Iowa State,-8.0,24,120,107,2013,14
83,84,Nevada,-8.6,30,106,85,2013,14
84,85,Temple,-8.6,48,109,76,2013,14
85,86,S Alabama,-8.7,68,124,91,2013,14
86,87,Maryland,-8.8,18,110,88,2013,14
87,88,Syracuse,-9.0,38,89,78,2013,14
88,89,Kentucky,-9.5,66,99,81,2013,14
89,90,Central Mich,-10.2,90,122,98,2013,14
90,91,San Jose St,-11.0,67,114,82,2013,14
91,92,Arkansas,-11.3,28,98,94,2013,14
92,93,Troy,-11.7,48,108,93,2013,14
93,94,Colorado,-11.8,56,101,92,2013,14
94,95,Kent State,-12.8,66,121,106,2013,14
95,96,Illinois,-12.9,39,104,95,2013,14
