,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
80,81,Air Force,--,0-0,0-0,0-0,67,102,80,2013,7
81,82,Kansas,--,0-0,0-0,0-0,63,93,85,2013,7
82,83,Minnesota,--,0-0,0-0,0-0,8,114,61,2013,7
83,84,Kent State,--,0-0,0-0,0-0,67,120,87,2013,7
84,85,Wake Forest,--,0-0,0-0,0-0,62,117,94,2013,7
85,86,New Mexico,--,0-0,0-0,0-0,81,116,89,2013,7
86,87,UNLV,--,0-0,0-0,0-0,63,125,91,2013,7
87,88,LA Lafayette,--,0-0,0-0,0-0,63,114,88,2013,7
88,89,S Methodist,--,0-0,0-0,0-0,61,114,95,2013,7
89,90,Buffalo,--,0-0,0-0,0-0,60,123,92,2013,7
90,91,Texas State,--,0-0,0-0,0-0,76,110,84,2013,7
91,92,TX El Paso,--,0-0,0-0,0-0,64,110,90,2013,7
92,93,San Diego St,--,0-0,0-0,0-0,11,102,93,2013,7
93,94,Arkansas St,--,0-0,0-0,0-0,36,105,100,2013,7
94,95,UAB,--,0-0,0-0,0-0,88,114,97,2013,7
95,96,Boston Col,--,0-0,0-0,0-0,60,116,98,2013,7
96,97,Cincinnati,--,0-0,0-0,0-0,8,111,96,2013,7
97,98,Hawaii,--,0-0,0-0,0-0,72,115,99,2013,7
98,99,LA Monroe,--,0-0,0-0,0-0,72,109,103,2013,7
99,100,Temple,--,0-0,0-0,0-0,62,106,101,2013,7
100,101,Nevada,--,0-0,0-0,0-0,55,114,110,2013,7
101,102,Tulsa,--,0-0,0-0,0-0,45,123,102,2013,7
102,103,Troy,--,0-0,0-0,0-0,55,112,104,2013,7
103,104,NC State,--,0-0,0-0,0-0,38,104,58,2013,7
104,105,Purdue,--,0-0,0-0,0-0,79,117,105,2013,7
105,106,U Mass,--,0-0,0-0,0-0,90,123,109,2013,7
106,107,W Michigan,--,0-0,0-0,0-0,80,121,107,2013,7
107,108,Georgia State,--,0-0,0-0,0-0,78,119,114,2013,7
108,109,E Michigan,--,0-0,0-0,0-0,88,119,106,2013,7
109,110,Central Mich,--,0-0,0-0,0-0,85,121,112,2013,7
110,111,S Mississippi,--,0-0,0-0,0-0,84,116,111,2013,7
111,112,Florida Intl,--,0-0,0-0,0-0,89,119,118,2013,7
112,113,Miami (OH),--,0-0,0-0,0-0,93,123,115,2013,7
113,114,Idaho ,--,0-0,0-0,0-0,92,122,116,2013,7
114,115,Connecticut,--,0-0,0-0,0-0,56,122,117,2013,7
115,116,N Mex State,--,0-0,0-0,0-0,95,125,113,2013,7
116,117,VA Tech,-1.6,0-1,0-0,0-0,8,120,14,2013,7
117,118,Rice,-1.9,0-1,0-0,0-0,15,121,119,2013,7
118,119,Syracuse,-2.1,0-0,0-1,0-0,13,124,13,2013,7
119,120,Miss State,-4.5,0-1,0-0,0-0,9,120,120,2013,7
120,121,Kentucky,-11.6,0-1,0-0,0-0,69,125,122,2013,7
121,122,Arkansas,-12.0,0-0,0-0,0-0,40,123,121,2013,7
122,123,Colorado St,-24.3,0-0,0-1,0-0,65,125,123,2013,7
123,124,LA Tech,-31.2,0-0,0-1,0-0,77,125,125,2013,7
124,125,W Virginia,-35.6,0-1,0-0,0-0,24,125,124,2013,7
