,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
39,40,Utah State,--,0-0,0-0,0-0,3,43,35,2013,13
40,41,Texas A&M,--,0-0,0-0,0-0,3,54,40,2013,13
41,42,Fresno St,--,0-0,0-0,0-0,41,119,41,2013,13
42,43,Arizona,--,0-0,0-0,0-0,12,59,44,2013,13
43,44,BYU,--,0-0,0-0,0-0,25,101,45,2013,13
44,45,Iowa,--,0-0,0-0,0-0,34,69,43,2013,13
45,46,Duke,--,0-0,0-0,0-0,29,116,46,2013,13
46,47,Nebraska,--,0-0,0-0,0-0,14,72,48,2013,13
47,48,Utah,--,0-0,0-0,0-0,10,55,49,2013,13
48,49,Central FL,--,0-0,0-0,0-0,2,54,47,2013,13
49,50,N Illinois,--,0-0,0-0,0-0,16,122,51,2013,13
50,51,Miami (FL),--,0-0,0-0,0-0,11,122,42,2013,13
51,52,Vanderbilt,--,0-0,0-0,0-0,11,66,52,2013,13
52,53,Boise State,--,0-0,0-0,0-0,26,114,53,2013,13
53,54,GA Tech,--,0-0,0-0,0-0,17,55,50,2013,13
54,55,N Carolina,--,0-0,0-0,0-0,5,57,56,2013,13
55,56,E Carolina,--,0-0,0-0,0-0,16,88,54,2013,13
56,57,Pittsburgh,--,0-0,0-0,0-0,21,82,57,2013,13
57,58,Rutgers,--,0-0,0-0,0-0,4,106,58,2013,13
58,59,Northwestern,--,0-0,0-0,0-0,11,62,59,2013,13
59,60,Toledo,--,0-0,0-0,0-0,56,100,60,2013,13
60,61,Ball State,--,0-0,0-0,0-0,46,118,55,2013,13
61,62,Bowling Grn,--,0-0,0-0,0-0,6,83,61,2013,13
62,63,Buffalo,--,0-0,0-0,0-0,60,123,62,2013,13
63,64,Michigan,--,0-0,0-0,0-0,22,112,76,2013,13
64,65,Minnesota,--,0-0,0-0,0-0,8,114,64,2013,13
65,66,Marshall,--,0-0,0-0,0-0,21,104,67,2013,13
66,67,LA Lafayette,--,0-0,0-0,0-0,63,114,65,2013,13
67,68,North Texas,--,0-0,0-0,0-0,26,97,66,2013,13
68,69,Navy,--,0-0,0-0,0-0,13,82,69,2013,13
69,70,Cincinnati,--,0-0,0-0,0-0,8,111,94,2013,13
70,71,S Florida,--,0-0,0-0,0-0,61,99,72,2013,13
71,72,TX-San Ant,--,0-0,0-0,0-0,57,104,71,2013,13
72,73,Fla Atlantic,--,0-0,0-0,0-0,60,122,77,2013,13
73,74,Arkansas St,--,0-0,0-0,0-0,36,105,73,2013,13
74,75,San Jose St,--,0-0,0-0,0-0,58,114,63,2013,13
75,76,Tennessee,--,0-0,0-0,0-0,42,82,75,2013,13
76,77,San Diego St,--,0-0,0-0,0-0,11,102,78,2013,13
77,78,S Methodist,--,0-0,0-0,0-0,61,114,82,2013,13
78,79,Boston Col,--,0-0,0-0,0-0,60,116,81,2013,13
79,80,Kansas,--,0-0,0-0,0-0,63,93,84,2013,13
80,81,Wake Forest,--,0-0,0-0,0-0,62,117,83,2013,13
81,82,Wyoming,--,0-0,0-0,0-0,15,108,68,2013,13
82,83,UNLV,--,0-0,0-0,0-0,63,125,86,2013,13
83,84,LA Monroe,--,0-0,0-0,0-0,72,109,89,2013,13
84,85,Virginia,--,0-0,0-0,0-0,52,90,90,2013,13
85,86,NC State,--,0-0,0-0,0-0,38,104,88,2013,13
86,87,Indiana,--,0-0,0-0,0-0,12,87,70,2013,13
87,88,Akron,--,0-0,0-0,0-0,71,124,85,2013,13
88,89,S Alabama,--,0-0,0-0,0-0,63,121,79,2013,13
89,90,Middle Tenn,--,0-0,0-0,0-0,75,122,91,2013,13
90,91,California,--,0-0,0-0,0-0,58,100,80,2013,13
91,92,Tulane,--,0-0,0-0,0-0,70,121,92,2013,13
92,93,Iowa State,--,0-0,0-0,0-0,29,95,87,2013,13
93,94,Troy,--,0-0,0-0,0-0,55,112,93,2013,13
94,95,Air Force,--,0-0,0-0,0-0,67,102,96,2013,13
95,96,New Mexico,--,0-0,0-0,0-0,81,116,95,2013,13
96,97,Ohio,--,0-0,0-0,0-0,56,122,74,2013,13
97,98,Nevada,--,0-0,0-0,0-0,55,114,99,2013,13
98,99,Temple,--,0-0,0-0,0-0,62,106,98,2013,13
99,100,Purdue,--,0-0,0-0,0-0,79,117,97,2013,13
100,101,Hawaii,--,0-0,0-0,0-0,72,115,101,2013,13
101,102,Kent State,--,0-0,0-0,0-0,67,120,100,2013,13
102,103,Tulsa,--,0-0,0-0,0-0,45,123,103,2013,13
103,104,Texas State,--,0-0,0-0,0-0,76,110,102,2013,13
104,105,U Mass,--,0-0,0-0,0-0,90,123,104,2013,13
105,106,Central Mich,--,0-0,0-0,0-0,85,121,105,2013,13
106,107,W Michigan,--,0-0,0-0,0-0,80,121,107,2013,13
107,108,TX El Paso,--,0-0,0-0,0-0,64,110,108,2013,13
108,109,Georgia State,--,0-0,0-0,0-0,78,119,109,2013,13
109,110,Connecticut,--,0-0,0-0,0-0,56,122,110,2013,13
110,111,UAB,--,0-0,0-0,0-0,88,114,106,2013,13
111,112,E Michigan,--,0-0,0-0,0-0,88,119,111,2013,13
112,113,Miami (OH),--,0-0,0-0,0-0,93,123,112,2013,13
113,114,Idaho ,--,0-0,0-0,0-0,92,122,113,2013,13
114,115,N Mex State,--,0-0,0-0,0-0,95,125,114,2013,13
115,116,S Mississippi,--,0-0,0-0,0-0,84,116,115,2013,13
116,117,Florida Intl,--,0-0,0-0,0-0,89,119,116,2013,13
117,118,Memphis,-3.4,0-0,0-1,0-0,65,119,118,2013,13
118,119,Syracuse,-6.8,0-0,0-1,0-0,13,124,120,2013,13
119,120,Oklahoma,-6.8,0-1,0-0,0-0,10,121,119,2013,13
120,121,Arkansas,-13.0,0-0,0-0,0-0,40,123,121,2013,13
121,122,Kentucky,-16.0,0-0,0-1,0-0,69,125,122,2013,13
122,123,Colorado St,-25.0,0-1,0-0,0-0,65,125,123,2013,13
123,124,LA Tech,-33.0,0-0,0-1,0-0,77,125,124,2013,13
124,125,W Virginia,-39.7,0-1,0-0,0-0,24,125,125,2013,13
