,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Baylor,39.1,1,124,3,2013,9
1,2,Florida St,38.9,1,61,2,2013,9
2,3,Oregon,32.9,1,44,1,2013,9
3,4,Alabama,29.1,1,52,4,2013,9
4,5,Missouri,24.7,5,38,8,2013,9
5,6,Stanford,23.5,3,61,10,2013,9
6,7,LSU,21.8,4,29,5,2013,9
7,8,Arizona St,20.9,4,60,16,2013,9
8,9,Wisconsin,19.2,5,30,14,2013,9
9,10,Ohio State,18.2,3,42,6,2013,9
10,11,Oregon St,17.7,11,113,25,2013,9
11,12,Miami (FL),17.6,8,78,11,2013,9
12,13,UCLA,17.1,4,29,7,2013,9
13,14,Louisville,16.8,4,94,13,2013,9
14,15,BYU,16.1,8,73,12,2013,9
15,16,Auburn,15.0,2,71,21,2013,9
16,17,Clemson,15.0,7,33,9,2013,9
17,18,S Carolina,14.8,2,31,17,2013,9
18,19,Mississippi,14.7,4,55,33,2013,9
19,20,Texas A&M,13.4,14,53,24,2013,9
20,21,Arizona,13.3,11,53,28,2013,9
21,22,Boise State,13.3,18,96,18,2013,9
22,23,Texas Tech,13.0,2,80,19,2013,9
23,24,Washington,12.7,2,38,15,2013,9
24,25,Utah,11.2,7,55,20,2013,9
25,26,Central FL,11.1,6,60,29,2013,9
26,27,Florida,11.1,14,77,22,2013,9
27,28,USC,10.7,3,52,38,2013,9
28,29,Kansas St,10.4,10,125,30,2013,9
29,30,Oklahoma St,10.4,2,40,26,2013,9
30,31,Nebraska,10.4,27,80,27,2013,9
31,32,GA Tech,10.3,3,44,40,2013,9
32,33,Oklahoma,10.3,5,84,31,2013,9
33,34,VA Tech,10.3,28,58,32,2013,9
34,35,Georgia,9.6,8,43,23,2013,9
35,36,Iowa,9.6,26,80,39,2013,9
36,37,Utah State,9.0,8,48,34,2013,9
37,38,Miss State,8.1,14,69,36,2013,9
38,39,Houston,7.5,4,84,35,2013,9
39,40,Michigan St,7.1,7,71,37,2013,9
40,41,TX Christian,7.0,3,73,43,2013,9
41,42,Indiana,6.8,11,85,41,2013,9
42,43,LA Lafayette,6.3,28,104,60,2013,9
43,44,E Carolina,6.2,31,97,46,2013,9
44,45,Texas,4.9,7,62,42,2013,9
45,46,Notre Dame,4.7,5,58,51,2013,9
46,47,Fresno St,4.5,20,113,49,2013,9
47,48,Penn State,4.4,30,85,45,2013,9
48,49,Marshall,4.3,20,111,47,2013,9
49,50,Illinois,3.3,39,104,52,2013,9
50,51,Michigan,3.3,6,57,48,2013,9
51,52,Vanderbilt,3.2,9,67,56,2013,9
52,53,Ball State,2.7,38,121,50,2013,9
