,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Baylor,35.4,0-0,0-0,0-0,1,61,1,2013,14
1,2,Maryland,33.5,0-0,0-0,0-0,1,65,2,2013,14
2,3,Alabama,32.9,0-0,1-0,0-0,1,23,3,2013,14
3,4,Texas,28.4,0-0,0-0,0-0,3,88,4,2013,14
4,5,Oklahoma St,24.2,0-0,1-0,0-0,2,21,5,2013,14
5,6,Notre Dame,23.6,0-0,1-0,0-0,4,69,6,2013,14
6,7,LSU,14.5,0-0,1-0,0-0,3,32,7,2013,14
7,8,Cincinnati,12.6,0-0,1-0,0-0,8,111,70,2013,14
8,9,Florida,10.6,0-0,0-1,0-0,7,46,10,2013,14
9,10,Colorado,10.0,0-0,0-0,0-0,7,106,9,2013,14
10,11,Georgia,9.5,1-0,0-0,0-0,6,48,8,2013,14
11,12,TX Christian,7.6,0-1,0-0,0-0,5,45,12,2013,14
12,13,Illinois,6.7,0-0,0-1,0-0,9,89,15,2013,14
13,14,Arizona St,5.5,0-1,0-0,0-0,10,102,13,2013,14
14,15,Houston,4.6,0-1,1-0,0-0,1,99,11,2013,14
15,16,Washington,4.1,0-0,1-0,0-0,5,47,14,2013,14
16,17,VA Tech,3.2,0-1,0-0,0-0,8,120,17,2013,14
17,18,Penn State,2.9,0-0,0-0,0-0,6,55,18,2013,14
18,19,Miss State,2.7,0-1,0-0,0-0,9,120,22,2013,14
19,20,W Kentucky,2.2,0-0,0-0,0-0,6,95,16,2013,14
20,21,Rice,0.6,0-0,0-1,0-0,15,121,20,2013,14
21,22,Army,0.5,0-0,0-0,0-0,12,120,21,2013,14
22,23,Florida St,--,0-0,0-0,0-0,1,61,23,2013,14
23,24,Missouri,--,0-0,0-0,0-0,17,53,25,2013,14
24,25,Clemson,--,0-0,0-0,0-0,10,52,26,2013,14
25,26,Oregon,--,0-0,0-0,0-0,2,39,24,2013,14
26,27,Michigan St,--,0-0,0-0,0-0,5,60,29,2013,14
27,28,Ohio State,--,0-0,0-0,0-0,8,54,28,2013,14
28,29,Wisconsin,--,0-0,0-0,0-0,9,46,27,2013,14
29,30,Auburn,--,0-0,0-0,0-0,3,70,30,2013,14
30,31,Kansas St,--,0-0,0-0,0-0,10,117,31,2013,14
31,32,S Carolina,--,0-0,0-0,0-0,6,47,32,2013,14
32,33,Stanford,--,0-0,0-0,0-0,5,61,33,2013,14
33,34,Oregon St,--,0-0,0-0,0-0,10,92,34,2013,14
34,35,UCLA,--,0-0,0-0,0-0,1,45,35,2013,14
35,36,Mississippi,--,0-0,0-0,0-0,2,46,36,2013,14
36,37,Wash State,--,0-0,0-0,0-0,20,112,37,2013,14
37,38,Louisville,--,0-0,0-0,0-0,4,60,39,2013,14
38,39,Utah State,--,0-0,0-0,0-0,3,43,40,2013,14
39,40,USC,--,0-0,0-0,0-0,1,56,38,2013,14
40,41,Arizona,--,0-0,0-0,0-0,12,59,43,2013,14
41,42,Fresno St,--,0-0,0-0,0-0,41,119,42,2013,14
42,43,Iowa,--,0-0,0-0,0-0,34,69,45,2013,14
43,44,N Illinois,--,0-0,0-0,0-0,16,122,50,2013,14
44,45,BYU,--,0-0,0-0,0-0,25,101,44,2013,14
45,46,Nebraska,--,0-0,0-0,0-0,14,72,47,2013,14
46,47,Duke,--,0-0,0-0,0-0,29,116,46,2013,14
47,48,Texas A&M,--,0-0,0-0,0-0,3,54,41,2013,14
48,49,Miami (FL),--,0-0,0-0,0-0,11,122,51,2013,14
49,50,E Carolina,--,0-0,0-0,0-0,16,88,56,2013,14
50,51,Central FL,--,0-0,0-0,0-0,2,54,49,2013,14
51,52,Bowling Grn,--,0-0,0-0,0-0,6,83,62,2013,14
52,53,Utah,--,0-0,0-0,0-0,10,55,48,2013,14
53,54,N Carolina,--,0-0,0-0,0-0,5,57,55,2013,14
54,55,GA Tech,--,0-0,0-0,0-0,17,55,54,2013,14
