,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Florida St,42.3,1,61,1,2013,13
1,2,Baylor,37.6,1,124,2,2013,13
2,3,Alabama,34.1,1,52,3,2013,13
3,4,Oregon,29.0,1,44,4,2013,13
4,5,Wisconsin,28.0,5,30,9,2013,13
5,6,Arizona St,27.6,4,60,7,2013,13
6,7,Ohio State,26.9,3,42,5,2013,13
7,8,Oklahoma St,25.8,2,40,11,2013,13
8,9,Missouri,23.6,5,38,8,2013,13
9,10,Auburn,23.0,2,71,6,2013,13
10,11,USC,20.9,3,52,13,2013,13
11,12,S Carolina,20.1,2,31,16,2013,13
12,13,Stanford,19.9,3,61,14,2013,13
13,14,Texas A&M,19.3,14,53,15,2013,13
14,15,Kansas St,18.4,10,125,10,2013,13
15,16,Michigan St,17.3,7,71,18,2013,13
16,17,Clemson,17.1,7,33,17,2013,13
17,18,LSU,17.0,4,29,19,2013,13
18,19,BYU,17.0,8,73,12,2013,13
19,20,Duke,15.0,20,113,33,2013,13
20,21,Fresno St,14.0,20,113,20,2013,13
21,22,Oregon St,13.7,11,113,22,2013,13
22,23,Boise State,13.3,18,96,26,2013,13
23,24,Texas,12.9,7,62,21,2013,13
24,25,UCLA,11.9,4,29,29,2013,13
25,26,Notre Dame,11.8,5,58,27,2013,13
26,27,GA Tech,11.5,3,44,25,2013,13
27,28,Mississippi,11.2,4,55,30,2013,13
28,29,Washington,10.9,2,38,23,2013,13
29,30,N Carolina,10.7,12,76,35,2013,13
30,31,Central FL,10.6,6,60,24,2013,13
31,32,Houston,10.1,4,84,32,2013,13
32,33,Utah,10.1,7,55,36,2013,13
33,34,North Texas,9.8,31,97,31,2013,13
34,35,Bowling Grn,9.7,1,89,54,2013,13
35,36,Oklahoma,8.9,5,84,48,2013,13
36,37,Louisville,8.8,4,94,28,2013,13
37,38,Cincinnati,8.6,12,103,64,2013,13
38,39,N Illinois,7.3,21,101,45,2013,13
39,40,Georgia,7.3,8,43,41,2013,13
40,41,Colorado St,6.9,26,110,57,2013,13
41,42,E Carolina,6.5,31,97,51,2013,13
42,43,Vanderbilt,6.0,9,67,44,2013,13
43,44,Buffalo,5.9,38,111,40,2013,13
44,45,Utah State,5.5,8,48,42,2013,13
45,46,Arizona,5.5,11,53,34,2013,13
46,47,Marshall,5.2,20,111,39,2013,13
47,48,Rice,4.9,48,108,59,2013,13
48,49,Nebraska,4.6,27,80,37,2013,13
49,50,Iowa,4.6,26,80,49,2013,13
50,51,Navy,4.4,27,84,70,2013,13
51,52,Miss State,4.1,14,69,69,2013,13
52,53,VA Tech,3.9,28,58,38,2013,13
53,54,Minnesota,3.5,5,91,47,2013,13
54,55,Florida,3.5,14,77,50,2013,13
55,56,Toledo,3.2,51,85,55,2013,13
56,57,Michigan,2.6,6,57,43,2013,13
57,58,Wash State,0.6,27,82,81,2013,13
58,59,Texas Tech,0.3,2,80,63,2013,13
59,60,Boston Col,0.3,51,101,62,2013,13
60,61,Pittsburgh,-0.7,51,97,56,2013,13
61,62,TX Christian,-1.3,3,73,73,2013,13
62,63,LA Lafayette,-1.5,28,104,53,2013,13
63,64,Wake Forest,-1.9,55,117,65,2013,13
64,65,Northwestern,-1.9,19,82,58,2013,13
65,66,Tennessee,-2.0,17,82,66,2013,13
66,67,Miami (FL),-2.4,8,78,46,2013,13
67,68,Fla Atlantic,-2.5,56,117,72,2013,13
68,69,S Methodist,-3.0,1,115,82,2013,13
69,70,Arkansas St,-3.3,4,100,68,2013,13
70,71,W Virginia,-4.9,21,102,61,2013,13
71,72,San Diego St,-5.3,51,124,74,2013,13
72,73,Penn State,-5.5,30,85,85,2013,13
73,74,Ball State,-5.7,38,121,60,2013,13
74,75,Indiana,-5.9,11,85,52,2013,13
75,76,Temple,-6.0,48,109,86,2013,13
76,77,Middle Tenn,-6.1,61,119,75,2013,13
77,78,Syracuse,-6.2,38,89,78,2013,13
78,79,TX-San Ant,-6.6,56,106,77,2013,13
79,80,Tulane,-6.7,65,122,80,2013,13
80,81,Kentucky,-7.6,66,99,71,2013,13
81,82,San Jose St,-8.3,67,114,67,2013,13
82,83,Kansas,-8.4,64,107,89,2013,13
83,84,W Kentucky,-8.8,40,90,83,2013,13
84,85,Nevada,-9.0,30,106,98,2013,13
85,86,UNLV,-9.5,55,123,88,2013,13
86,87,Memphis,-9.7,63,105,93,2013,13
87,88,Maryland,-9.8,18,110,110,2013,13
88,89,NC State,-9.8,23,116,92,2013,13
89,90,S Florida,-10.5,56,125,90,2013,13
90,91,S Alabama,-11.2,68,124,79,2013,13
91,92,Colorado,-11.9,56,101,101,2013,13
92,93,Troy,-11.9,48,108,91,2013,13
93,94,Arkansas,-12.5,28,98,94,2013,13
94,95,Illinois,-12.7,39,104,99,2013,13
95,96,LA Monroe,-13.6,75,120,97,2013,13
96,97,Akron,-14.0,92,122,111,2013,13
97,98,Central Mich,-14.1,90,122,108,2013,13
98,99,Virginia,-14.8,44,106,100,2013,13
99,100,Hawaii,-15.1,58,115,102,2013,13
100,101,Rutgers,-15.4,10,112,87,2013,13
101,102,California,-16.3,33,106,95,2013,13
102,103,Texas State,-16.9,71,118,107,2013,13
103,104,Air Force,-17.0,72,116,104,2013,13
104,105,Tulsa,-17.5,55,120,106,2013,13
105,106,Kent State,-17.7,66,121,103,2013,13
106,107,Iowa State,-18.1,24,120,96,2013,13
107,108,LA Tech,-18.1,94,114,105,2013,13
108,109,Army,-18.1,77,116,109,2013,13
109,110,New Mexico,-18.9,83,113,84,2013,13
110,111,Ohio,-20.2,55,123,76,2013,13
111,112,Connecticut,-21.2,60,125,113,2013,13
112,113,Purdue,-23.5,37,116,116,2013,13
113,114,Georgia State,-24.4,2,125,112,2013,13
114,115,Wyoming,-25.0,35,117,115,2013,13
115,116,TX El Paso,-27.1,65,119,119,2013,13
116,117,UAB,-28.3,79,120,114,2013,13
117,118,W Michigan,-28.4,73,124,117,2013,13
118,119,U Mass,-29.6,99,123,118,2013,13
119,120,N Mex State,-30.1,89,125,120,2013,13
120,121,Miami (OH),-31.8,80,124,122,2013,13
121,122,E Michigan,-33.6,98,125,123,2013,13
122,123,Florida Intl,-35.4,79,125,121,2013,13
123,124,Idaho ,-35.8,52,124,124,2013,13
124,125,S Mississippi,-40.3,61,125,125,2013,13
