,Rank,Team,Rating,Hi,Low,Last,Season,Week
58,59,Syracuse,-1.9,9,61,59,2013,12
59,60,Michigan St,-2.2,29,124,57,2013,12
60,61,Kansas,-2.5,59,124,61,2013,12
61,62,Nebraska,-3.0,14,81,77,2013,12
62,63,Navy,-3.1,36,75,58,2013,12
63,64,Minnesota,-3.3,54,125,66,2013,12
64,65,Duke,-3.4,48,124,62,2013,12
65,66,Fla Atlantic,-3.6,24,117,69,2013,12
66,67,Purdue,-3.7,14,90,65,2013,12
67,68,Colorado,-3.8,61,123,63,2013,12
68,69,Toledo,-4.1,3,77,68,2013,12
69,70,Wake Forest,-4.1,64,123,72,2013,12
70,71,S Methodist,-4.2,33,86,76,2013,12
71,72,S Florida,-4.4,64,113,70,2013,12
72,73,NC State,-4.9,68,124,80,2013,12
73,74,San Jose St,-5.3,48,123,74,2013,12
74,75,Louisville,-5.6,39,109,71,2013,12
75,76,Rice,-5.7,1,91,78,2013,12
76,77,Memphis,-5.7,54,112,64,2013,12
77,78,TX-San Ant,-5.8,17,97,73,2013,12
78,79,Nevada,-5.8,9,93,83,2013,12
79,80,Maryland,-6.0,63,122,75,2013,12
80,81,Connecticut,-6.0,56,119,86,2013,12
81,82,Rutgers,-6.0,38,96,84,2013,12
82,83,Middle Tenn,-6.3,72,120,79,2013,12
83,84,Tulsa,-6.4,32,89,89,2013,12
84,85,Arkansas St,-6.4,50,115,88,2013,12
85,86,Temple,-6.5,7,106,81,2013,12
86,87,San Diego St,-7.2,43,98,94,2013,12
87,88,E Carolina,-7.3,67,121,93,2013,12
88,89,LA Lafayette,-7.5,14,104,87,2013,12
89,90,North Texas,-7.7,55,107,85,2013,12
90,91,Marshall,-7.7,71,125,90,2013,12
91,92,Kent State,-8.2,79,119,96,2013,12
92,93,UNLV,-8.3,18,122,102,2013,12
93,94,Fresno St,-8.4,54,100,100,2013,12
94,95,Colorado St,-8.6,53,109,91,2013,12
95,96,Buffalo,-8.8,2,113,103,2013,12
96,97,Air Force,-9.0,59,117,92,2013,12
97,98,Tulane,-9.1,95,125,101,2013,12
98,99,W Kentucky,-9.2,29,103,95,2013,12
99,100,Bowling Grn,-9.5,57,117,97,2013,12
100,101,Troy,-9.7,79,115,108,2013,12
101,102,Akron,-9.8,20,124,99,2013,12
102,103,Idaho ,-10.1,25,122,82,2013,12
103,104,Ohio,-10.1,14,114,106,2013,12
104,105,S Alabama,-10.2,94,122,104,2013,12
105,106,LA Monroe,-10.3,3,106,98,2013,12
106,107,Central Mich,-10.5,16,122,109,2013,12
107,108,Wyoming,-11.1,17,117,111,2013,12
108,109,Army,-11.2,78,118,107,2013,12
109,110,New Mexico,-11.4,62,123,105,2013,12
110,111,UAB,-11.8,9,120,116,2013,12
111,112,TX El Paso,-12.2,74,124,118,2013,12
112,113,N Illinois,-12.2,39,114,114,2013,12
113,114,Ball State,-12.3,86,122,110,2013,12
114,115,Cincinnati,-12.8,40,119,115,2013,12
115,116,S Mississippi,-12.9,35,116,113,2013,12
116,117,Miami (OH),-13.1,22,121,119,2013,12
117,118,E Michigan,-14.2,104,123,112,2013,12
118,119,N Mex State,-14.2,29,125,123,2013,12
119,120,U Mass,-14.2,20,123,120,2013,12
120,121,W Michigan,-14.3,22,123,117,2013,12
121,122,Texas State,-16.0,72,122,122,2013,12
122,123,Florida Intl,-16.0,16,125,124,2013,12
123,124,LA Tech,-16.5,37,125,121,2013,12
124,125,Georgia State,-16.5,105,125,125,2013,12
