,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Baylor,39.8,1,124,2,2013,6
1,2,Oregon,37.6,1,44,1,2013,6
2,3,Florida St,27.0,1,61,3,2013,6
3,4,Alabama,25.9,1,52,7,2013,6
4,5,UCLA,24.2,4,29,4,2013,6
5,6,Louisville,23.5,4,94,6,2013,6
6,7,Washington,23.4,2,38,9,2013,6
7,8,Stanford,20.7,3,61,25,2013,6
8,9,Ohio State,19.9,3,42,10,2013,6
9,10,LSU,18.2,4,29,11,2013,6
10,11,Utah State,17.4,8,48,16,2013,6
11,12,Clemson,17.3,7,33,32,2013,6
12,13,Georgia,17.3,8,43,13,2013,6
13,14,Arizona St,17.1,4,60,22,2013,6
14,15,Miami (FL),16.2,8,78,14,2013,6
15,16,Wisconsin,15.4,5,30,17,2013,6
16,17,Oklahoma,15.2,5,84,18,2013,6
17,18,Oklahoma St,14.5,2,40,5,2013,6
18,19,Miss State,14.5,14,69,15,2013,6
19,20,Texas Tech,14.1,2,80,20,2013,6
20,21,GA Tech,13.6,3,44,8,2013,6
21,22,Utah,13.5,7,55,23,2013,6
22,23,Texas A&M,13.3,14,53,24,2013,6
23,24,Arizona,12.8,11,53,12,2013,6
24,25,Florida,12.8,14,77,28,2013,6
25,26,Missouri,12.1,5,38,21,2013,6
26,27,Maryland,12.0,18,110,26,2013,6
27,28,Central FL,11.7,6,60,19,2013,6
28,29,S Carolina,11.6,2,31,27,2013,6
29,30,Penn State,10.5,30,85,33,2013,6
30,31,Houston,10.2,4,84,41,2013,6
31,32,Auburn,9.9,2,71,30,2013,6
32,33,Mississippi,9.4,4,55,31,2013,6
33,34,VA Tech,8.7,28,58,49,2013,6
34,35,BYU,8.3,8,73,37,2013,6
35,36,Iowa,7.7,26,80,48,2013,6
36,37,Boise State,7.7,18,96,56,2013,6
37,38,USC,6.3,3,52,35,2013,6
38,39,Syracuse,6.0,38,89,44,2013,6
39,40,Illinois,5.9,39,104,47,2013,6
40,41,Marshall,5.8,20,111,42,2013,6
41,42,TX Christian,5.4,3,73,55,2013,6
42,43,Northwestern,4.7,19,82,45,2013,6
43,44,Wash State,4.4,27,82,29,2013,6
44,45,Tennessee,4.1,17,82,39,2013,6
45,46,Nebraska,3.8,27,80,40,2013,6
46,47,E Carolina,3.8,31,97,76,2013,6
47,48,Indiana,3.5,11,85,46,2013,6
48,49,Michigan,3.2,6,57,43,2013,6
49,50,Vanderbilt,2.9,9,67,51,2013,6
50,51,N Illinois,2.1,21,101,75,2013,6
51,52,Oregon St,2.0,11,113,64,2013,6
52,53,Wyoming,1.9,35,117,36,2013,6
53,54,Ball State,1.7,38,121,54,2013,6
54,55,Texas,1.5,7,62,53,2013,6
55,56,Navy,1.4,27,84,34,2013,6
56,57,Cincinnati,0.8,12,103,52,2013,6
57,58,Notre Dame,0.1,5,58,50,2013,6
58,59,Bowling Grn,-0.1,1,89,57,2013,6
59,60,Rutgers,-0.3,10,112,60,2013,6
60,61,Arkansas,-0.3,28,98,58,2013,6
61,62,Pittsburgh,-0.9,51,97,59,2013,6
62,63,North Texas,-1.0,31,97,66,2013,6
63,64,Kansas St,-1.7,10,125,67,2013,6
64,65,Virginia,-2.2,44,106,62,2013,6
65,66,LA Lafayette,-2.2,28,104,68,2013,6
66,67,Duke,-2.6,20,113,61,2013,6
67,68,Michigan St,-2.8,7,71,69,2013,6
68,69,Toledo,-3.0,51,85,70,2013,6
69,70,Fresno St,-3.2,20,113,74,2013,6
70,71,NC State,-3.2,23,116,79,2013,6
71,72,Minnesota,-3.2,5,91,63,2013,6
72,73,Texas State,-3.4,71,118,82,2013,6
73,74,W Kentucky,-3.5,40,90,80,2013,6
74,75,N Carolina,-3.6,12,76,38,2013,6
75,76,W Virginia,-3.6,21,102,87,2013,6
76,77,Kentucky,-4.1,66,99,71,2013,6
77,78,Rice,-4.7,48,108,72,2013,6
78,79,Memphis,-5.4,63,105,73,2013,6
79,80,Ohio,-5.8,55,123,78,2013,6
80,81,Iowa State,-7.8,24,120,110,2013,6
81,82,Colorado St,-8.6,26,110,83,2013,6
82,83,Boston Col,-8.6,51,101,88,2013,6
83,84,Tulane,-9.5,65,122,97,2013,6
84,85,Buffalo,-9.6,38,111,107,2013,6
85,86,Colorado,-9.8,56,101,77,2013,6
86,87,California,-9.8,33,106,94,2013,6
87,88,S Alabama,-9.8,68,124,100,2013,6
88,89,Arkansas St,-9.9,4,100,85,2013,6
89,90,Fla Atlantic,-9.9,56,117,90,2013,6
90,91,TX-San Ant,-10.4,56,106,65,2013,6
91,92,Middle Tenn,-10.9,61,119,81,2013,6
92,93,San Jose St,-11.3,67,114,86,2013,6
93,94,Troy,-11.8,48,108,91,2013,6
94,95,Nevada,-12.2,30,106,89,2013,6
95,96,Akron,-13.4,92,122,93,2013,6
96,97,Army,-13.6,77,116,109,2013,6
97,98,Kansas,-14.1,64,107,95,2013,6
98,99,Wake Forest,-14.3,55,117,84,2013,6
99,100,Hawaii,-14.4,58,115,101,2013,6
100,101,UAB,-16.2,79,120,98,2013,6
101,102,S Methodist,-16.4,1,115,102,2013,6
102,103,Kent State,-16.5,66,121,112,2013,6
103,104,San Diego St,-16.7,51,124,108,2013,6
104,105,UNLV,-17.2,55,123,111,2013,6
105,106,Tulsa,-17.6,55,120,103,2013,6
106,107,Air Force,-17.6,72,116,113,2013,6
107,108,LA Monroe,-18.1,75,120,96,2013,6
108,109,Temple,-18.2,48,109,105,2013,6
109,110,New Mexico,-19.6,83,113,92,2013,6
110,111,Connecticut,-20.6,60,125,99,2013,6
111,112,Purdue,-20.8,37,116,104,2013,6
112,113,TX El Paso,-21.5,65,119,106,2013,6
113,114,LA Tech,-22.3,94,114,114,2013,6
114,115,U Mass,-24.9,99,123,116,2013,6
115,116,Idaho ,-25.0,52,124,119,2013,6
116,117,E Michigan,-25.1,98,125,117,2013,6
117,118,S Mississippi,-26.5,61,125,115,2013,6
118,119,W Michigan,-28.4,73,124,118,2013,6
119,120,Miami (OH),-28.7,80,124,120,2013,6
120,121,S Florida,-28.8,56,125,122,2013,6
121,122,Central Mich,-30.5,90,122,121,2013,6
122,123,N Mex State,-31.6,89,125,123,2013,6
123,124,Florida Intl,-38.8,79,125,124,2013,6
124,125,Georgia State,-39.5,2,125,125,2013,6
