,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Maryland,34.6,0-0,0-0,0-0,1,65,1,2013,6
1,2,Alabama,33.5,0-0,1-0,0-0,1,23,2,2013,6
2,3,Oklahoma St,28.8,0-0,0-0,0-0,2,21,3,2013,6
3,4,LSU,19.0,1-0,0-0,0-0,3,32,4,2013,6
4,5,Washington,11.3,1-0,0-0,0-0,5,47,5,2013,6
5,6,Penn State,9.8,0-0,1-0,0-0,6,55,6,2013,6
6,7,Houston,7.2,0-0,0-0,0-0,1,99,7,2013,6
7,8,TX Christian,6.6,0-1,0-0,0-0,5,45,8,2013,6
8,9,Illinois,6.5,0-1,0-0,0-0,9,89,11,2013,6
9,10,W Kentucky,5.5,0-0,0-0,0-0,6,95,9,2013,6
10,11,Colorado,5.0,0-0,0-0,0-0,7,106,10,2013,6
11,12,Army,2.6,0-0,0-0,0-0,12,120,110,2013,6
12,13,Syracuse,1.6,0-1,0-0,0-0,13,124,13,2013,6
13,14,VA Tech,0.7,0-1,0-0,0-0,8,120,120,2013,6
14,15,Oregon,--,0-0,0-0,0-0,2,39,14,2013,6
15,16,UCLA,--,0-0,0-0,0-0,1,45,15,2013,6
16,17,E Carolina,--,0-0,0-0,0-0,16,88,57,2013,6
17,18,Stanford,--,0-0,0-0,0-0,5,61,44,2013,6
18,19,GA Tech,--,0-0,0-0,0-0,17,55,18,2013,6
19,20,Oklahoma,--,0-0,0-0,0-0,10,121,51,2013,6
20,21,Florida St,--,0-0,0-0,0-0,1,61,16,2013,6
21,22,Missouri,--,0-0,0-0,0-0,17,53,19,2013,6
22,23,Utah,--,0-0,0-0,0-0,10,55,21,2013,6
23,24,Arizona,--,0-0,0-0,0-0,12,59,17,2013,6
24,25,Texas A&M,--,0-0,0-0,0-0,3,54,52,2013,6
25,26,Utah State,--,0-0,0-0,0-0,3,43,27,2013,6
26,27,Ohio State,--,0-0,0-0,0-0,8,54,23,2013,6
27,28,Wisconsin,--,0-0,0-0,0-0,9,46,25,2013,6
28,29,Mississippi,--,0-0,0-0,0-0,2,46,20,2013,6
29,30,Georgia,--,0-0,0-0,0-0,6,48,29,2013,6
30,31,Central FL,--,0-0,0-0,0-0,2,54,26,2013,6
31,32,Louisville,--,0-0,0-0,0-0,4,60,24,2013,6
32,33,Miami (FL),--,0-0,0-0,0-0,11,122,50,2013,6
33,34,Florida,--,0-0,0-0,0-0,7,46,35,2013,6
34,35,Clemson,--,0-0,0-0,0-0,10,52,32,2013,6
35,36,S Carolina,--,0-0,0-0,0-0,6,47,38,2013,6
36,37,Iowa,--,0-0,0-0,0-0,34,69,45,2013,6
37,38,Northwestern,--,0-0,0-0,0-0,11,62,30,2013,6
38,39,Iowa State,--,0-0,0-0,0-0,29,95,61,2013,6
39,40,Texas Tech,--,0-0,0-0,0-0,2,117,28,2013,6
40,41,Wash State,--,0-0,0-0,0-0,20,112,31,2013,6
41,42,Duke,--,0-0,0-0,0-0,29,116,34,2013,6
42,43,Arizona St,--,0-0,0-0,0-0,10,102,42,2013,6
43,44,Oregon St,--,0-0,0-0,0-0,10,92,37,2013,6
44,45,N Illinois,--,0-0,0-0,0-0,16,122,66,2013,6
45,46,Auburn,--,0-0,0-0,0-0,3,70,39,2013,6
46,47,Michigan St,--,0-0,0-0,0-0,5,60,40,2013,6
47,48,USC,--,0-0,0-0,0-0,1,56,36,2013,6
48,49,N Carolina,--,0-0,0-0,0-0,5,57,41,2013,6
49,50,Wyoming,--,0-0,0-0,0-0,15,108,22,2013,6
50,51,Ball State,--,0-0,0-0,0-0,46,118,46,2013,6
51,52,Pittsburgh,--,0-0,0-0,0-0,21,82,43,2013,6
52,53,Vanderbilt,--,0-0,0-0,0-0,11,66,47,2013,6
53,54,Rutgers,--,0-0,0-0,0-0,4,106,48,2013,6
54,55,Baylor,--,0-0,0-0,0-0,1,61,49,2013,6
55,56,Nebraska,--,0-0,0-0,0-0,14,72,53,2013,6
56,57,Indiana,--,0-0,0-0,0-0,12,87,54,2013,6
57,58,NC State,--,0-0,0-0,0-0,38,104,58,2013,6
58,59,Kansas St,--,0-0,0-0,0-0,10,117,62,2013,6
59,60,Marshall,--,0-0,0-0,0-0,21,104,71,2013,6
60,61,Minnesota,--,0-0,0-0,0-0,8,114,68,2013,6
61,62,Toledo,--,0-0,0-0,0-0,56,100,63,2013,6
62,63,Navy,--,0-0,0-0,0-0,13,82,33,2013,6
63,64,Tennessee,--,0-0,0-0,0-0,42,82,70,2013,6
64,65,California,--,0-0,0-0,0-0,58,100,59,2013,6
65,66,BYU,--,0-0,0-0,0-0,25,101,69,2013,6
66,67,Fresno St,--,0-0,0-0,0-0,41,119,56,2013,6
67,68,Notre Dame,--,0-0,0-0,0-0,4,69,67,2013,6
68,69,TX-San Ant,--,0-0,0-0,0-0,57,104,65,2013,6
69,70,S Alabama,--,0-0,0-0,0-0,63,121,87,2013,6
70,71,Michigan,--,0-0,0-0,0-0,22,112,64,2013,6
71,72,Boise State,--,0-0,0-0,0-0,26,114,75,2013,6
72,73,North Texas,--,0-0,0-0,0-0,26,97,77,2013,6
73,74,Texas,--,0-0,0-0,0-0,3,88,79,2013,6
74,75,Virginia,--,0-0,0-0,0-0,52,90,55,2013,6
75,76,Fla Atlantic,--,0-0,0-0,0-0,60,122,85,2013,6
76,77,Memphis,--,0-0,0-0,0-0,65,119,74,2013,6
77,78,San Jose St,--,0-0,0-0,0-0,58,114,82,2013,6
78,79,Tulane,--,0-0,0-0,0-0,70,121,97,2013,6
79,80,Air Force,--,0-0,0-0,0-0,67,102,94,2013,6
80,81,Bowling Grn,--,0-0,0-0,0-0,6,83,83,2013,6
81,82,Akron,--,0-0,0-0,0-0,71,124,73,2013,6
82,83,S Florida,--,0-0,0-0,0-0,61,99,81,2013,6
83,84,Texas State,--,0-0,0-0,0-0,76,110,80,2013,6
84,85,Kansas,--,0-0,0-0,0-0,63,93,86,2013,6
85,86,Middle Tenn,--,0-0,0-0,0-0,75,122,76,2013,6
86,87,Kent State,--,0-0,0-0,0-0,67,120,98,2013,6
87,88,LA Lafayette,--,0-0,0-0,0-0,63,114,89,2013,6
88,89,New Mexico,--,0-0,0-0,0-0,81,116,88,2013,6
89,90,TX El Paso,--,0-0,0-0,0-0,64,110,72,2013,6
90,91,UNLV,--,0-0,0-0,0-0,63,125,113,2013,6
91,92,Buffalo,--,0-0,0-0,0-0,60,123,91,2013,6
92,93,San Diego St,--,0-0,0-0,0-0,11,102,92,2013,6
93,94,Wake Forest,--,0-0,0-0,0-0,62,117,78,2013,6
94,95,S Methodist,--,0-0,0-0,0-0,61,114,84,2013,6
95,96,Cincinnati,--,0-0,0-0,0-0,8,111,96,2013,6
96,97,UAB,--,0-0,0-0,0-0,88,114,93,2013,6
97,98,Boston Col,--,0-0,0-0,0-0,60,116,95,2013,6
98,99,Hawaii,--,0-0,0-0,0-0,72,115,99,2013,6
99,100,Arkansas St,--,0-0,0-0,0-0,36,105,105,2013,6
100,101,Temple,--,0-0,0-0,0-0,62,106,90,2013,6
101,102,Tulsa,--,0-0,0-0,0-0,45,123,102,2013,6
102,103,LA Monroe,--,0-0,0-0,0-0,72,109,101,2013,6
103,104,Troy,--,0-0,0-0,0-0,55,112,112,2013,6
104,105,Purdue,--,0-0,0-0,0-0,79,117,103,2013,6
105,106,E Michigan,--,0-0,0-0,0-0,88,119,104,2013,6
106,107,W Michigan,--,0-0,0-0,0-0,80,121,108,2013,6
107,108,Ohio,--,0-0,0-0,0-0,56,122,106,2013,6
108,109,U Mass,--,0-0,0-0,0-0,90,123,111,2013,6
109,110,Nevada,--,0-0,0-0,0-0,55,114,109,2013,6
110,111,S Mississippi,--,0-0,0-0,0-0,84,116,107,2013,6
111,112,Central Mich,--,0-0,0-0,0-0,85,121,114,2013,6
112,113,N Mex State,--,0-0,0-0,0-0,95,125,116,2013,6
113,114,Georgia State,--,0-0,0-0,0-0,78,119,118,2013,6
114,115,Miami (OH),--,0-0,0-0,0-0,93,123,117,2013,6
115,116,Idaho ,--,0-0,0-0,0-0,92,122,115,2013,6
116,117,Connecticut,--,0-0,0-0,0-0,56,122,60,2013,6
117,118,Florida Intl,--,0-0,0-0,0-0,89,119,119,2013,6
118,119,Rice,-1.7,0-1,0-0,0-0,15,121,121,2013,6
119,120,Miss State,-2.4,0-1,0-0,0-0,9,120,12,2013,6
120,121,Arkansas,-12.3,0-0,0-0,0-0,40,123,122,2013,6
121,122,Kentucky,-13.9,0-1,0-0,0-0,69,125,123,2013,6
122,123,Colorado St,-23.9,0-0,0-1,0-0,65,125,124,2013,6
123,124,W Virginia,-30.1,0-1,0-0,0-0,24,125,125,2013,6
124,125,LA Tech,-30.6,0-0,0-1,0-0,77,125,100,2013,6
