,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon,38.7,1,44,1,2013,8
1,2,Florida St,35.2,1,61,3,2013,8
2,3,Baylor,33.4,1,124,2,2013,8
3,4,Alabama,24.1,1,52,7,2013,8
4,5,LSU,23.2,4,29,5,2013,8
5,6,Ohio State,21.8,3,42,10,2013,8
6,7,UCLA,21.7,4,29,6,2013,8
7,8,Missouri,21.1,5,38,15,2013,8
8,9,Clemson,19.6,7,33,9,2013,8
9,10,Stanford,19.4,3,61,11,2013,8
10,11,Miami (FL),18.5,8,78,12,2013,8
11,12,BYU,18.2,8,73,23,2013,8
12,13,Louisville,17.5,4,94,4,2013,8
13,14,Wisconsin,16.9,5,30,17,2013,8
14,15,Washington,16.2,2,38,8,2013,8
15,16,Arizona St,15.4,4,60,18,2013,8
16,17,S Carolina,15.0,2,31,30,2013,8
17,18,Boise State,14.9,18,96,33,2013,8
18,19,Texas Tech,14.9,2,80,13,2013,8
19,20,Utah,14.6,7,55,24,2013,8
20,21,Auburn,14.3,2,71,27,2013,8
21,22,Florida,13.8,14,77,16,2013,8
22,23,Georgia,13.4,8,43,14,2013,8
23,24,Texas A&M,13.2,14,53,21,2013,8
24,25,Oregon St,12.9,11,113,54,2013,8
25,26,Oklahoma St,11.3,2,40,25,2013,8
26,27,Nebraska,11.2,27,80,42,2013,8
27,28,Arizona,10.9,11,53,22,2013,8
28,29,Central FL,9.6,6,60,32,2013,8
29,30,Kansas St,9.3,10,125,55,2013,8
30,31,Oklahoma,9.1,5,84,19,2013,8
31,32,VA Tech,8.9,28,58,29,2013,8
32,33,Mississippi,8.8,4,55,36,2013,8
33,34,Utah State,8.5,8,48,20,2013,8
34,35,Houston,8.5,4,84,28,2013,8
35,36,Miss State,7.9,14,69,35,2013,8
36,37,Michigan St,7.9,7,71,51,2013,8
37,38,USC,7.0,3,52,41,2013,8
38,39,Iowa,5.6,26,80,43,2013,8
39,40,GA Tech,5.4,3,44,26,2013,8
40,41,Indiana,5.4,11,85,34,2013,8
41,42,Texas,5.4,7,62,57,2013,8
42,43,TX Christian,4.8,3,73,31,2013,8
43,44,Tennessee,4.6,17,82,44,2013,8
44,45,Penn State,4.6,30,85,45,2013,8
45,46,E Carolina,4.1,31,97,46,2013,8
46,47,Marshall,3.8,20,111,37,2013,8
47,48,Michigan,3.1,6,57,39,2013,8
48,49,Fresno St,2.6,20,113,52,2013,8
49,50,Ball State,2.6,38,121,38,2013,8
50,51,Notre Dame,2.3,5,58,49,2013,8
51,52,Illinois,2.2,39,104,53,2013,8
52,53,Pittsburgh,2.1,51,97,58,2013,8
53,54,Syracuse,2.1,38,89,62,2013,8
54,55,Boston Col,2.0,51,101,74,2013,8
55,56,Vanderbilt,0.5,9,67,64,2013,8
56,57,Maryland,0.4,18,110,50,2013,8
57,58,Duke,0.3,20,113,70,2013,8
58,59,Ohio,0.0,55,123,60,2013,8
59,60,LA Lafayette,-0.5,28,104,61,2013,8
60,61,Northwestern,-0.5,19,82,47,2013,8
61,62,Toledo,-0.7,51,85,65,2013,8
62,63,Rutgers,-1.6,10,112,63,2013,8
63,64,North Texas,-1.7,31,97,69,2013,8
64,65,Wash State,-1.7,27,82,40,2013,8
65,66,W Virginia,-2.1,21,102,67,2013,8
66,67,Kentucky,-2.4,66,99,66,2013,8
67,68,Iowa State,-2.4,24,120,81,2013,8
68,69,W Kentucky,-2.6,40,90,68,2013,8
69,70,N Carolina,-3.3,12,76,71,2013,8
70,71,Navy,-3.5,27,84,48,2013,8
71,72,Wyoming,-3.5,35,117,59,2013,8
72,73,N Illinois,-3.5,21,101,56,2013,8
73,74,Rice,-3.8,48,108,76,2013,8
74,75,Bowling Grn,-3.9,1,89,75,2013,8
75,76,Fla Atlantic,-4.3,56,117,80,2013,8
76,77,Memphis,-4.7,63,105,77,2013,8
77,78,Buffalo,-5.8,38,111,83,2013,8
78,79,Cincinnati,-6.0,12,103,73,2013,8
79,80,Tulane,-6.4,65,122,88,2013,8
80,81,Virginia,-7.3,44,106,79,2013,8
81,82,San Diego St,-7.3,51,124,100,2013,8
82,83,Colorado St,-7.6,26,110,86,2013,8
83,84,San Jose St,-8.2,67,114,92,2013,8
84,85,Arkansas,-8.3,28,98,72,2013,8
85,86,S Alabama,-8.6,68,124,84,2013,8
86,87,Army,-9.4,77,116,97,2013,8
87,88,Minnesota,-9.6,5,91,89,2013,8
88,89,Nevada,-9.8,30,106,90,2013,8
89,90,Wake Forest,-9.8,55,117,91,2013,8
90,91,New Mexico,-10.1,83,113,96,2013,8
91,92,NC State,-10.2,23,116,78,2013,8
92,93,Texas State,-10.4,71,118,82,2013,8
93,94,Kent State,-10.9,66,121,101,2013,8
94,95,Middle Tenn,-11.1,61,119,87,2013,8
95,96,Arkansas St,-11.7,4,100,85,2013,8
96,97,S Florida,-11.8,56,125,112,2013,8
97,98,Tulsa,-12.0,55,120,104,2013,8
98,99,California,-12.0,33,106,95,2013,8
99,100,Colorado,-12.3,56,101,93,2013,8
100,101,UNLV,-12.9,55,123,103,2013,8
101,102,Akron,-13.7,92,122,107,2013,8
102,103,Kansas,-13.9,64,107,106,2013,8
103,104,Hawaii,-14.5,58,115,102,2013,8
104,105,S Methodist,-14.5,1,115,98,2013,8
105,106,TX-San Ant,-14.9,56,106,99,2013,8
106,107,Troy,-17.5,48,108,94,2013,8
107,108,Temple,-17.7,48,109,105,2013,8
108,109,Air Force,-18.1,72,116,109,2013,8
109,110,Central Mich,-18.7,90,122,117,2013,8
