,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
54,55,Duke,--,0-0,0-0,0-0,55,93,58,2011,7
55,56,S Florida,--,0-0,0-0,0-0,7,70,57,2011,7
56,57,California,--,0-0,0-0,0-0,23,97,65,2011,7
57,58,Northwestern,--,0-0,0-0,0-0,8,80,64,2011,7
58,59,Louisville,--,0-0,0-0,0-0,30,113,48,2011,7
59,60,Nevada,--,0-0,0-0,0-0,23,109,69,2011,7
60,61,Wake Forest,--,0-0,0-0,0-0,46,116,66,2011,7
61,62,Arizona,--,0-0,0-0,0-0,17,96,59,2011,7
62,63,LA Lafayette,--,0-0,0-0,0-0,17,116,67,2011,7
63,64,Connecticut,--,0-0,0-0,0-0,40,76,55,2011,7
64,65,San Diego St,--,0-0,0-0,0-0,41,109,68,2011,7
65,66,Air Force,--,0-0,0-0,0-0,24,80,37,2011,7
66,67,Ohio,--,0-0,0-0,0-0,16,109,63,2011,7
67,68,Wash State,--,0-0,0-0,0-0,40,120,72,2011,7
68,69,Ohio State,--,0-0,0-0,0-0,15,91,91,2011,7
69,70,Florida Intl,--,0-0,0-0,0-0,7,117,52,2011,7
70,71,Vanderbilt,--,0-0,0-0,0-0,37,73,71,2011,7
71,72,Iowa,--,0-0,0-0,0-0,25,89,81,2011,7
72,73,USC,--,0-0,0-0,0-0,11,80,80,2011,7
73,74,Iowa State,--,0-0,0-0,0-0,25,111,40,2011,7
74,75,Oregon St,--,0-0,0-0,0-0,5,108,78,2011,7
75,76,Middle Tenn,--,0-0,0-0,0-0,61,97,76,2011,7
76,77,Virginia,--,0-0,0-0,0-0,33,114,74,2011,7
77,78,Central FL,--,0-0,0-0,0-0,22,90,79,2011,7
78,79,Pittsburgh,--,0-0,0-0,0-0,31,118,56,2011,7
79,80,Mississippi,--,0-0,0-0,0-0,49,101,77,2011,7
80,81,Idaho ,--,0-0,0-0,0-0,71,114,85,2011,7
81,82,Hawaii,--,0-0,0-0,0-0,36,104,86,2011,7
82,83,Troy,--,0-0,0-0,0-0,70,104,70,2011,7
83,84,NC State,--,0-0,0-0,0-0,18,88,87,2011,7
84,85,Arkansas St,--,0-0,0-0,0-0,59,113,90,2011,7
85,86,Miami (OH),--,0-0,0-0,0-0,15,104,83,2011,7
86,87,Purdue,--,0-0,0-0,0-0,23,89,88,2011,7
87,88,Bowling Grn,--,0-0,0-0,0-0,2,109,82,2011,7
88,89,TX El Paso,--,0-0,0-0,0-0,60,107,89,2011,7
89,90,San Jose St,--,0-0,0-0,0-0,61,115,92,2011,7
90,91,Marshall,--,0-0,0-0,0-0,17,105,99,2011,7
91,92,Syracuse,--,0-0,0-0,0-0,8,95,95,2011,7
92,93,N Mex State,--,0-0,0-0,0-0,27,119,93,2011,7
93,94,Boston Col,--,0-0,0-0,0-0,50,106,106,2011,7
94,95,UAB,--,0-0,0-0,0-0,59,107,94,2011,7
95,96,Rice,--,0-0,0-0,0-0,70,106,100,2011,7
96,97,Tulane,--,0-0,0-0,0-0,16,112,98,2011,7
97,98,Buffalo,--,0-0,0-0,0-0,82,113,96,2011,7
98,99,LA Monroe,--,0-0,0-0,0-0,62,109,101,2011,7
99,100,North Texas,--,0-0,0-0,0-0,74,118,105,2011,7
100,101,E Michigan,--,0-0,0-0,0-0,63,120,97,2011,7
101,102,Fla Atlantic,--,0-0,0-0,0-0,83,115,104,2011,7
102,103,Kent State,--,0-0,0-0,0-0,72,110,103,2011,7
103,104,Minnesota,--,0-0,0-0,0-0,9,104,102,2011,7
104,105,Central Mich,--,0-0,0-0,0-0,77,112,107,2011,7
105,106,Wyoming,--,0-0,0-0,0-0,62,115,73,2011,7
106,107,Kansas,--,0-0,0-0,0-0,62,109,108,2011,7
107,108,Army,--,0-0,0-0,0-0,89,115,111,2011,7
108,109,Akron,--,0-0,0-0,0-0,87,118,109,2011,7
109,110,UNLV,--,0-0,0-0,0-0,85,117,110,2011,7
110,111,Memphis,--,0-0,0-0,0-0,84,117,112,2011,7
111,112,New Mexico,--,0-0,0-0,0-0,81,113,113,2011,7
112,113,Ball State,-5.2,0-0,0-0,0-0,94,117,114,2011,7
113,114,E Carolina,-6.6,0-1,0-0,0-0,80,118,115,2011,7
114,115,Kentucky,-9.7,0-0,0-0,0-0,14,119,116,2011,7
115,116,Texas,-10.9,0-1,0-0,0-0,9,116,15,2011,7
116,117,Colorado St,-19.7,0-1,0-0,0-0,95,120,119,2011,7
117,118,Indiana,-20.6,0-0,0-0,0-0,88,120,117,2011,7
118,119,W Kentucky,-21.7,0-0,0-0,0-0,106,120,118,2011,7
119,120,N Illinois,-22.2,0-1,0-0,0-0,34,120,120,2011,7
