,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
108,109,UNLV,--,0-0,0-0,0-0,85,117,109,2011,10
109,110,New Mexico,--,0-0,0-0,0-0,81,113,110,2011,10
110,111,Colorado,-3.3,0-0,0-0,0-0,7,112,111,2011,10
111,112,Kentucky,-3.4,0-0,0-0,0-0,14,119,112,2011,10
112,113,E Carolina,-5.7,0-1,0-0,0-0,80,118,113,2011,10
113,114,Ball State,-8.5,0-0,0-0,0-0,94,117,114,2011,10
114,115,Texas,-11.8,0-1,0-0,0-0,9,116,115,2011,10
115,116,Indiana,-19.7,0-0,0-0,0-0,88,120,116,2011,10
116,117,W Kentucky,-20.5,0-0,0-0,0-0,106,120,117,2011,10
117,118,N Illinois,-22.8,0-1,0-0,0-0,34,120,118,2011,10
118,119,Colorado St,-23.8,0-0,0-0,0-0,95,120,119,2011,10
119,120,Wash State,-23.9,0-1,0-0,0-0,40,120,120,2011,10
