,Rank,Team,2011,Last 3,Last 1,Home,Away,2010,Season,Week
0,1,Oklahoma St,3.4,2.7,3.0,2.8,3.8,2.6,2011,14
1,2,San Jose St,2.8,3.0,3.0,3.0,2.6,1.5,2011,14
2,3,S Carolina,2.7,1.3,1.0,2.8,2.6,1.8,2011,14
3,3,Utah,2.7,3.0,2.0,1.8,3.5,1.8,2011,14
4,5,Connecticut,2.7,4.0,6.0,3.5,1.5,2.3,2011,14
5,6,Wyoming,2.7,2.7,2.0,2.5,2.8,1.1,2011,14
6,7,NC State,2.6,3.3,5.0,3.6,1.6,2.3,2011,14
7,8,Arizona St,2.5,0.7,1.0,2.5,2.6,1.3,2011,14
8,8,LA Tech,2.5,3.0,4.0,3.0,2.3,1.8,2011,14
9,10,San Diego St,2.5,1.7,1.0,2.4,2.6,1.3,2011,14
10,11,Memphis,2.5,3.7,3.0,3.0,2.0,1.0,2011,14
11,11,Kent State,2.5,2.3,2.0,3.0,2.0,2.4,2011,14
12,11,Rutgers,2.5,1.0,1.0,2.5,2.4,1.9,2011,14
13,14,Georgia,2.4,3.0,2.0,3.0,1.8,1.9,2011,14
14,14,LSU,2.4,2.3,3.0,1.8,2.8,2.4,2011,14
15,16,Marshall,2.3,2.0,4.0,3.8,1.3,1.4,2011,14
16,17,Iowa State,2.3,3.3,4.0,1.6,3.0,1.6,2011,14
17,17,Arkansas St,2.3,3.3,1.0,2.3,2.3,2.0,2011,14
18,19,Rice,2.3,3.3,5.0,1.6,2.7,1.2,2011,14
19,20,Cincinnati,2.2,0.7,1.0,2.8,1.8,1.2,2011,14
20,20,Kansas St,2.2,2.3,2.0,1.8,2.6,1.7,2011,14
21,22,Oklahoma,2.2,2.7,4.0,2.5,1.8,2.2,2011,14
22,22,Vanderbilt,2.2,1.3,1.0,2.7,1.6,1.3,2011,14
23,22,W Michigan,2.2,4.3,5.0,2.5,2.0,2.4,2011,14
24,22,Boise State,2.2,2.3,2.0,2.4,2.0,1.9,2011,14
25,26,Tulsa,2.2,2.0,1.0,2.5,1.8,2.8,2011,14
26,27,S Florida,2.1,0.7,1.0,2.2,2.0,1.3,2011,14
27,28,Houston,2.1,2.0,3.0,2.0,2.2,1.5,2011,14
28,28,Oregon,2.1,3.7,3.0,2.2,2.0,2.7,2011,14
29,28,N Carolina,2.1,2.0,4.0,2.3,1.8,1.8,2011,14
30,28,Penn State,2.1,1.3,1.0,2.3,1.8,1.4,2011,14
31,28,Toledo,2.1,2.7,3.0,2.4,1.8,2.5,2011,14
32,33,Michigan,2.1,2.3,1.0,2.3,1.8,1.4,2011,14
33,34,Kentucky,2.0,2.7,3.0,2.0,2.0,1.3,2011,14
34,34,Maryland,2.0,1.3,4.0,2.7,1.2,2.0,2011,14
35,34,Air Force,2.0,2.3,3.0,2.2,1.8,1.7,2011,14
36,34,North Texas,2.0,1.7,0.0,2.0,2.0,1.2,2011,14
37,38,Michigan St,1.9,2.0,1.0,2.0,1.8,1.6,2011,14
38,38,S Mississippi,1.9,2.7,3.0,2.0,1.8,1.9,2011,14
39,38,Oregon St,1.9,2.0,2.0,2.0,1.8,1.7,2011,14
40,38,California,1.9,2.7,4.0,2.2,1.7,1.5,2011,14
41,38,Hawaii,1.9,1.3,2.0,1.2,2.5,2.6,2011,14
42,43,Navy,1.9,2.0,2.0,1.0,2.5,1.8,2011,14
43,43,TX Christian,1.9,1.3,2.0,2.0,1.8,1.4,2011,14
44,43,BYU,1.9,1.3,2.0,1.8,2.0,1.7,2011,14
45,43,Baylor,1.9,3.3,4.0,1.8,2.0,1.6,2011,14
46,47,Florida St,1.8,2.3,4.0,1.5,2.2,2.0,2011,14
47,47,Texas,1.8,1.7,4.0,1.2,2.6,1.4,2011,14
48,47,Nevada,1.8,1.7,1.0,2.0,1.7,1.6,2011,14
49,47,Wisconsin,1.8,3.0,4.0,2.2,1.4,1.8,2011,14
50,47,LA Lafayette,1.8,1.0,2.0,1.3,2.1,1.8,2011,14
51,52,Syracuse,1.8,2.0,0.0,1.5,2.3,1.2,2011,14
52,53,E Carolina,1.8,2.0,2.0,1.7,1.8,1.5,2011,14
53,53,UAB,1.8,1.0,1.0,1.0,2.3,1.5,2011,14
54,53,Stanford,1.8,2.3,3.0,2.3,1.0,2.4,2011,14
55,56,W Kentucky,1.7,2.0,3.0,1.8,1.7,1.2,2011,14
56,56,Virginia,1.7,0.7,0.0,1.3,2.2,1.3,2011,14
57,56,Middle Tenn,1.7,1.3,0.0,1.3,2.2,1.4,2011,14
58,56,Auburn,1.7,2.0,1.0,1.8,1.6,1.7,2011,14
59,56,Ohio,1.7,1.3,0.0,2.2,1.3,1.8,2011,14
60,56,Missouri,1.7,1.7,3.0,1.6,1.8,2.0,2011,14
61,62,LA Monroe,1.7,1.3,0.0,2.3,1.3,1.5,2011,14
62,62,UNLV,1.7,1.0,1.0,2.0,1.5,1.4,2011,14
63,62,Colorado St,1.7,1.0,1.0,1.5,1.8,1.2,2011,14
64,62,W Virginia,1.7,1.3,1.0,1.3,2.3,1.5,2011,14
65,62,Idaho,1.7,2.0,4.0,1.8,1.6,2.0,2011,14
66,67,N Mex State,1.7,1.7,3.0,2.0,1.4,1.0,2011,14
67,68,Washington,1.6,1.7,2.0,1.5,1.8,1.5,2011,14
68,68,TX El Paso,1.6,2.0,2.0,1.4,1.8,1.2,2011,14
69,68,Miss State,1.6,1.3,2.0,1.8,1.5,2.3,2011,14
70,68,Clemson,1.6,0.0,0.0,2.2,1.0,1.4,2011,14
71,68,Arkansas,1.6,1.3,2.0,1.8,1.5,1.8,2011,14
72,68,Troy,1.6,1.3,1.0,1.6,1.7,2.2,2011,14
73,68,VA Tech,1.6,1.7,4.0,1.2,2.0,2.5,2011,14
74,68,Illinois,1.6,1.3,0.0,1.7,1.5,2.0,2011,14
75,76,Florida Intl,1.6,2.3,2.0,1.3,1.8,1.8,2011,14
76,77,Alabama,1.5,1.3,2.0,1.5,1.6,1.8,2011,14
77,77,Northwestern,1.5,1.3,1.0,1.6,1.5,1.5,2011,14
78,77,Kansas,1.5,2.7,3.0,1.6,1.5,1.0,2011,14
79,77,Nebraska,1.5,1.3,2.0,2.0,1.0,1.5,2011,14
80,77,Wake Forest,1.5,1.3,0.0,1.5,1.6,1.2,2011,14
81,77,N Illinois,1.5,0.7,0.0,1.8,1.3,1.8,2011,14
82,77,GA Tech,1.5,1.0,1.0,1.7,1.4,1.7,2011,14
83,77,Fla Atlantic,1.5,2.0,2.0,1.5,1.6,1.4,2011,14
84,85,UCLA,1.5,1.3,0.0,2.2,0.8,1.3,2011,14
85,85,Tulane,1.5,0.7,2.0,1.2,1.7,1.7,2011,14
86,87,Iowa,1.5,1.3,0.0,1.2,1.8,1.9,2011,14
87,88,USC,1.4,1.0,1.0,1.0,2.0,1.9,2011,14
88,88,Miami (OH),1.4,0.7,1.0,2.3,0.5,2.4,2011,14
89,88,Ball State,1.4,0.7,0.0,0.8,1.9,1.9,2011,14
90,88,Ohio State,1.4,1.0,1.0,1.3,1.6,2.2,2011,14
91,92,Pittsburgh,1.4,2.3,3.0,1.2,1.8,1.7,2011,14
92,93,Indiana,1.4,0.7,0.0,2.0,0.8,0.8,2011,14
93,93,Wash State,1.4,1.0,0.0,1.5,1.3,1.7,2011,14
94,93,Arizona,1.4,2.0,1.0,0.6,2.0,1.3,2011,14
95,93,Tennessee,1.4,2.0,0.0,1.6,1.0,2.2,2011,14
96,93,Louisville,1.4,2.3,3.0,1.0,1.7,1.3,2011,14
97,93,Texas Tech,1.4,1.7,2.0,0.6,2.0,1.8,2011,14
98,99,Army,1.3,1.3,0.0,1.3,1.3,2.4,2011,14
99,100,Temple,1.3,1.3,0.0,1.2,1.4,1.6,2011,14
100,101,Texas A&M,1.3,2.7,2.0,1.4,1.0,1.9,2011,14
101,102,Purdue,1.2,1.0,1.0,1.2,1.2,1.8,2011,14
102,102,Bowling Grn,1.2,1.0,1.0,0.6,1.7,2.3,2011,14
103,102,S Methodist,1.2,1.0,1.0,1.4,1.0,1.1,2011,14
104,102,Akron,1.2,1.3,3.0,1.2,1.2,1.3,2011,14
105,102,Miami (FL),1.2,0.7,1.0,1.3,1.0,2.2,2011,14
106,102,Mississippi,1.2,1.0,1.0,0.8,1.6,1.6,2011,14
107,102,Central FL,1.2,1.3,1.0,1.2,1.2,1.7,2011,14
108,109,Colorado,1.2,2.0,1.0,1.4,1.0,1.7,2011,14
109,110,Utah State,1.1,1.3,1.0,1.0,1.2,1.3,2011,14
110,110,New Mexico,1.1,0.7,1.0,1.0,1.2,1.6,2011,14
111,112,Boston Col,1.1,2.0,4.0,1.0,1.2,2.5,2011,14
112,113,Notre Dame,1.1,1.0,2.0,0.9,1.4,1.9,2011,14
113,114,Central Mich,1.0,0.3,0.0,0.8,1.1,1.5,2011,14
114,114,Duke,1.0,1.3,1.0,1.3,0.6,1.4,2011,14
115,116,Florida,0.9,0.7,1.0,0.7,1.2,2.3,2011,14
116,116,Buffalo,0.9,1.3,2.0,1.0,0.8,2.1,2011,14
117,118,E Michigan,0.9,0.3,0.0,0.5,1.2,1.0,2011,14
118,119,Fresno St,0.8,1.0,2.0,0.6,1.0,1.0,2011,14
119,119,Minnesota,0.8,1.0,1.0,0.8,0.8,1.5,2011,14
