,Rank,Team,Rating,Hi,Low,Last,Season,Week
74,75,Maryland,-5.9,25,105,66,2011,8
75,76,Connecticut,-6.0,61,99,75,2011,8
76,77,Northwestern,-6.0,22,82,67,2011,8
77,78,Virginia,-6.2,34,83,79,2011,8
78,79,Louisville,-6.3,26,116,87,2011,8
79,80,Florida Intl,-6.7,7,109,73,2011,8
80,81,San Jose St,-6.7,2,118,76,2011,8
81,82,LA Lafayette,-7.2,73,93,78,2011,8
82,83,LA Tech,-7.7,17,94,81,2011,8
83,84,NC State,-7.9,25,91,74,2011,8
84,85,Army,-8.3,68,105,83,2011,8
85,86,Syracuse,-8.9,8,96,84,2011,8
86,87,Iowa State,-9.3,23,115,86,2011,8
87,88,Colorado,-10.0,35,105,71,2011,8
88,89,Mississippi,-10.8,45,109,82,2011,8
89,90,Rice,-11.5,71,105,90,2011,8
90,91,Fresno St,-11.5,12,101,95,2011,8
91,92,Boston Col,-11.9,42,107,88,2011,8
92,93,Ball State,-12.9,69,107,104,2011,8
93,94,N Mex State,-13.0,94,116,103,2011,8
94,95,Marshall,-13.5,61,102,85,2011,8
95,96,Kansas,-13.5,38,113,102,2011,8
96,97,Bowling Grn,-14.3,5,111,92,2011,8
97,98,Wyoming,-14.4,56,114,112,2011,8
98,99,North Texas,-15.0,70,118,97,2011,8
99,100,Indiana,-16.1,93,113,93,2011,8
100,101,Colorado St,-16.4,86,112,100,2011,8
101,102,E Michigan,-16.5,63,120,111,2011,8
102,103,Miami (OH),-16.8,47,105,99,2011,8
103,104,Kentucky,-17.1,57,111,105,2011,8
104,105,Buffalo,-17.1,84,112,96,2011,8
105,106,E Carolina,-17.2,63,109,109,2011,8
106,107,Middle Tenn,-17.5,67,119,108,2011,8
107,108,Idaho ,-18.0,93,119,101,2011,8
108,109,Troy,-18.3,40,114,94,2011,8
109,110,Central Mich,-18.4,95,115,106,2011,8
110,111,W Kentucky,-19.7,19,118,117,2011,8
111,112,Tulane,-21.5,93,120,107,2011,8
112,113,Kent State,-21.9,83,118,113,2011,8
113,114,UAB,-22.9,59,120,114,2011,8
114,115,Fla Atlantic,-23.0,63,119,110,2011,8
115,116,Akron,-24.2,108,120,115,2011,8
116,117,Memphis,-28.3,112,120,119,2011,8
117,118,Minnesota,-28.8,23,118,118,2011,8
118,119,UNLV,-30.5,49,119,116,2011,8
119,120,New Mexico,-36.4,1,120,120,2011,8
