,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,LSU,12.0,1,9,1,2011,8
1,2,Oregon,10.7,1,6,2,2011,8
2,3,Arizona,8.1,3,90,3,2011,8
3,4,Arizona St,8.0,3,112,18,2011,8
4,5,Oklahoma,7.1,3,50,4,2011,8
5,6,Oklahoma St,6.9,3,80,16,2011,8
6,7,Texas A&M,6.8,6,98,8,2011,8
7,8,Missouri,6.7,2,65,5,2011,8
8,9,Georgia,6.4,2,28,6,2011,8
9,10,Florida,6.2,6,103,9,2011,8
10,11,Alabama,5.9,3,70,7,2011,8
11,12,Auburn,5.6,7,64,15,2011,8
12,13,Notre Dame,5.4,6,36,11,2011,8
13,14,Arkansas,5.3,8,108,17,2011,8
14,15,Florida St,5.1,9,107,10,2011,8
15,16,Texas,5.0,9,75,22,2011,8
16,17,Boise State,4.4,2,38,12,2011,8
17,18,Miss State,4.3,12,106,21,2011,8
18,19,Tennessee,4.1,9,106,20,2011,8
19,20,Utah,3.2,17,114,26,2011,8
20,21,Ohio State,3.2,15,82,25,2011,8
21,22,Michigan St,3.1,12,115,32,2011,8
22,23,UCLA,2.9,12,51,19,2011,8
23,24,Nevada,2.8,1,76,13,2011,8
24,25,S Carolina,2.4,9,51,33,2011,8
25,26,Miami (FL),2.2,14,51,31,2011,8
26,27,Maryland,2.1,13,59,30,2011,8
27,28,USC,1.9,3,55,42,2011,8
28,29,Michigan,1.7,29,61,39,2011,8
29,30,Toledo,1.4,19,120,24,2011,8
30,31,Tulsa,1.0,1,51,14,2011,8
31,32,Vanderbilt,0.9,29,118,43,2011,8
32,33,Clemson,0.8,24,102,40,2011,8
33,34,Kansas St,0.8,11,120,48,2011,8
34,35,TX Christian,0.7,6,62,36,2011,8
35,36,California,0.6,14,79,28,2011,8
36,37,W Virginia,0.6,18,101,37,2011,8
37,38,Colorado,0.3,21,71,27,2011,8
38,39,Baylor,0.3,8,63,55,2011,8
39,40,Nebraska,0.3,16,105,46,2011,8
40,41,San Diego St,0.1,31,104,41,2011,8
41,42,S Methodist,-0.1,5,91,52,2011,8
42,43,Stanford,-0.1,4,74,44,2011,8
43,44,Pittsburgh,-0.2,30,112,34,2011,8
44,45,Oregon St,-0.2,19,91,29,2011,8
45,46,Penn State,-0.4,21,92,35,2011,8
46,47,Marshall,-0.6,10,98,23,2011,8
47,48,BYU,-1.2,13,69,47,2011,8
48,49,S Florida,-1.2,22,51,45,2011,8
49,50,Washington,-1.3,20,97,38,2011,8
50,51,Northwestern,-1.7,35,105,50,2011,8
51,52,Mississippi,-1.9,38,78,66,2011,8
52,53,Wash State,-2.1,35,120,73,2011,8
53,54,VA Tech,-2.1,24,86,65,2011,8
54,55,Iowa State,-2.1,23,99,58,2011,8
55,56,Kansas,-2.2,53,113,76,2011,8
56,57,Navy,-2.6,54,112,75,2011,8
57,58,Air Force,-2.6,33,103,53,2011,8
58,59,W Michigan,-2.7,15,84,49,2011,8
59,60,Wake Forest,-2.8,37,94,60,2011,8
60,61,Texas Tech,-3.0,29,119,67,2011,8
61,62,Illinois,-3.0,38,82,57,2011,8
62,63,LA Tech,-3.5,39,90,59,2011,8
63,64,Wisconsin,-3.6,12,110,64,2011,8
64,65,LA Monroe,-3.9,5,97,78,2011,8
65,66,San Jose St,-4.0,11,108,62,2011,8
66,67,N Carolina,-4.1,46,114,77,2011,8
67,68,Central FL,-4.2,45,91,87,2011,8
68,69,Rice,-4.3,13,92,63,2011,8
69,70,Rutgers,-4.3,54,118,54,2011,8
70,71,Connecticut,-4.4,55,109,74,2011,8
71,72,Fresno St,-4.8,6,88,71,2011,8
72,73,Kentucky,-5.0,57,109,79,2011,8
73,74,Temple,-5.2,64,119,68,2011,8
74,75,Iowa,-5.3,42,110,72,2011,8
75,76,Syracuse,-5.4,48,94,69,2011,8
76,77,Duke,-5.7,63,94,85,2011,8
77,78,Ball State,-5.7,45,99,81,2011,8
78,79,Boston Col,-5.8,26,88,70,2011,8
79,80,Cincinnati,-5.9,35,85,61,2011,8
80,81,GA Tech,-6.2,45,115,86,2011,8
81,82,S Mississippi,-6.4,49,106,88,2011,8
82,83,Louisville,-6.5,57,116,101,2011,8
83,84,E Carolina,-6.6,4,88,56,2011,8
84,85,Purdue,-6.7,53,109,106,2011,8
85,86,TX El Paso,-6.7,85,110,89,2011,8
86,87,Arkansas St,-6.8,23,102,95,2011,8
87,88,Virginia,-6.8,70,117,100,2011,8
88,89,NC State,-6.8,41,105,80,2011,8
89,90,Buffalo,-7.3,24,113,96,2011,8
90,91,Utah State,-7.4,20,103,92,2011,8
91,92,Houston,-7.6,41,99,97,2011,8
92,93,N Illinois,-7.7,44,104,102,2011,8
93,94,North Texas,-7.8,26,114,84,2011,8
94,95,UAB,-8.0,2,105,94,2011,8
95,96,Army,-8.0,28,101,98,2011,8
96,97,Fla Atlantic,-8.0,3,115,51,2011,8
97,98,Hawaii,-8.2,56,107,93,2011,8
98,99,Bowling Grn,-8.6,68,116,105,2011,8
99,100,Miami (OH),-8.6,7,104,91,2011,8
100,101,Troy,-8.7,2,111,82,2011,8
101,102,Indiana,-8.7,54,117,104,2011,8
102,103,Central Mich,-9.1,82,117,83,2011,8
103,104,UNLV,-9.2,11,115,90,2011,8
104,105,Kent State,-9.6,6,115,99,2011,8
105,106,Florida Intl,-10.6,53,113,103,2011,8
106,107,Idaho ,-11.3,67,109,108,2011,8
107,108,Minnesota,-11.3,17,115,110,2011,8
108,109,Middle Tenn,-12.4,15,115,112,2011,8
109,110,Ohio,-12.7,79,116,107,2011,8
110,111,Akron,-12.8,21,118,114,2011,8
111,112,W Kentucky,-12.8,38,113,113,2011,8
112,113,Colorado St,-12.8,70,118,116,2011,8
113,114,LA Lafayette,-13.2,7,116,109,2011,8
114,115,Tulane,-13.3,102,119,111,2011,8
115,116,N Mex State,-14.5,53,119,115,2011,8
116,117,E Michigan,-14.8,85,120,119,2011,8
117,118,Wyoming,-15.7,92,119,117,2011,8
118,119,Memphis,-16.0,20,120,118,2011,8
119,120,New Mexico,-16.8,71,120,120,2011,8
