,Rank,Team,2011,Last 3,Last 1,Home,Away,2010,Season,Week
0,1,LSU,0.4,0.0,0.0,0.0,0.7,1.6,2011,7
1,2,Kansas St,0.5,0.7,1.0,0.7,0.0,1.3,2011,7
2,2,Texas Tech,0.5,0.3,0.0,0.0,1.0,2.1,2011,7
3,2,Wisconsin,0.5,0.7,1.0,0.3,1.0,0.8,2011,7
4,2,Missouri,0.5,0.3,1.0,1.0,0.3,1.3,2011,7
5,6,Stanford,0.6,0.7,2.0,0.7,0.5,1.3,2011,7
6,6,Buffalo,0.6,0.7,0.0,0.5,0.7,2.8,2011,7
7,8,Wake Forest,0.8,0.7,0.0,0.5,1.0,1.5,2011,7
8,8,Purdue,0.8,0.3,0.0,1.0,0.0,2.3,2011,7
9,8,California,0.8,0.3,0.0,2.0,0.3,1.5,2011,7
10,11,Clemson,0.8,0.7,0.0,0.8,1.0,1.8,2011,7
11,12,Duke,1.0,1.0,0.0,1.5,0.5,2.5,2011,7
12,12,UNLV,1.0,1.3,2.0,1.0,1.0,1.3,2011,7
13,12,Colorado,1.0,1.7,1.0,1.0,1.0,1.6,2011,7
14,12,Boise State,1.0,1.0,0.0,1.5,0.7,1.4,2011,7
15,12,Northwestern,1.0,1.0,2.0,2.0,0.7,1.8,2011,7
16,12,GA Tech,1.0,1.3,1.0,1.0,1.0,1.9,2011,7
17,12,Florida Intl,1.0,1.3,2.0,1.0,1.0,1.6,2011,7
18,12,S Florida,1.0,1.3,2.0,1.0,1.0,1.7,2011,7
19,20,Ohio State,1.2,1.0,2.0,0.8,2.0,1.2,2011,7
20,20,Alabama,1.2,0.0,0.0,1.8,0.0,1.2,2011,7
21,22,Houston,1.2,1.0,0.0,0.5,1.7,2.2,2011,7
22,22,Toledo,1.2,1.0,1.0,1.5,1.0,1.8,2011,7
23,24,Oregon,1.3,0.3,1.0,0.5,2.0,1.8,2011,7
24,24,Utah State,1.3,1.7,1.0,2.5,0.0,1.5,2011,7
25,24,Navy,1.3,0.7,0.0,0.5,2.0,1.3,2011,7
26,24,Louisville,1.3,1.0,1.0,2.0,0.5,1.1,2011,7
27,28,Wyoming,1.3,1.3,2.0,1.0,1.5,1.3,2011,7
28,28,Miss State,1.3,1.3,0.0,1.5,1.3,1.6,2011,7
29,30,N Mex State,1.4,1.3,1.0,1.5,1.3,1.4,2011,7
30,30,W Michigan,1.4,1.3,1.0,1.5,1.3,2.3,2011,7
31,30,Oklahoma St,1.4,1.0,0.0,1.3,1.5,1.7,2011,7
32,30,Boston Col,1.4,1.3,2.0,1.0,2.0,1.8,2011,7
33,30,Arizona,1.4,2.0,4.0,0.0,2.3,1.7,2011,7
34,30,N Illinois,1.4,1.7,3.0,2.5,0.7,0.9,2011,7
35,36,Colorado St,1.5,1.7,3.0,3.0,1.0,1.8,2011,7
36,36,Iowa,1.5,1.7,3.0,1.0,2.0,0.7,2011,7
37,36,Cincinnati,1.5,2.0,4.0,1.0,2.0,2.4,2011,7
38,36,Michigan St,1.5,2.0,3.0,0.5,2.5,1.4,2011,7
39,36,LA Monroe,1.5,1.7,4.0,4.0,0.7,2.0,2011,7
40,36,NC State,1.5,1.7,1.0,1.0,2.0,1.8,2011,7
41,36,Tennessee,1.5,1.3,0.0,1.3,2.0,1.8,2011,7
42,43,Oklahoma,1.6,1.7,1.0,1.7,1.5,1.3,2011,7
43,43,LA Lafayette,1.6,1.0,1.0,1.5,1.7,2.1,2011,7
44,43,Texas A&M,1.6,2.0,0.0,2.0,1.0,2.4,2011,7
45,43,Arkansas,1.6,1.0,1.0,2.0,1.0,1.8,2011,7
46,43,Georgia,1.6,1.3,0.0,3.0,0.7,1.3,2011,7
47,43,Nebraska,1.6,1.7,1.0,1.3,2.0,1.5,2011,7
48,43,Minnesota,1.6,1.7,3.0,1.0,2.0,1.3,2011,7
49,43,Syracuse,1.6,2.0,0.0,2.3,0.5,1.7,2011,7
50,43,Arizona St,1.6,1.3,0.0,1.7,1.5,2.0,2011,7
51,52,Ball State,1.7,2.3,3.0,1.0,2.3,2.5,2011,7
52,52,UCLA,1.7,1.0,1.0,2.3,1.0,2.3,2011,7
53,52,Air Force,1.7,1.7,2.0,2.0,1.5,1.3,2011,7
54,52,North Texas,1.7,2.0,1.0,2.3,1.0,1.4,2011,7
55,52,Auburn,1.7,2.7,3.0,0.7,2.7,1.3,2011,7
56,52,Florida,1.7,2.0,2.0,1.3,2.5,2.0,2011,7
57,58,Maryland,1.8,2.0,2.0,1.7,2.0,1.0,2011,7
58,58,New Mexico,1.8,1.3,1.0,2.3,0.0,2.6,2011,7
59,58,Washington,1.8,2.0,1.0,1.5,2.0,1.3,2011,7
60,58,Wash State,1.8,2.0,1.0,1.0,2.0,1.8,2011,7
61,58,Rutgers,1.8,2.3,1.0,1.5,2.0,1.3,2011,7
62,58,Hawaii,1.8,2.0,0.0,1.0,2.0,1.7,2011,7
63,58,Miami (FL),1.8,1.0,0.0,1.5,2.0,2.9,2011,7
64,65,TX Christian,1.8,2.3,4.0,1.5,2.0,1.0,2011,7
65,65,VA Tech,1.8,1.7,1.0,1.7,2.0,0.7,2011,7
66,65,Fla Atlantic,1.8,2.7,4.0,--,1.8,2.1,2011,7
67,65,Temple,1.8,1.7,0.0,3.5,0.7,2.3,2011,7
68,65,N Carolina,1.8,1.0,1.0,2.3,1.0,1.7,2011,7
69,65,Indiana,1.8,2.0,2.0,2.3,1.0,1.8,2011,7
70,65,LA Tech,1.8,2.0,0.0,3.0,1.0,2.3,2011,7
71,65,Pittsburgh,1.8,1.7,4.0,0.7,3.5,1.6,2011,7
72,65,Connecticut,1.8,0.7,1.0,2.0,1.7,1.5,2011,7
73,65,W Virginia,1.8,2.0,2.0,1.5,3.0,1.9,2011,7
74,65,Memphis,1.8,2.0,3.0,1.5,2.0,2.1,2011,7
75,65,Miami (OH),1.8,2.0,1.0,2.0,1.5,1.7,2011,7
76,77,Marshall,1.8,1.0,1.0,2.0,1.8,1.9,2011,7
77,77,Michigan,1.8,2.3,3.0,1.6,3.0,2.3,2011,7
78,79,Ohio,2.0,2.0,1.0,1.5,2.3,2.5,2011,7
79,79,UAB,2.0,2.0,2.0,2.5,1.7,2.0,2011,7
80,79,USC,2.0,2.0,1.0,1.5,4.0,1.7,2011,7
81,79,Army,2.0,1.7,2.0,2.0,2.0,1.0,2011,7
82,79,Middle Tenn,2.0,2.0,3.0,2.3,1.5,2.8,2011,7
83,79,Rice,2.0,2.3,3.0,2.0,2.0,1.7,2011,7
84,79,Baylor,2.0,2.3,2.0,1.7,3.0,1.6,2011,7
85,79,Central FL,2.0,2.7,3.0,1.5,2.5,1.3,2011,7
86,79,Texas,2.0,2.3,5.0,1.5,2.3,2.5,2011,7
87,79,Tulane,2.0,2.3,2.0,2.5,1.7,2.1,2011,7
88,79,Idaho,2.0,2.3,4.0,2.7,1.0,2.3,2011,7
89,90,Troy,2.2,2.3,2.0,2.5,2.0,2.2,2011,7
90,90,Arkansas St,2.2,2.0,4.0,2.0,2.3,1.8,2011,7
91,90,Penn State,2.2,2.3,1.0,2.3,2.0,1.7,2011,7
92,90,Illinois,2.2,2.3,2.0,2.3,2.0,1.3,2011,7
93,90,Fresno St,2.2,2.7,4.0,3.0,1.7,1.7,2011,7
94,95,E Michigan,2.3,2.3,3.0,1.0,2.7,2.0,2011,7
95,95,TX El Paso,2.3,2.3,2.0,2.0,2.3,1.5,2011,7
96,95,Mississippi,2.3,2.3,0.0,2.0,2.5,1.9,2011,7
97,95,Kansas,2.3,2.7,4.0,2.5,2.0,1.5,2011,7
98,95,San Diego St,2.3,3.0,4.0,3.0,1.5,1.7,2011,7
99,100,Akron,2.4,3.0,2.0,2.0,2.7,1.8,2011,7
100,101,Oregon St,2.5,3.0,2.0,2.0,3.0,1.3,2011,7
101,101,S Methodist,2.5,2.7,1.0,3.0,2.3,1.9,2011,7
102,101,Florida St,2.5,3.0,5.0,2.0,3.0,1.6,2011,7
103,101,San Jose St,2.5,2.0,2.0,2.5,2.5,1.8,2011,7
104,101,BYU,2.5,1.7,3.0,3.0,1.5,1.5,2011,7
105,101,Notre Dame,2.5,0.7,0.0,2.7,2.3,1.8,2011,7
106,107,Central Mich,2.6,3.0,5.0,0.0,3.3,2.6,2011,7
107,108,S Carolina,2.7,3.0,1.0,2.5,3.0,1.8,2011,7
108,109,Vanderbilt,2.8,2.7,2.0,3.0,2.5,1.6,2011,7
109,109,Iowa State,2.8,2.7,2.0,3.0,2.5,1.5,2011,7
110,111,Kent State,2.8,3.0,3.0,4.0,2.5,2.2,2011,7
111,111,Nevada,2.8,2.3,5.0,5.0,2.3,1.3,2011,7
112,111,S Mississippi,2.8,2.0,1.0,3.0,2.7,1.2,2011,7
113,111,Bowling Grn,2.8,2.7,1.0,6.0,2.0,2.5,2011,7
114,115,Kentucky,2.8,3.7,6.0,2.3,3.3,1.5,2011,7
115,116,W Kentucky,3.0,2.7,1.0,3.5,2.5,1.0,2011,7
116,117,Tulsa,3.2,3.7,1.0,3.5,3.0,1.3,2011,7
117,118,Virginia,3.3,3.0,3.0,3.0,3.5,1.8,2011,7
118,118,Utah,3.3,4.0,5.0,5.0,1.5,2.0,2011,7
119,120,E Carolina,4.2,5.0,4.0,4.0,4.5,2.2,2011,7
