,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
93,94,Idaho ,--,0-0,0-0,0-0,71,114,84,2011,12
94,95,N Mex State,--,0-0,0-0,0-0,27,119,96,2011,12
95,96,Rice,--,0-0,0-0,0-0,70,106,94,2011,12
96,97,Marshall,--,0-0,0-0,0-0,17,105,93,2011,12
97,98,North Texas,--,0-0,0-0,0-0,74,118,101,2011,12
98,99,E Michigan,--,0-0,0-0,0-0,63,120,97,2011,12
99,100,Tulane,--,0-0,0-0,0-0,16,112,100,2011,12
100,101,Central Mich,--,0-0,0-0,0-0,77,112,102,2011,12
101,102,Kansas,--,0-0,0-0,0-0,62,109,103,2011,12
102,103,UAB,--,0-0,0-0,0-0,59,107,105,2011,12
103,104,Buffalo,--,0-0,0-0,0-0,82,113,106,2011,12
104,105,Fla Atlantic,--,0-0,0-0,0-0,83,115,104,2011,12
105,106,Memphis,--,0-0,0-0,0-0,84,117,107,2011,12
106,107,Akron,--,0-0,0-0,0-0,87,118,108,2011,12
107,108,UNLV,--,0-0,0-0,0-0,85,117,109,2011,12
108,109,New Mexico,--,0-0,0-0,0-0,81,113,110,2011,12
109,110,Kentucky,-2.1,0-0,0-0,0-0,14,119,111,2011,12
110,111,Colorado,-2.3,0-0,0-0,0-0,7,112,112,2011,12
111,112,E Carolina,-6.8,0-0,0-1,0-0,80,118,113,2011,12
112,113,Ball State,-7.0,0-0,0-0,0-0,94,117,114,2011,12
113,114,Texas,-11.4,0-1,0-0,0-0,9,116,115,2011,12
114,115,Army,-12.3,0-0,0-1,0-0,89,115,99,2011,12
115,116,Indiana,-19.4,0-0,0-0,0-0,88,120,117,2011,12
116,117,W Kentucky,-20.5,0-0,0-0,0-0,106,120,116,2011,12
117,118,N Illinois,-21.2,0-1,0-0,0-0,34,120,118,2011,12
118,119,Colorado St,-22.4,0-0,0-0,0-0,95,120,120,2011,12
119,120,Wash State,-24.6,0-1,0-0,0-0,40,120,119,2011,12
