,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,LSU,31.9,1,21,1,2011,14
1,2,Houston,30.2,2,98,3,2011,14
2,3,Oklahoma St,27.9,1,31,2,2011,14
3,4,USC,26.3,3,75,5,2011,14
4,5,Wisconsin,24.2,2,30,11,2011,14
5,6,Oregon,23.1,3,39,4,2011,14
6,7,Arkansas,22.8,5,59,7,2011,14
7,8,Alabama,21.4,1,45,6,2011,14
8,9,Georgia,18.1,9,31,12,2011,14
9,10,Stanford,17.2,1,24,8,2011,14
10,11,Oklahoma,17.1,1,32,10,2011,14
11,12,Florida St,16.6,9,37,15,2011,14
12,13,TX Christian,15.5,7,93,13,2011,14
13,14,Michigan,15.3,9,52,18,2011,14
14,15,Texas,14.5,13,37,19,2011,14
15,16,Tulsa,13.4,9,84,9,2011,14
16,17,Vanderbilt,13.1,16,70,29,2011,14
17,18,VA Tech,13.1,11,60,24,2011,14
18,19,Notre Dame,12.9,9,56,26,2011,14
19,20,California,12.7,13,62,16,2011,14
20,21,Texas A&M,12.3,5,58,17,2011,14
21,22,BYU,12.1,20,80,20,2011,14
22,23,Kansas St,11.7,18,113,21,2011,14
23,24,Michigan St,10.8,8,112,22,2011,14
24,25,LA Tech,10.6,17,94,30,2011,14
25,26,Boise State,10.3,3,31,14,2011,14
26,27,Missouri,9.7,12,64,27,2011,14
27,28,Iowa State,9.4,23,115,40,2011,14
28,29,Louisville,9.3,26,116,35,2011,14
29,30,Utah,8.8,12,114,25,2011,14
30,31,S Carolina,8.4,13,34,34,2011,14
31,32,Baylor,8.1,3,102,48,2011,14
32,33,Nebraska,6.9,21,58,28,2011,14
33,34,Cincinnati,5.0,5,77,45,2011,14
34,35,Northwestern,4.7,22,82,42,2011,14
35,36,Toledo,4.6,9,76,49,2011,14
36,37,Ohio State,4.4,10,60,38,2011,14
37,38,Pittsburgh,4.1,29,81,65,2011,14
38,39,Miss State,3.8,1,57,54,2011,14
39,40,Penn State,3.6,30,57,33,2011,14
40,41,Miami (FL),3.5,23,58,23,2011,14
41,42,NC State,3.5,25,91,32,2011,14
42,43,Arkansas St,3.4,39,83,46,2011,14
43,44,Florida,3.0,9,54,53,2011,14
44,45,Boston Col,2.9,42,107,64,2011,14
45,46,Virginia,2.6,34,83,36,2011,14
46,47,N Carolina,2.2,43,67,55,2011,14
47,48,Iowa,2.1,37,77,52,2011,14
48,49,UCLA,2.1,16,86,51,2011,14
49,50,Washington,1.9,25,111,72,2011,14
50,51,S Mississippi,1.9,13,90,41,2011,14
51,52,S Florida,1.7,11,103,43,2011,14
52,53,Wash State,1.5,14,86,61,2011,14
53,54,Rutgers,1.3,3,89,39,2011,14
54,55,Arizona St,1.1,6,82,37,2011,14
55,56,Wyoming,0.5,56,114,59,2011,14
56,57,Air Force,0.5,53,97,58,2011,14
57,58,Minnesota,0.4,23,118,85,2011,14
58,59,Central FL,0.4,8,85,70,2011,14
59,60,GA Tech,0.2,4,64,56,2011,14
60,61,Oregon St,-0.4,14,112,44,2011,14
61,62,W Virginia,-0.6,18,62,47,2011,14
62,63,N Illinois,-0.7,24,107,31,2011,14
63,64,W Michigan,-0.7,35,96,90,2011,14
64,65,Connecticut,-0.8,61,99,82,2011,14
65,66,Miami (OH),-1.0,47,105,67,2011,14
66,67,Temple,-1.6,10,106,57,2011,14
67,68,W Kentucky,-2.2,19,118,68,2011,14
68,69,Nevada,-2.8,4,110,62,2011,14
69,70,Ohio,-2.9,37,113,75,2011,14
70,71,Florida Intl,-3.3,7,109,77,2011,14
