,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,LSU,11.5,1,9,2,2011,14
1,2,Oregon,11.0,1,6,1,2011,14
2,3,USC,8.2,3,55,4,2011,14
3,4,Stanford,7.7,4,74,9,2011,14
4,5,Alabama,7.5,3,70,8,2011,14
5,6,Oklahoma St,7.4,3,80,6,2011,14
6,7,Texas A&M,7.3,6,98,7,2011,14
7,8,Oklahoma,7.1,3,50,5,2011,14
8,9,Missouri,7.0,2,65,3,2011,14
9,10,Arkansas,6.7,8,108,16,2011,14
10,11,Texas,6.5,9,75,12,2011,14
11,12,Kansas St,5.6,11,120,11,2011,14
12,13,Notre Dame,5.5,6,36,24,2011,14
13,14,California,4.9,14,79,18,2011,14
14,15,Arizona,4.8,3,90,10,2011,14
15,16,Arizona St,4.6,3,112,13,2011,14
16,17,Baylor,4.6,8,63,14,2011,14
17,18,Florida,4.5,6,103,19,2011,14
18,19,UCLA,4.4,12,51,15,2011,14
19,20,Oregon St,4.2,19,91,20,2011,14
20,21,Michigan St,3.8,12,115,23,2011,14
21,22,Georgia,3.6,2,28,27,2011,14
22,23,Ohio State,3.4,15,82,31,2011,14
23,24,Miss State,3.1,12,106,22,2011,14
24,25,Auburn,3.1,7,64,35,2011,14
25,26,S Carolina,3.1,9,51,28,2011,14
26,27,Washington,3.0,20,97,21,2011,14
27,28,Iowa State,2.6,23,99,41,2011,14
28,29,Utah,2.6,17,114,17,2011,14
29,30,Tennessee,2.6,9,106,26,2011,14
30,31,Colorado,2.5,21,71,34,2011,14
31,32,Michigan,2.4,29,61,30,2011,14
32,33,Boise State,2.4,2,38,25,2011,14
33,34,Vanderbilt,2.4,29,118,39,2011,14
34,35,Wisconsin,2.4,12,110,33,2011,14
35,36,Nebraska,2.3,16,105,32,2011,14
36,37,Penn State,2.0,21,92,42,2011,14
37,38,Florida St,1.8,9,107,37,2011,14
38,39,Tulsa,1.4,1,51,38,2011,14
39,40,Miami (FL),1.2,14,51,29,2011,14
40,41,Wash State,1.1,35,120,36,2011,14
41,42,Pittsburgh,1.0,30,112,47,2011,14
42,43,TX Christian,0.8,6,62,43,2011,14
43,44,Texas Tech,0.5,29,119,44,2011,14
44,45,Clemson,0.5,24,102,52,2011,14
45,46,Mississippi,0.3,38,78,53,2011,14
46,47,Illinois,-0.2,38,82,40,2011,14
47,48,Cincinnati,-0.3,35,85,48,2011,14
48,49,W Virginia,-0.3,18,101,50,2011,14
49,50,S Florida,-0.3,22,51,45,2011,14
50,51,Wake Forest,-0.5,37,94,49,2011,14
51,52,Boston Col,-0.6,26,88,54,2011,14
52,53,Iowa,-0.8,42,110,61,2011,14
53,54,Maryland,-0.9,13,59,51,2011,14
54,55,Kansas,-0.9,53,113,58,2011,14
55,56,N Carolina,-1.1,46,114,46,2011,14
56,57,Louisville,-1.4,57,116,68,2011,14
57,58,Rutgers,-1.6,54,118,55,2011,14
58,59,GA Tech,-1.6,45,115,62,2011,14
59,60,Northwestern,-1.8,35,105,64,2011,14
60,61,VA Tech,-1.8,24,86,56,2011,14
61,62,Syracuse,-2.1,48,94,65,2011,14
62,63,Duke,-2.2,63,94,63,2011,14
63,64,Purdue,-2.6,53,109,59,2011,14
64,65,Minnesota,-2.8,17,115,75,2011,14
65,66,BYU,-2.8,13,69,67,2011,14
66,67,NC State,-2.9,41,105,57,2011,14
67,68,Connecticut,-3.0,55,109,76,2011,14
68,69,Toledo,-3.0,19,120,69,2011,14
69,70,LA Tech,-3.1,39,90,66,2011,14
70,71,Navy,-3.1,54,112,72,2011,14
71,72,Kentucky,-3.1,57,109,77,2011,14
72,73,Virginia,-3.1,70,117,70,2011,14
73,74,S Methodist,-3.4,5,91,60,2011,14
74,75,Nevada,-3.7,1,76,74,2011,14
75,76,Houston,-4.1,41,99,90,2011,14
76,77,San Diego St,-4.1,31,104,71,2011,14
77,78,Marshall,-4.2,10,98,73,2011,14
78,79,Rice,-5.1,13,92,86,2011,14
79,80,W Michigan,-5.3,15,84,78,2011,14
80,81,Army,-5.3,28,101,82,2011,14
81,82,San Jose St,-5.4,11,108,80,2011,14
82,83,Air Force,-5.7,33,103,84,2011,14
83,84,Central FL,-5.7,45,91,79,2011,14
84,85,E Carolina,-5.8,4,88,85,2011,14
85,86,Indiana,-6.0,54,117,83,2011,14
86,87,Fresno St,-6.1,6,88,81,2011,14
87,88,Miami (OH),-6.2,7,104,89,2011,14
88,89,Ball State,-6.4,45,99,88,2011,14
89,90,S Mississippi,-6.9,49,106,87,2011,14
90,91,Utah State,-7.1,20,103,94,2011,14
91,92,Bowling Grn,-7.4,68,116,91,2011,14
92,93,LA Monroe,-7.7,5,97,95,2011,14
93,94,TX El Paso,-7.8,85,110,96,2011,14
94,95,Wyoming,-8.0,92,119,106,2011,14
95,96,N Illinois,-8.1,44,104,92,2011,14
96,97,North Texas,-8.4,26,114,98,2011,14
97,98,Temple,-8.4,64,119,93,2011,14
98,99,Arkansas St,-8.8,23,102,100,2011,14
99,100,Idaho ,-9.1,67,109,99,2011,14
100,101,N Mex State,-9.6,53,119,105,2011,14
101,102,Central Mich,-9.8,82,117,104,2011,14
