,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,32.0,1,32,2,2011,7
1,2,Stanford,31.0,1,24,1,2011,7
2,3,Alabama,30.9,1,45,3,2011,7
3,4,Boise State,28.5,3,31,7,2011,7
4,5,Oregon,27.7,3,39,5,2011,7
5,6,LSU,26.5,1,21,4,2011,7
6,7,Wisconsin,26.1,2,30,6,2011,7
7,8,Oklahoma St,22.4,1,31,8,2011,7
8,9,Notre Dame,19.6,9,56,10,2011,7
9,10,Michigan,18.7,9,52,9,2011,7
10,11,Arizona St,16.7,6,82,21,2011,7
11,12,Texas A&M,15.7,5,58,11,2011,7
12,13,Georgia,15.4,9,31,16,2011,7
13,14,Cincinnati,13.7,5,77,15,2011,7
14,15,S Carolina,13.3,13,34,26,2011,7
15,16,Houston,13.1,2,98,38,2011,7
16,17,Arkansas,12.7,5,59,22,2011,7
17,18,W Virginia,12.7,18,62,24,2011,7
18,19,Temple,12.0,10,106,40,2011,7
19,20,GA Tech,11.7,4,64,14,2011,7
20,21,Clemson,10.7,10,75,20,2011,7
21,22,Missouri,10.6,12,64,19,2011,7
22,23,Florida,10.5,9,54,12,2011,7
23,24,Florida St,10.5,9,37,17,2011,7
24,25,Michigan St,9.9,8,112,23,2011,7
25,26,Baylor,9.6,3,102,27,2011,7
26,27,Tennessee,9.5,17,82,18,2011,7
27,28,Texas,9.4,13,37,13,2011,7
28,29,Toledo,9.4,9,76,37,2011,7
29,30,Rutgers,9.0,3,89,34,2011,7
30,31,TX Christian,8.5,7,93,32,2011,7
31,32,S Mississippi,8.3,13,90,59,2011,7
32,33,S Florida,8.3,11,103,25,2011,7
33,34,Illinois,8.0,17,80,28,2011,7
34,35,W Michigan,7.6,35,96,42,2011,7
35,36,Texas Tech,6.7,12,111,29,2011,7
36,37,Penn State,6.1,30,57,33,2011,7
37,38,Wash State,4.9,14,86,30,2011,7
38,39,Kansas St,4.9,18,113,51,2011,7
39,40,Nebraska,4.8,21,58,41,2011,7
40,41,Central FL,4.4,8,85,31,2011,7
41,42,S Methodist,4.3,22,99,46,2011,7
42,43,Wake Forest,3.6,43,112,56,2011,7
43,44,Miami (FL),3.4,23,58,55,2011,7
44,45,California,3.2,13,62,39,2011,7
45,46,Utah State,2.9,30,88,63,2011,7
46,47,Auburn,2.8,26,90,49,2011,7
47,48,VA Tech,2.6,11,60,35,2011,7
48,49,Washington,2.5,25,111,48,2011,7
49,50,Miss State,2.4,1,57,36,2011,7
50,51,Ohio State,2.3,10,60,45,2011,7
51,52,N Carolina,2.3,43,67,47,2011,7
52,53,Tulsa,1.8,9,84,60,2011,7
53,54,Nevada,1.2,4,110,67,2011,7
54,55,Utah,0.8,12,114,44,2011,7
55,56,Pittsburgh,0.7,29,81,43,2011,7
56,57,USC,0.7,3,75,57,2011,7
57,58,Iowa,0.6,37,77,53,2011,7
58,59,San Diego St,0.4,44,83,50,2011,7
59,60,Vanderbilt,0.3,16,70,54,2011,7
60,61,Hawaii,-1.6,26,105,61,2011,7
61,62,Arizona,-2.6,8,85,62,2011,7
62,63,Ohio,-2.7,37,113,58,2011,7
63,64,UCLA,-2.8,16,86,64,2011,7
64,65,Arkansas St,-2.9,39,83,69,2011,7
65,66,Maryland,-3.2,25,105,82,2011,7
66,67,Northwestern,-3.6,22,82,65,2011,7
67,68,Purdue,-3.7,49,92,72,2011,7
68,69,Navy,-3.9,41,93,52,2011,7
69,70,Air Force,-4.7,53,97,66,2011,7
70,71,Colorado,-5.6,35,105,73,2011,7
71,72,BYU,-5.6,20,80,71,2011,7
72,73,Florida Intl,-6.3,7,109,68,2011,7
73,74,NC State,-6.5,25,91,80,2011,7
74,75,Connecticut,-6.5,61,99,70,2011,7
75,76,San Jose St,-6.8,2,118,89,2011,7
76,77,Duke,-6.8,71,117,76,2011,7
77,78,LA Lafayette,-7.0,73,93,81,2011,7
78,79,Virginia,-7.0,34,83,78,2011,7
79,80,Oregon St,-7.6,14,112,95,2011,7
80,81,LA Tech,-7.6,17,94,84,2011,7
81,82,Mississippi,-7.7,45,109,77,2011,7
82,83,Army,-8.1,68,105,85,2011,7
83,84,Syracuse,-8.4,8,96,74,2011,7
84,85,Marshall,-10.1,61,102,91,2011,7
85,86,Iowa State,-10.5,23,115,83,2011,7
86,87,Louisville,-10.6,26,116,94,2011,7
87,88,Boston Col,-10.7,42,107,92,2011,7
88,89,N Illinois,-10.8,24,107,87,2011,7
89,90,Rice,-11.8,71,105,99,2011,7
90,91,TX El Paso,-11.8,64,115,97,2011,7
91,92,Bowling Grn,-11.9,5,111,75,2011,7
92,93,Indiana,-12.4,93,113,98,2011,7
93,94,Troy,-12.4,40,114,86,2011,7
94,95,Fresno St,-12.8,12,101,79,2011,7
95,96,Buffalo,-12.9,84,112,96,2011,7
96,97,North Texas,-13.0,70,118,111,2011,7
97,98,LA Monroe,-14.0,5,102,100,2011,7
98,99,Miami (OH),-14.3,47,105,105,2011,7
99,100,Colorado St,-14.5,86,112,104,2011,7
100,101,Idaho ,-15.2,93,119,107,2011,7
101,102,Kansas,-15.4,38,113,103,2011,7
102,103,N Mex State,-16.7,94,116,108,2011,7
103,104,Ball State,-17.0,69,107,88,2011,7
104,105,Kentucky,-17.1,57,111,93,2011,7
105,106,Central Mich,-17.1,95,115,110,2011,7
106,107,Tulane,-17.2,93,120,113,2011,7
107,108,Middle Tenn,-17.2,67,119,102,2011,7
108,109,E Carolina,-17.5,63,109,90,2011,7
109,110,Fla Atlantic,-19.4,63,119,109,2011,7
110,111,E Michigan,-20.1,63,120,106,2011,7
111,112,Wyoming,-20.3,56,114,101,2011,7
