,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,LSU,11.3,1,9,1,2011,9
1,2,Oregon,11.1,1,6,2,2011,9
2,3,Arizona,9.1,3,90,3,2011,9
3,4,Oklahoma St,8.7,3,80,6,2011,9
4,5,Arizona St,8.1,3,112,4,2011,9
5,6,Missouri,7.9,2,65,8,2011,9
6,7,Auburn,7.1,7,64,12,2011,9
7,8,Georgia,6.6,2,28,9,2011,9
8,9,Tennessee,6.4,9,106,19,2011,9
9,10,Florida,6.2,6,103,10,2011,9
10,11,Oklahoma,5.8,3,50,5,2011,9
11,12,Notre Dame,5.8,6,36,13,2011,9
12,13,Texas A&M,5.8,6,98,7,2011,9
13,14,USC,5.6,3,55,28,2011,9
14,15,Alabama,5.6,3,70,11,2011,9
15,16,Michigan St,5.3,12,115,22,2011,9
16,17,Miss State,4.7,12,106,18,2011,9
17,18,Texas,4.5,9,75,16,2011,9
18,19,Utah,4.0,17,114,20,2011,9
19,20,Florida St,3.7,9,107,15,2011,9
20,21,Arkansas,3.6,8,108,14,2011,9
21,22,Boise State,3.5,2,38,17,2011,9
22,23,Ohio State,3.4,15,82,21,2011,9
23,24,UCLA,3.1,12,51,23,2011,9
24,25,Miami (FL),2.6,14,51,26,2011,9
25,26,Maryland,2.6,13,59,27,2011,9
26,27,S Carolina,2.5,9,51,25,2011,9
27,28,California,1.8,14,79,36,2011,9
28,29,Wisconsin,1.5,12,110,64,2011,9
29,30,Texas Tech,1.5,29,119,61,2011,9
30,31,Michigan,1.3,29,61,29,2011,9
31,32,Baylor,1.3,8,63,39,2011,9
32,33,Nevada,0.8,1,76,24,2011,9
33,34,Air Force,0.8,33,103,58,2011,9
34,35,Washington,0.8,20,97,50,2011,9
35,36,Stanford,0.8,4,74,43,2011,9
36,37,Kansas St,0.7,11,120,34,2011,9
37,38,Colorado,0.7,21,71,38,2011,9
38,39,Oregon St,0.5,19,91,45,2011,9
39,40,Tulsa,0.5,1,51,31,2011,9
40,41,S Methodist,0.4,5,91,42,2011,9
41,42,Toledo,0.3,19,120,30,2011,9
42,43,San Diego St,0.2,31,104,41,2011,9
43,44,Clemson,0.2,24,102,33,2011,9
44,45,Mississippi,0.1,38,78,52,2011,9
45,46,Marshall,0.1,10,98,47,2011,9
46,47,TX Christian,-0.1,6,62,35,2011,9
47,48,Vanderbilt,-0.3,29,118,32,2011,9
48,49,Penn State,-0.4,21,92,46,2011,9
49,50,S Florida,-0.6,22,51,49,2011,9
50,51,Iowa State,-0.8,23,99,55,2011,9
51,52,W Virginia,-1.0,18,101,37,2011,9
52,53,Pittsburgh,-1.0,30,112,44,2011,9
53,54,Nebraska,-1.3,16,105,40,2011,9
