,Rank,Team,2011,Last 3,Last 1,Home,Away,2010,Season,Week
0,1,Wisconsin,8.0,8.0,7.0,8.5,7.0,22.0,2011,5
1,1,Temple,8.0,8.0,7.0,14.0,5.0,18.6,2011,5
2,1,Alabama,8.0,8.3,14.0,7.0,11.0,14.1,2011,5
3,4,VA Tech,9.0,9.0,10.0,7.0,10.0,20.5,2011,5
4,4,Florida,9.0,11.0,10.0,8.7,10.0,22.3,2011,5
5,4,Stanford,9.0,9.0,10.0,3.0,12.0,17.4,2011,5
6,7,Kansas St,12.0,12.0,24.0,0.0,24.0,29.5,2011,5
7,8,Michigan St,12.7,12.7,7.0,3.5,31.0,23.6,2011,5
8,9,Michigan,12.8,13.7,7.0,12.8,--,35.1,2011,5
9,10,Penn State,14.3,14.3,6.0,16.5,10.0,24.5,2011,5
10,11,Central FL,14.7,14.7,24.0,3.0,20.5,17.9,2011,5
11,12,Texas,15.0,15.0,20.0,12.5,20.0,23.7,2011,5
12,13,Ohio State,15.8,21.0,17.0,13.0,24.0,14.3,2011,5
13,14,Illinois,16.3,16.3,20.0,16.3,--,25.2,2011,5
14,14,Vanderbilt,16.3,16.3,21.0,14.0,21.0,31.2,2011,5
15,16,Utah,16.5,16.5,10.0,--,16.5,20.3,2011,5
16,17,Texas A&M,17.0,17.0,30.0,17.0,--,23.2,2011,5
17,17,Connecticut,17.0,17.0,3.0,24.0,13.5,23.6,2011,5
18,17,S Florida,17.0,17.0,24.0,15.5,20.0,20.5,2011,5
19,20,LSU,18.0,18.0,21.0,--,18.0,18.9,2011,5
20,21,Oklahoma,18.3,18.3,28.0,21.0,13.0,21.8,2011,5
21,22,Navy,19.0,19.0,24.0,--,19.0,24.7,2011,5
22,22,Northwestern,19.0,19.0,21.0,--,19.0,31.2,2011,5
23,22,Boise State,19.0,19.0,21.0,21.0,18.0,12.8,2011,5
24,25,Florida St,19.3,19.3,35.0,11.5,35.0,20.7,2011,5
25,26,Florida Intl,19.8,21.0,36.0,20.7,17.0,27.3,2011,5
26,27,Louisville,20.5,20.5,17.0,24.0,17.0,19.9,2011,5
27,28,Arkansas St,20.7,20.7,26.0,3.0,29.5,30.8,2011,5
28,28,Pittsburgh,20.7,20.7,15.0,15.5,31.0,19.3,2011,5
29,30,Notre Dame,20.8,20.0,12.0,18.0,23.5,20.2,2011,5
30,31,S Methodist,21.0,21.0,0.0,17.0,23.0,25.6,2011,5
31,32,Bowling Grn,22.0,22.0,23.0,28.0,19.0,33.6,2011,5
32,32,Miami (FL),22.0,22.0,28.0,17.0,32.0,22.4,2011,5
33,32,Kentucky,22.0,28.3,48.0,28.3,3.0,29.0,2011,5
