,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,LSU,38.3,1-0,0-0,0-0,1,20,2,2011,5
1,2,Wisconsin,37.0,0-0,0-0,0-0,1,41,1,2011,5
2,3,Boise State,24.9,1-0,0-0,0-0,2,14,3,2011,5
3,4,S Carolina,12.7,0-0,0-0,0-0,3,21,4,2011,5
4,5,Oregon,9.3,0-1,0-0,0-0,1,13,6,2011,5
5,6,Georgia,8.0,0-1,0-0,0-0,4,34,5,2011,5
6,7,Colorado,1.6,0-0,0-0,0-0,7,112,7,2011,5
7,8,Florida,--,0-0,0-0,0-0,7,48,48,2011,5
8,9,Texas,--,0-0,0-0,0-0,9,116,9,2011,5
9,10,Stanford,--,0-0,0-0,0-0,4,43,10,2011,5
10,11,Alabama,--,0-0,0-0,0-0,1,51,12,2011,5
11,12,Oklahoma St,--,0-0,0-0,0-0,5,44,8,2011,5
12,13,Oklahoma,--,0-0,0-0,0-0,1,35,11,2011,5
13,14,Temple,--,0-0,0-0,0-0,9,74,19,2011,5
14,15,Utah,--,0-0,0-0,0-0,12,111,13,2011,5
15,16,Texas Tech,--,0-0,0-0,0-0,14,116,14,2011,5
16,17,GA Tech,--,0-0,0-0,0-0,5,52,15,2011,5
17,18,S Florida,--,0-0,0-0,0-0,7,70,17,2011,5
18,19,Nebraska,--,0-0,0-0,0-0,16,100,57,2011,5
19,20,Penn State,--,0-0,0-0,0-0,19,91,26,2011,5
20,21,TX Christian,--,0-0,0-0,0-0,3,29,20,2011,5
21,22,Kansas St,--,0-0,0-0,0-0,15,87,59,2011,5
22,23,Missouri,--,0-0,0-0,0-0,11,107,29,2011,5
23,24,Tennessee,--,0-0,0-0,0-0,23,84,28,2011,5
24,25,Navy,--,0-0,0-0,0-0,10,107,24,2011,5
25,26,Miss State,--,0-0,0-0,0-0,1,114,21,2011,5
26,27,Notre Dame,--,0-0,0-0,0-0,15,58,25,2011,5
27,28,Arizona St,--,0-0,0-0,0-0,6,110,23,2011,5
28,29,Minnesota,--,0-0,0-0,0-0,9,104,22,2011,5
29,30,N Carolina,--,0-0,0-0,0-0,29,104,58,2011,5
30,31,VA Tech,--,0-0,0-0,0-0,21,118,30,2011,5
31,32,W Virginia,--,0-0,0-0,0-0,1,81,18,2011,5
32,33,Iowa State,--,0-0,0-0,0-0,25,111,37,2011,5
33,34,BYU,--,0-0,0-0,0-0,11,47,32,2011,5
34,35,Florida St,--,0-0,0-0,0-0,10,47,47,2011,5
35,36,Bowling Grn,--,0-0,0-0,0-0,2,109,27,2011,5
36,37,Houston,--,0-0,0-0,0-0,10,63,39,2011,5
37,38,UCLA,--,0-0,0-0,0-0,14,99,44,2011,5
38,39,Tulsa,--,0-0,0-0,0-0,28,100,36,2011,5
39,40,Florida Intl,--,0-0,0-0,0-0,7,117,35,2011,5
40,41,Utah State,--,0-0,0-0,0-0,10,106,33,2011,5
41,42,Rutgers,--,0-0,0-0,0-0,4,78,42,2011,5
42,43,LA Tech,--,0-0,0-0,0-0,17,79,62,2011,5
43,44,Fresno St,--,0-0,0-0,0-0,43,96,69,2011,5
44,45,Connecticut,--,0-0,0-0,0-0,40,76,43,2011,5
45,46,Louisville,--,0-0,0-0,0-0,30,113,34,2011,5
46,47,Pittsburgh,--,0-0,0-0,0-0,31,118,63,2011,5
47,48,S Methodist,--,0-0,0-0,0-0,7,107,94,2011,5
48,49,Arkansas,--,0-0,0-0,0-0,4,50,50,2011,5
49,50,Toledo,--,0-0,0-0,0-0,9,85,38,2011,5
50,51,Texas A&M,--,0-0,0-0,0-0,8,56,46,2011,5
51,52,Michigan,--,0-0,0-0,0-0,17,61,51,2011,5
52,53,Baylor,--,0-0,0-0,0-0,5,70,52,2011,5
53,54,Illinois,--,0-0,0-0,0-0,24,70,49,2011,5
54,55,Clemson,--,0-0,0-0,0-0,2,60,55,2011,5
55,56,Air Force,--,0-0,0-0,0-0,24,80,60,2011,5
56,57,Maryland,--,0-0,0-0,0-0,32,83,54,2011,5
57,58,Tulane,--,0-0,0-0,0-0,16,112,16,2011,5
58,59,W Michigan,--,0-0,0-0,0-0,47,106,89,2011,5
59,60,Washington,--,0-0,0-0,0-0,20,98,70,2011,5
60,61,Ohio,--,0-0,0-0,0-0,16,109,31,2011,5
61,62,Wyoming,--,0-0,0-0,0-0,62,115,66,2011,5
62,63,Arizona,--,0-0,0-0,0-0,17,96,64,2011,5
63,64,Duke,--,0-0,0-0,0-0,55,93,65,2011,5
64,65,Vanderbilt,--,0-0,0-0,0-0,37,73,56,2011,5
65,66,LA Lafayette,--,0-0,0-0,0-0,17,116,82,2011,5
66,67,Middle Tenn,--,0-0,0-0,0-0,61,97,61,2011,5
67,68,California,--,0-0,0-0,0-0,23,97,41,2011,5
68,69,Auburn,--,0-0,0-0,0-0,12,73,72,2011,5
69,70,Michigan St,--,0-0,0-0,0-0,8,110,77,2011,5
70,71,Central FL,--,0-0,0-0,0-0,22,90,71,2011,5
71,72,Troy,--,0-0,0-0,0-0,70,104,75,2011,5
72,73,S Mississippi,--,0-0,0-0,0-0,14,95,95,2011,5
73,74,Iowa,--,0-0,0-0,0-0,25,89,78,2011,5
74,75,Miami (OH),--,0-0,0-0,0-0,15,104,68,2011,5
75,76,USC,--,0-0,0-0,0-0,11,80,53,2011,5
76,77,Arkansas St,--,0-0,0-0,0-0,59,113,76,2011,5
77,78,Virginia,--,0-0,0-0,0-0,33,114,81,2011,5
78,79,Northwestern,--,0-0,0-0,0-0,8,80,74,2011,5
79,80,Nevada,--,0-0,0-0,0-0,23,109,96,2011,5
80,81,San Diego St,--,0-0,0-0,0-0,41,109,67,2011,5
81,82,Miami (FL),--,0-0,0-0,0-0,17,84,45,2011,5
82,83,Purdue,--,0-0,0-0,0-0,23,89,80,2011,5
83,84,Wake Forest,--,0-0,0-0,0-0,46,116,84,2011,5
84,85,Ohio State,--,0-0,0-0,0-0,15,91,79,2011,5
85,86,NC State,--,0-0,0-0,0-0,18,88,73,2011,5
86,87,TX El Paso,--,0-0,0-0,0-0,60,107,85,2011,5
87,88,Cincinnati,--,0-0,0-0,0-0,14,94,90,2011,5
88,89,Buffalo,--,0-0,0-0,0-0,82,113,92,2011,5
89,90,Syracuse,--,0-0,0-0,0-0,8,95,83,2011,5
90,91,N Mex State,--,0-0,0-0,0-0,27,119,40,2011,5
91,92,Idaho ,--,0-0,0-0,0-0,71,114,91,2011,5
92,93,UAB,--,0-0,0-0,0-0,59,107,105,2011,5
93,94,Rice,--,0-0,0-0,0-0,70,106,86,2011,5
94,95,Wash State,--,0-0,0-0,0-0,40,120,88,2011,5
95,96,Oregon St,--,0-0,0-0,0-0,5,108,93,2011,5
96,97,E Michigan,--,0-0,0-0,0-0,63,120,97,2011,5
97,98,LA Monroe,--,0-0,0-0,0-0,62,109,87,2011,5
98,99,San Jose St,--,0-0,0-0,0-0,61,115,99,2011,5
99,100,Boston Col,--,0-0,0-0,0-0,50,106,98,2011,5
100,101,Mississippi,--,0-0,0-0,0-0,49,101,100,2011,5
101,102,Fla Atlantic,--,0-0,0-0,0-0,83,115,109,2011,5
102,103,North Texas,--,0-0,0-0,0-0,74,118,101,2011,5
103,104,Hawaii,--,0-0,0-0,0-0,36,104,103,2011,5
104,105,Marshall,--,0-0,0-0,0-0,17,105,102,2011,5
105,106,Central Mich,--,0-0,0-0,0-0,77,112,104,2011,5
106,107,Kent State,--,0-0,0-0,0-0,72,110,108,2011,5
107,108,Kansas,--,0-0,0-0,0-0,62,109,107,2011,5
108,109,Army,--,0-0,0-0,0-0,89,115,106,2011,5
109,110,UNLV,--,0-0,0-0,0-0,85,117,110,2011,5
110,111,Akron,--,0-0,0-0,0-0,87,118,111,2011,5
111,112,New Mexico,--,0-0,0-0,0-0,81,113,112,2011,5
112,113,Memphis,--,0-0,0-0,0-0,84,117,113,2011,5
113,114,Ball State,-5.4,0-0,0-0,0-0,94,117,114,2011,5
114,115,E Carolina,-6.7,0-1,0-0,0-0,80,118,115,2011,5
115,116,Kentucky,-12.2,0-0,0-0,0-0,14,119,116,2011,5
116,117,Indiana,-14.7,0-0,0-0,0-0,88,120,118,2011,5
117,118,Colorado St,-18.9,0-1,0-0,0-0,95,120,119,2011,5
118,119,W Kentucky,-19.1,0-0,0-0,0-0,106,120,117,2011,5
119,120,N Illinois,-25.0,0-1,0-0,0-0,34,120,120,2011,5
