,Rank,Team,Rating,Hi,Low,Last,Season,Week
92,93,Ball State,-9.3,45,99,79,2011,5
93,94,Wash State,-9.6,35,120,75,2011,5
94,95,Wisconsin,-9.7,12,110,68,2011,5
95,96,UNLV,-9.7,11,115,43,2011,5
96,97,Kansas,-9.7,53,113,89,2011,5
97,98,Kentucky,-10.2,57,109,109,2011,5
98,99,Ohio,-10.2,79,116,114,2011,5
99,100,TX El Paso,-10.3,85,110,110,2011,5
100,101,N Mex State,-10.7,53,119,90,2011,5
101,102,Louisville,-10.7,57,116,82,2011,5
102,103,Utah State,-10.8,20,103,65,2011,5
103,104,Idaho ,-10.8,67,109,98,2011,5
104,105,Northwestern,-11.1,35,105,92,2011,5
105,106,Hawaii,-11.4,56,107,72,2011,5
106,107,Texas Tech,-12.1,29,119,119,2011,5
107,108,Kent State,-12.1,6,115,69,2011,5
108,109,Purdue,-12.7,53,109,103,2011,5
109,110,Tulane,-13.1,102,119,113,2011,5
110,111,W Kentucky,-13.5,38,113,104,2011,5
111,112,Wyoming,-13.6,92,119,116,2011,5
112,113,Akron,-14.3,21,118,29,2011,5
113,114,Minnesota,-14.4,17,115,76,2011,5
114,115,Indiana,-14.4,54,117,111,2011,5
115,116,Bowling Grn,-14.5,68,116,112,2011,5
116,117,Colorado St,-14.5,70,118,115,2011,5
117,118,E Michigan,-16.0,85,120,118,2011,5
118,119,New Mexico,-16.2,71,120,85,2011,5
119,120,Memphis,-19.6,20,120,117,2011,5
