,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,35.8,1,45,1,2011,10
1,2,LSU,32.9,1,21,2,2011,10
2,3,Oklahoma,30.1,1,32,8,2011,10
3,4,Stanford,29.7,1,24,3,2011,10
4,5,Oklahoma St,28.1,1,31,6,2011,10
5,6,Oregon,26.8,3,39,4,2011,10
6,7,Boise State,26.0,3,31,7,2011,10
7,8,Houston,21.6,2,98,12,2011,10
8,9,Arizona St,21.3,6,82,9,2011,10
9,10,Wisconsin,21.2,2,30,5,2011,10
10,11,Michigan,18.5,9,52,11,2011,10
11,12,Notre Dame,18.1,9,56,14,2011,10
12,13,S Carolina,16.6,13,34,23,2011,10
13,14,USC,16.6,3,75,13,2011,10
14,15,Cincinnati,15.0,5,77,20,2011,10
15,16,S Mississippi,15.0,13,90,19,2011,10
16,17,Texas,14.9,13,37,31,2011,10
17,18,Michigan St,14.8,8,112,15,2011,10
18,19,Florida St,14.1,9,37,24,2011,10
19,20,Missouri,14.1,12,64,21,2011,10
20,21,Clemson,13.9,10,75,10,2011,10
21,22,Georgia,13.8,9,31,16,2011,10
22,23,Arkansas,12.3,5,59,27,2011,10
23,24,Nebraska,12.2,21,58,29,2011,10
24,25,Texas A&M,12.0,5,58,17,2011,10
25,26,TX Christian,11.4,7,93,22,2011,10
26,27,Toledo,11.1,9,76,25,2011,10
27,28,Ohio State,10.9,10,60,40,2011,10
28,29,Washington,9.9,25,111,33,2011,10
29,30,Temple,9.0,10,106,28,2011,10
30,31,Tulsa,7.6,9,84,58,2011,10
31,32,Kansas St,7.4,18,113,18,2011,10
32,33,W Virginia,7.4,18,62,37,2011,10
33,34,Florida,6.8,9,54,34,2011,10
34,35,Auburn,6.2,26,90,51,2011,10
35,36,Arizona,5.2,8,85,39,2011,10
36,37,BYU,5.2,20,80,43,2011,10
37,38,Miami (FL),4.9,23,58,30,2011,10
38,39,S Methodist,4.4,22,99,26,2011,10
39,40,Nevada,4.3,4,110,38,2011,10
40,41,VA Tech,4.3,11,60,32,2011,10
41,42,Miss State,3.4,1,57,42,2011,10
42,43,Penn State,3.4,30,57,45,2011,10
43,44,N Carolina,3.3,43,67,60,2011,10
44,45,Pittsburgh,3.0,29,81,57,2011,10
45,46,GA Tech,3.0,4,64,59,2011,10
46,47,Vanderbilt,2.9,16,70,44,2011,10
47,48,Oregon St,2.9,14,112,53,2011,10
48,49,Baylor,2.6,3,102,36,2011,10
49,50,Rutgers,2.4,3,89,46,2011,10
50,51,S Florida,1.2,11,103,56,2011,10
51,52,Iowa,1.2,37,77,47,2011,10
52,53,Air Force,1.1,53,97,61,2011,10
53,54,San Diego St,0.8,44,83,50,2011,10
54,55,Illinois,0.8,17,80,63,2011,10
55,56,UCLA,0.8,16,86,79,2011,10
56,57,Arkansas St,0.7,39,83,62,2011,10
57,58,Tennessee,0.5,17,82,52,2011,10
58,59,Hawaii,0.1,26,105,74,2011,10
59,60,Purdue,0.1,49,92,49,2011,10
60,61,California,-0.1,13,62,41,2011,10
