,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma St,34.2,1,31,5,2011,12
1,2,LSU,31.1,1,21,2,2011,12
2,3,Alabama,29.8,1,45,1,2011,12
3,4,Oregon,29.1,3,39,6,2011,12
4,5,Houston,29.0,2,98,9,2011,12
5,6,Oklahoma,27.6,1,32,4,2011,12
6,7,Stanford,25.4,1,24,3,2011,12
7,8,USC,23.5,3,75,10,2011,12
8,9,Wisconsin,21.0,2,30,7,2011,12
9,10,Boise State,20.7,3,31,8,2011,12
10,11,Georgia,20.4,9,31,14,2011,12
11,12,Florida St,19.6,9,37,12,2011,12
12,13,Arkansas,19.6,5,59,16,2011,12
13,14,TX Christian,18.1,7,93,27,2011,12
14,15,S Carolina,15.5,13,34,20,2011,12
15,16,Notre Dame,15.4,9,56,11,2011,12
16,17,Missouri,15.0,12,64,23,2011,12
17,18,S Mississippi,14.6,13,90,13,2011,12
18,19,Tulsa,13.7,9,84,31,2011,12
19,20,Arizona St,13.3,6,82,15,2011,12
20,21,Texas A&M,12.9,5,58,21,2011,12
21,22,Nebraska,11.8,21,58,32,2011,12
22,23,Utah,11.5,12,114,36,2011,12
23,24,Michigan,11.3,9,52,17,2011,12
24,25,Texas,11.1,13,37,18,2011,12
25,26,VA Tech,11.1,11,60,43,2011,12
26,27,N Illinois,10.9,24,107,50,2011,12
27,28,Miami (FL),10.8,23,58,25,2011,12
28,29,Kansas St,10.6,18,113,24,2011,12
29,30,Michigan St,9.9,8,112,30,2011,12
30,31,Vanderbilt,9.9,16,70,37,2011,12
31,32,Cincinnati,9.5,5,77,19,2011,12
32,33,BYU,9.4,20,80,38,2011,12
33,34,Ohio State,7.8,10,60,29,2011,12
34,35,California,6.8,13,62,41,2011,12
35,36,LA Tech,6.6,17,94,67,2011,12
36,37,Clemson,6.4,10,75,22,2011,12
37,38,Penn State,5.2,30,57,42,2011,12
38,39,Miss State,4.9,1,57,39,2011,12
39,40,Temple,4.4,10,106,51,2011,12
40,41,Florida,4.2,9,54,54,2011,12
41,42,Northwestern,4.1,22,82,55,2011,12
42,43,Louisville,3.9,26,116,35,2011,12
43,44,Nevada,3.6,4,110,44,2011,12
44,45,Toledo,3.5,9,76,26,2011,12
45,46,Virginia,3.1,34,83,58,2011,12
46,47,W Virginia,3.0,18,62,33,2011,12
47,48,Washington,2.2,25,111,28,2011,12
48,49,Arkansas St,1.2,39,83,59,2011,12
49,50,Iowa,1.1,37,77,48,2011,12
50,51,Baylor,0.3,3,102,46,2011,12
51,52,Rutgers,0.1,3,89,47,2011,12
52,53,GA Tech,-0.1,4,64,45,2011,12
53,54,Illinois,-0.4,17,80,56,2011,12
54,55,NC State,-0.5,25,91,61,2011,12
55,56,S Florida,-0.5,11,103,66,2011,12
56,57,N Carolina,-0.5,43,67,62,2011,12
57,58,Utah State,-1.3,30,88,53,2011,12
58,59,Oregon St,-1.4,14,112,52,2011,12
59,60,Miami (OH),-1.4,47,105,71,2011,12
60,61,Purdue,-1.4,49,92,64,2011,12
61,62,Pittsburgh,-1.5,29,81,49,2011,12
62,63,Auburn,-1.8,26,90,34,2011,12
63,64,W Kentucky,-2.1,19,118,73,2011,12
64,65,Wash State,-2.2,14,86,79,2011,12
65,66,Air Force,-2.5,53,97,60,2011,12
66,67,Arizona,-2.7,8,85,40,2011,12
67,68,UCLA,-3.2,16,86,57,2011,12
68,69,Navy,-3.4,41,93,91,2011,12
69,70,Iowa State,-3.9,23,115,74,2011,12
70,71,San Diego St,-4.2,44,83,76,2011,12
71,72,Central FL,-4.7,8,85,82,2011,12
72,73,TX El Paso,-5.2,64,115,70,2011,12
73,74,Wake Forest,-5.7,43,112,77,2011,12
74,75,Boston Col,-5.8,42,107,83,2011,12
75,76,Wyoming,-5.8,56,114,94,2011,12
76,77,Syracuse,-5.9,8,96,72,2011,12
77,78,Connecticut,-6.1,61,99,80,2011,12
78,79,Army,-6.7,68,105,68,2011,12
79,80,Ohio,-6.7,37,113,87,2011,12
80,81,Tennessee,-6.7,17,82,65,2011,12
81,82,W Michigan,-7.1,35,96,81,2011,12
82,83,S Methodist,-7.3,22,99,63,2011,12
83,84,E Carolina,-7.3,63,109,95,2011,12
84,85,San Jose St,-8.8,2,118,90,2011,12
85,86,Marshall,-9.1,61,102,69,2011,12
86,87,Hawaii,-9.5,26,105,75,2011,12
87,88,LA Lafayette,-9.5,73,93,84,2011,12
88,89,Florida Intl,-9.8,7,109,98,2011,12
89,90,Duke,-10.3,71,117,86,2011,12
90,91,LA Monroe,-10.7,5,102,89,2011,12
91,92,Kent State,-10.8,83,118,99,2011,12
92,93,Minnesota,-11.2,23,118,106,2011,12
93,94,Colorado,-11.5,35,105,104,2011,12
94,95,North Texas,-12.5,70,118,97,2011,12
95,96,E Michigan,-12.9,63,120,102,2011,12
96,97,Maryland,-13.0,25,105,92,2011,12
97,98,Texas Tech,-13.7,12,111,78,2011,12
98,99,Fresno St,-14.1,12,101,101,2011,12
99,100,Kentucky,-14.2,57,111,85,2011,12
