,Rank,Team,2011,Last 3,Last 1,Home,Away,2010,Season,Week
0,1,Oklahoma St,51.4,53.0,70.0,56.0,44.5,44.2,2011,7
1,2,Oregon,48.8,56.0,43.0,56.0,41.5,45.2,2011,7
2,3,Baylor,47.5,46.7,49.0,51.7,35.0,30.9,2011,7
3,4,Stanford,46.2,43.3,48.0,50.0,40.5,39.3,2011,7
4,5,Wisconsin,45.8,44.0,48.0,44.7,49.0,39.1,2011,7
5,6,Houston,45.2,46.7,56.0,47.0,44.0,34.9,2011,7
6,7,Oklahoma,45.0,51.7,55.0,49.0,39.0,37.2,2011,7
7,8,Texas Tech,44.8,40.0,40.0,37.5,52.0,30.5,2011,7
8,9,GA Tech,43.2,33.7,21.0,40.7,47.0,24.8,2011,7
9,10,Boise State,40.6,42.7,57.0,35.5,44.0,45.1,2011,7
10,11,Utah State,39.8,40.3,63.0,48.5,31.0,20.5,2011,7
11,12,Texas A&M,39.0,37.3,45.0,37.3,41.5,29.8,2011,7
12,13,Cincinnati,38.3,43.3,27.0,51.5,25.0,25.9,2011,7
13,14,Michigan,38.0,42.7,42.0,37.2,42.0,32.0,2011,7
14,14,W Virginia,38.0,39.7,43.0,38.3,37.0,24.7,2011,7
15,16,Alabama,37.7,36.7,34.0,40.3,32.5,33.4,2011,7
16,17,Arkansas,36.8,31.3,38.0,42.7,28.0,35.8,2011,7
17,18,LSU,36.4,41.0,41.0,38.0,35.3,29.5,2011,7
18,18,Nebraska,36.4,29.7,34.0,42.3,27.5,31.9,2011,7
19,20,TX Christian,36.2,32.7,27.0,35.5,36.7,39.9,2011,7
20,21,S Mississippi,36.0,47.0,63.0,33.5,37.7,37.1,2011,7
21,22,N Illinois,35.8,29.3,40.0,44.5,30.0,39.2,2011,7
22,23,S Carolina,35.5,29.3,54.0,28.0,50.5,30.4,2011,7
23,24,Washington,35.0,33.3,31.0,35.5,34.5,21.8,2011,7
24,24,Clemson,35.0,31.3,36.0,38.0,23.0,21.2,2011,7
25,26,Wash State,34.8,26.7,25.0,59.0,26.7,19.3,2011,7
26,27,Ohio,33.6,26.7,37.0,30.5,35.7,27.0,2011,7
27,28,Arizona St,32.8,37.7,35.0,38.3,24.5,29.2,2011,7
28,29,Kansas,32.8,28.7,28.0,39.5,26.0,18.4,2011,7
29,30,Navy,32.5,30.0,35.0,34.5,30.5,31.1,2011,7
30,30,Hawaii,32.5,32.0,44.0,34.0,32.0,37.5,2011,7
31,32,Notre Dame,32.3,37.3,59.0,36.7,28.0,26.3,2011,7
32,33,S Florida,32.3,35.3,17.0,44.5,20.0,21.2,2011,7
33,34,LA Lafayette,31.6,34.7,31.0,34.0,30.0,22.3,2011,7
34,35,W Michigan,31.4,34.3,45.0,44.5,22.7,30.8,2011,7
35,35,Toledo,31.4,40.0,54.0,34.5,29.3,27.9,2011,7
36,37,Kansas St,31.3,29.3,24.0,32.3,28.0,32.4,2011,7
37,37,Wake Forest,31.3,32.0,35.0,34.5,28.0,20.0,2011,7
38,39,S Methodist,31.0,36.7,40.0,28.0,32.0,25.7,2011,7
39,40,Texas,30.8,34.3,17.0,25.5,34.3,23.8,2011,7
40,41,Illinois,30.4,34.0,41.0,27.8,41.0,32.3,2011,7
41,42,Florida,30.3,23.0,11.0,30.8,29.5,28.3,2011,7
42,43,Tennessee,30.3,25.3,12.0,32.7,23.0,25.1,2011,7
43,44,Middle Tenn,30.2,35.3,33.0,30.7,29.5,24.0,2011,7
44,45,Iowa,30.0,26.3,3.0,38.0,22.0,28.3,2011,7
45,45,USC,30.0,36.0,48.0,32.0,22.0,31.0,2011,7
46,47,Air Force,29.0,29.0,33.0,19.0,34.0,28.0,2011,7
47,48,Temple,28.8,31.0,42.0,11.5,40.3,24.5,2011,7
48,49,NC State,28.5,29.0,38.0,36.5,20.5,30.5,2011,7
49,50,Rutgers,28.3,30.3,34.0,36.0,20.5,19.9,2011,7
50,50,Duke,28.3,33.0,31.0,31.0,25.5,23.8,2011,7
51,52,Michigan St,28.0,22.7,10.0,44.5,11.5,28.2,2011,7
52,52,Tulsa,28.0,31.7,41.0,37.0,22.0,41.4,2011,7
53,54,Florida Intl,27.8,28.3,27.0,29.0,25.5,28.8,2011,7
54,54,Auburn,27.8,20.0,14.0,37.7,18.0,39.6,2011,7
55,56,Syracuse,27.8,28.7,37.0,28.3,27.0,18.9,2011,7
56,57,California,27.5,24.7,15.0,36.0,24.7,23.5,2011,7
57,58,Iowa State,27.0,21.3,26.0,29.0,25.0,21.2,2011,7
58,59,Army,26.8,31.3,28.0,28.7,25.0,26.4,2011,7
59,60,Georgia,26.8,23.7,20.0,33.0,22.7,30.2,2011,7
60,61,Miami (FL),26.8,27.7,35.0,24.0,29.5,24.8,2011,7
61,61,Florida St,26.8,24.3,30.0,23.5,30.0,29.2,2011,7
62,63,Fresno St,26.6,27.7,7.0,17.5,32.7,28.3,2011,7
63,64,Purdue,26.0,25.7,45.0,27.3,22.0,18.6,2011,7
64,64,Miss State,26.0,19.0,21.0,16.0,31.0,27.3,2011,7
65,66,UCLA,25.8,24.7,28.0,25.0,26.7,20.2,2011,7
66,67,N Carolina,25.8,25.7,14.0,22.0,31.5,25.7,2011,7
67,68,N Mex State,25.6,25.3,42.0,17.0,31.3,15.7,2011,7
68,68,Pittsburgh,25.6,22.0,10.0,30.3,18.5,25.3,2011,7
69,70,Bowling Grn,25.4,22.7,21.0,27.0,25.0,21.3,2011,7
70,71,Troy,25.2,26.3,17.0,31.0,21.3,34.1,2011,7
71,72,TX El Paso,24.8,27.3,42.0,42.0,19.0,25.6,2011,7
72,73,Arizona,24.6,33.0,27.0,20.5,27.3,26.3,2011,7
73,74,Ohio State,24.3,23.7,27.0,28.3,16.5,38.8,2011,7
74,75,Northwestern,24.3,24.3,24.0,24.0,24.3,25.5,2011,7
75,76,LA Tech,24.2,23.3,24.0,30.0,20.3,27.4,2011,7
76,77,Virginia,24.0,20.7,21.0,22.5,25.5,22.2,2011,7
77,77,Utah,24.0,27.3,14.0,14.0,34.0,33.1,2011,7
78,79,Tulane,23.8,22.3,34.0,18.5,27.3,24.7,2011,7
79,79,Arkansas St,23.8,19.0,24.0,47.0,18.0,30.0,2011,7
80,81,Nevada,23.6,27.0,37.0,37.0,20.3,40.4,2011,7
81,82,Colorado St,23.5,26.7,31.0,31.0,21.0,16.5,2011,7
82,83,Rice,23.2,27.7,28.0,26.0,21.3,28.7,2011,7
83,84,Missouri,23.0,25.0,17.0,17.0,25.0,28.2,2011,7
84,85,VA Tech,22.8,23.7,38.0,22.3,23.5,35.2,2011,7
85,86,Maryland,21.5,18.0,16.0,23.3,16.0,29.8,2011,7
86,86,San Diego St,21.5,21.0,14.0,28.0,15.0,34.0,2011,7
87,86,Colorado,21.5,17.0,7.0,30.0,17.3,24.2,2011,7
88,89,Central Mich,21.2,26.3,24.0,48.0,14.5,23.6,2011,7
89,90,Connecticut,21.0,21.3,16.0,25.5,18.0,23.4,2011,7
90,91,Indiana,20.4,17.0,20.0,20.3,20.5,25.0,2011,7
91,92,San Jose St,20.3,29.3,16.0,24.0,18.5,16.4,2011,7
92,92,Wyoming,20.3,20.3,19.0,14.0,23.5,18.4,2011,7
93,94,BYU,20.0,26.7,29.0,22.5,15.0,26.2,2011,7
94,95,North Texas,19.7,26.3,31.0,26.0,13.3,23.9,2011,7
