,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Stanford,32.6,1,24,1,2011,5
1,2,LSU,28.1,1,21,5,2011,5
2,3,Oregon,25.9,3,39,6,2011,5
3,4,Oklahoma,25.0,1,32,2,2011,5
4,5,Alabama,23.7,1,45,8,2011,5
5,6,Wisconsin,23.1,2,30,3,2011,5
6,7,Boise State,22.9,3,31,4,2011,5
7,8,Oklahoma St,21.5,1,31,7,2011,5
8,9,Florida,20.1,9,54,16,2011,5
9,10,Texas A&M,17.7,5,58,10,2011,5
10,11,GA Tech,16.0,4,64,9,2011,5
11,12,S Florida,15.9,11,103,11,2011,5
12,13,Michigan,14.3,9,52,22,2011,5
13,14,Texas,14.1,13,37,15,2011,5
14,15,Utah,13.4,12,114,14,2011,5
15,16,Temple,13.0,10,106,44,2011,5
16,17,Cincinnati,12.5,5,77,34,2011,5
17,18,Tennessee,12.3,17,82,30,2011,5
18,19,Missouri,12.1,12,64,23,2011,5
19,20,Arizona St,12.1,6,82,32,2011,5
20,21,Baylor,11.9,3,102,25,2011,5
21,22,S Carolina,11.8,13,34,24,2011,5
22,23,Georgia,11.7,9,31,20,2011,5
23,24,Florida St,11.2,9,37,13,2011,5
24,25,VA Tech,11.2,11,60,19,2011,5
25,26,Notre Dame,11.2,9,56,27,2011,5
26,27,TX Christian,10.6,7,93,26,2011,5
27,28,Illinois,9.8,17,80,17,2011,5
28,29,Arkansas,8.3,5,59,21,2011,5
29,30,Penn State,8.2,30,57,42,2011,5
30,31,Texas Tech,8.0,12,111,12,2011,5
31,32,Michigan St,7.6,8,112,49,2011,5
32,33,Nebraska,7.6,21,58,48,2011,5
33,34,Central FL,7.5,8,85,18,2011,5
34,35,Rutgers,7.1,3,89,41,2011,5
35,36,Wash State,7.1,14,86,31,2011,5
36,37,Houston,7.0,2,98,51,2011,5
37,38,Clemson,6.6,10,75,43,2011,5
38,39,Miss State,5.8,1,57,33,2011,5
39,40,California,4.1,13,62,35,2011,5
40,41,Navy,4.1,41,93,45,2011,5
41,42,Ohio State,3.6,10,60,53,2011,5
42,43,W Virginia,3.3,18,62,29,2011,5
43,44,Ohio,2.9,37,113,37,2011,5
44,45,N Carolina,2.5,43,67,56,2011,5
45,46,W Michigan,2.5,35,96,57,2011,5
46,47,Miami (FL),2.5,23,58,28,2011,5
47,48,USC,2.3,3,75,36,2011,5
48,49,Vanderbilt,2.0,16,70,47,2011,5
49,50,Kansas St,1.5,18,113,68,2011,5
50,51,Iowa,1.1,37,77,64,2011,5
51,52,Tulsa,0.9,9,84,59,2011,5
52,53,Bowling Grn,0.5,5,111,60,2011,5
53,54,Purdue,0.3,49,92,55,2011,5
54,55,San Diego St,0.1,44,83,46,2011,5
55,56,Arkansas St,-0.1,39,83,52,2011,5
56,57,Wake Forest,-0.3,43,112,54,2011,5
57,58,Florida Intl,-0.5,7,109,39,2011,5
58,59,S Methodist,-0.8,22,99,74,2011,5
59,60,Auburn,-1.2,26,90,50,2011,5
60,61,Toledo,-1.3,9,76,58,2011,5
61,62,S Mississippi,-1.4,13,90,66,2011,5
62,63,Connecticut,-2.5,61,99,69,2011,5
63,64,Arizona,-2.5,8,85,61,2011,5
64,65,Utah State,-2.7,30,88,40,2011,5
65,66,Pittsburgh,-3.2,29,81,73,2011,5
66,67,Washington,-3.2,25,111,89,2011,5
67,68,BYU,-3.4,20,80,80,2011,5
68,69,UCLA,-4.3,16,86,86,2011,5
69,70,LA Tech,-4.3,17,94,83,2011,5
70,71,Fresno St,-4.6,12,101,94,2011,5
71,72,Air Force,-5.1,53,97,84,2011,5
72,73,LA Lafayette,-5.3,73,93,90,2011,5
73,74,Virginia,-5.3,34,83,65,2011,5
74,75,Iowa State,-5.9,23,115,77,2011,5
75,76,Ball State,-6.0,69,107,96,2011,5
76,77,Nevada,-6.2,4,110,106,2011,5
77,78,Colorado,-6.7,35,105,71,2011,5
78,79,Troy,-6.7,40,114,67,2011,5
79,80,Hawaii,-7.0,26,105,95,2011,5
80,81,Maryland,-7.3,25,105,38,2011,5
81,82,Northwestern,-7.5,22,82,70,2011,5
82,83,Syracuse,-8.1,8,96,81,2011,5
83,84,E Carolina,-8.2,63,109,63,2011,5
84,85,Middle Tenn,-8.4,67,119,88,2011,5
85,86,Duke,-8.6,71,117,98,2011,5
86,87,Rice,-9.2,71,105,72,2011,5
87,88,Louisville,-9.4,26,116,75,2011,5
88,89,NC State,-9.6,25,91,76,2011,5
89,90,N Illinois,-10.3,24,107,79,2011,5
90,91,Mississippi,-10.7,45,109,97,2011,5
91,92,Buffalo,-11.1,84,112,91,2011,5
92,93,Miami (OH),-11.4,47,105,62,2011,5
93,94,Wyoming,-12.4,56,114,92,2011,5
94,95,Boston Col,-12.5,42,107,102,2011,5
95,96,San Jose St,-12.6,2,118,103,2011,5
96,97,Tulane,-12.9,93,120,93,2011,5
97,98,LA Monroe,-13.5,5,102,85,2011,5
98,99,Colorado St,-13.5,86,112,109,2011,5
99,100,TX El Paso,-14.0,64,115,107,2011,5
100,101,Kentucky,-14.2,57,111,87,2011,5
101,102,Marshall,-14.4,61,102,100,2011,5
102,103,Indiana,-14.7,93,113,101,2011,5
103,104,E Michigan,-15.0,63,120,108,2011,5
104,105,Army,-15.6,68,105,82,2011,5
105,106,Kansas,-15.7,38,113,104,2011,5
106,107,Minnesota,-16.8,23,118,78,2011,5
107,108,N Mex State,-17.5,94,116,105,2011,5
108,109,Idaho ,-17.5,93,119,99,2011,5
109,110,Oregon St,-17.6,14,112,111,2011,5
110,111,North Texas,-19.5,70,118,113,2011,5
111,112,Fla Atlantic,-19.6,63,119,115,2011,5
112,113,Central Mich,-22.4,95,115,112,2011,5
113,114,Kent State,-23.4,83,118,114,2011,5
114,115,UNLV,-24.7,49,119,110,2011,5
115,116,UAB,-27.4,59,120,120,2011,5
116,117,Akron,-28.1,108,120,119,2011,5
117,118,W Kentucky,-32.5,19,118,116,2011,5
118,119,New Mexico,-33.4,1,120,117,2011,5
119,120,Memphis,-37.9,112,120,118,2011,5
