,Rank,Team,2011,Last 3,Last 1,Home,Away,2010,Season,Week
0,1,Alabama,187.0,178.3,239.0,178.2,204.7,298.0,2011,11
1,2,Michigan St,248.9,376.0,415.0,253.6,241.0,363.1,2011,11
2,3,LSU,276.4,260.7,295.0,205.3,319.0,319.7,2011,11
3,4,S Carolina,284.9,305.7,435.0,216.5,339.6,359.1,2011,11
4,5,Central FL,287.3,363.0,454.0,214.8,359.8,323.9,2011,11
5,6,Florida St,292.5,234.7,207.0,249.5,335.5,362.6,2011,11
6,7,Temple,294.0,331.3,521.0,256.0,316.8,319.5,2011,11
7,8,Penn State,296.4,345.3,286.0,302.4,286.3,355.0,2011,11
8,9,VA Tech,299.0,306.0,326.0,345.8,252.3,371.5,2011,11
9,10,Boise State,302.9,319.3,319.0,293.7,308.4,259.2,2011,11
10,11,Illinois,303.1,247.0,209.0,322.0,271.7,361.5,2011,11
11,12,Georgia,303.5,325.7,402.0,336.7,283.6,348.5,2011,11
12,13,Florida,306.1,336.3,377.0,274.2,346.0,309.7,2011,11
13,14,Wisconsin,309.4,346.7,284.0,296.4,331.0,335.8,2011,11
14,15,Texas,310.8,292.3,411.0,267.2,383.3,307.0,2011,11
15,16,Ohio State,312.1,320.0,333.0,289.7,357.0,263.2,2011,11
16,17,Stanford,324.0,382.3,285.0,318.5,328.4,338.0,2011,11
17,18,Arkansas St,325.0,284.3,281.0,247.0,371.8,440.5,2011,11
18,19,Louisville,325.9,359.0,533.0,297.5,354.3,319.9,2011,11
19,20,Michigan,329.4,315.3,302.0,315.3,357.7,454.6,2011,11
20,21,Miss State,336.3,312.0,307.0,336.3,336.2,359.3,2011,11
21,22,W Virginia,337.8,393.3,351.0,279.2,435.3,270.1,2011,11
22,23,Kent State,340.5,337.7,402.0,293.0,388.0,319.1,2011,11
23,24,Tennessee,342.6,328.3,230.0,326.2,392.0,404.9,2011,11
24,25,Vanderbilt,342.8,362.0,410.0,309.2,398.7,422.4,2011,11
25,26,BYU,344.5,324.3,283.0,402.8,286.3,332.7,2011,11
26,27,Florida Intl,347.9,337.3,324.0,340.6,357.0,371.0,2011,11
27,28,Notre Dame,349.1,323.0,297.0,369.8,323.3,358.7,2011,11
28,29,Rutgers,349.8,372.7,381.0,357.8,336.3,395.6,2011,11
29,30,Miami (OH),349.8,352.0,201.0,343.4,357.8,343.6,2011,11
30,31,Utah,350.5,368.0,457.0,357.7,346.2,336.8,2011,11
31,32,S Mississippi,350.8,337.3,420.0,267.7,400.6,370.7,2011,11
32,33,Virginia,352.0,376.7,353.0,327.8,376.3,426.1,2011,11
33,34,GA Tech,353.0,356.0,399.0,356.5,349.5,382.1,2011,11
34,35,Utah State,354.7,347.3,407.0,286.0,406.3,443.4,2011,11
35,36,TX Christian,355.4,264.0,353.0,303.5,407.3,235.0,2011,11
36,37,LA Monroe,357.4,384.0,410.0,314.0,371.8,393.4,2011,11
37,38,California,359.1,262.7,224.0,233.3,485.0,341.5,2011,11
38,39,Ohio,359.6,352.7,437.0,335.0,384.3,366.8,2011,11
39,40,Oklahoma,360.2,446.3,527.0,449.0,249.3,362.5,2011,11
40,41,Pittsburgh,363.1,311.0,366.0,359.8,373.0,306.1,2011,11
41,42,Nebraska,364.4,303.0,468.0,374.0,348.3,313.8,2011,11
42,43,W Kentucky,365.4,392.0,180.0,418.5,312.3,386.8,2011,11
43,44,S Florida,369.3,329.3,228.0,357.7,378.0,323.4,2011,11
44,45,E Carolina,369.9,328.3,299.0,350.6,394.0,480.2,2011,11
45,46,N Carolina,372.2,357.0,290.0,325.4,430.8,343.8,2011,11
46,47,S Methodist,373.9,391.7,271.0,345.3,391.0,354.3,2011,11
47,48,LA Tech,375.3,349.7,405.0,431.0,341.8,481.7,2011,11
48,49,Cincinnati,375.6,387.7,397.0,314.0,421.8,381.6,2011,11
49,50,Hawaii,375.9,366.3,433.0,368.3,380.4,369.2,2011,11
50,51,NC State,377.0,286.0,165.0,335.0,408.5,353.8,2011,11
51,52,USC,377.1,389.0,384.0,404.4,343.0,402.0,2011,11
52,53,Miami (FL),380.0,341.0,342.0,326.0,470.0,341.9,2011,11
53,54,Nevada,383.3,431.0,514.0,296.3,435.4,358.8,2011,11
54,55,Clemson,383.5,443.0,443.0,379.8,389.7,324.1,2011,11
55,56,Tulane,384.6,401.0,453.0,361.8,402.8,403.0,2011,11
56,57,Toledo,388.1,427.7,532.0,444.3,332.0,365.5,2011,11
57,58,Fla Atlantic,388.8,399.0,429.0,399.0,382.6,403.2,2011,11
58,59,Oregon St,395.0,369.7,507.0,448.5,341.5,408.5,2011,11
59,60,Oregon,395.6,323.7,278.0,475.8,315.5,365.5,2011,11
60,61,Syracuse,397.5,354.0,311.0,388.5,406.5,304.2,2011,11
61,62,Connecticut,397.9,411.0,365.0,383.8,412.0,383.8,2011,11
62,63,Army,398.5,444.7,301.0,266.7,477.6,344.0,2011,11
63,64,LA Lafayette,400.2,459.3,456.0,353.5,437.6,403.4,2011,11
64,65,Auburn,400.7,323.0,382.0,372.4,436.0,371.1,2011,11
65,66,San Diego St,401.0,361.0,162.0,382.3,426.0,369.8,2011,11
66,67,Arkansas,401.6,346.3,207.0,339.0,464.3,366.8,2011,11
67,68,Arizona St,402.9,457.3,416.0,427.8,378.0,390.0,2011,11
68,69,Wake Forest,404.0,425.0,341.0,415.8,392.3,442.2,2011,11
69,70,Marshall,404.6,430.7,310.0,374.8,428.4,389.3,2011,11
70,71,Kentucky,405.4,476.3,392.0,404.4,407.0,364.1,2011,11
71,72,Iowa,405.6,369.3,323.0,401.2,413.0,347.5,2011,11
72,73,Wash State,407.5,473.3,415.0,316.5,437.8,473.1,2011,11
73,74,Tulsa,407.6,333.0,381.0,394.5,418.0,462.3,2011,11
74,75,Bowling Grn,408.0,353.0,319.0,378.7,425.6,433.2,2011,11
75,76,Air Force,408.3,337.3,366.0,395.3,418.0,353.0,2011,11
76,77,Buffalo,414.1,409.0,441.0,354.3,450.0,353.9,2011,11
77,78,Washington,415.0,473.3,381.0,383.8,467.0,387.1,2011,11
78,79,San Jose St,419.3,429.0,345.0,396.5,437.6,495.3,2011,11
79,80,E Michigan,419.4,384.3,375.0,335.3,482.5,458.2,2011,11
80,81,Houston,420.0,416.7,269.0,454.8,385.3,442.5,2011,11
81,82,Boston Col,421.0,388.3,307.0,397.0,445.0,304.9,2011,11
82,83,Texas A&M,421.4,397.0,404.0,396.0,453.3,374.3,2011,11
83,84,Navy,422.1,425.3,330.0,444.3,400.0,414.4,2011,11
84,85,Iowa State,424.4,367.0,301.0,394.0,454.8,419.0,2011,11
85,86,Duke,425.5,401.7,467.0,408.2,454.3,455.5,2011,11
86,87,UCLA,427.9,457.0,465.0,398.4,464.8,421.2,2011,11
87,88,Akron,430.4,440.7,383.0,469.8,391.0,433.5,2011,11
88,89,Purdue,431.1,502.0,605.0,397.5,464.8,369.0,2011,11
89,90,Idaho,432.6,368.0,357.0,424.3,441.0,433.1,2011,11
90,91,Mississippi,436.1,417.3,398.0,461.5,410.8,407.1,2011,11
91,92,Middle Tenn,436.6,404.3,411.0,476.8,396.5,392.4,2011,11
92,93,Kansas St,437.0,517.0,575.0,411.0,463.0,450.3,2011,11
93,94,Colorado St,438.4,521.0,365.0,596.0,375.4,427.8,2011,11
94,95,Minnesota,439.0,454.3,402.0,446.8,431.3,388.5,2011,11
95,96,Central Mich,441.1,428.0,422.0,506.5,422.4,402.0,2011,11
96,97,Northwestern,442.4,426.7,411.0,461.0,436.2,441.4,2011,11
97,98,W Michigan,443.3,533.7,555.0,432.7,449.6,403.5,2011,11
98,99,Colorado,447.2,536.7,561.0,478.3,426.5,401.6,2011,11
99,100,North Texas,450.6,409.3,540.0,442.8,456.8,396.1,2011,11
100,101,Fresno St,454.1,528.3,550.0,478.3,430.0,383.3,2011,11
101,102,Maryland,455.9,471.0,527.0,463.2,434.0,377.3,2011,11
102,103,TX El Paso,459.3,458.7,671.0,471.7,451.8,425.8,2011,11
103,104,N Illinois,460.3,495.0,589.0,267.7,575.8,335.5,2011,11
104,105,Indiana,461.0,491.0,401.0,489.5,438.2,413.5,2011,11
105,106,Oklahoma St,461.3,530.7,507.0,473.2,446.5,410.2,2011,11
106,107,Missouri,462.8,573.0,686.0,382.0,511.2,367.3,2011,11
107,108,N Mex State,463.1,604.3,627.0,431.3,488.6,459.5,2011,11
108,109,Texas Tech,469.0,547.7,595.0,451.5,486.5,461.4,2011,11
109,110,Troy,475.4,520.3,517.0,487.0,468.4,410.7,2011,11
110,111,Arizona,476.4,381.3,332.0,434.5,518.3,357.3,2011,11
111,112,UNLV,478.7,417.0,416.0,395.3,541.3,451.5,2011,11
112,113,Rice,483.9,507.0,392.0,384.5,563.4,449.8,2011,11
113,114,Ball State,493.9,560.0,501.0,458.5,517.5,415.8,2011,11
114,115,Wyoming,494.3,471.3,617.0,455.0,533.7,419.0,2011,11
115,116,UAB,500.3,471.3,654.0,485.3,512.4,399.8,2011,11
116,117,New Mexico,503.0,454.0,486.0,448.3,557.8,470.1,2011,11
117,118,Baylor,503.3,620.0,578.0,471.3,546.0,455.8,2011,11
118,119,Memphis,511.3,496.0,505.0,562.7,480.4,464.9,2011,11
119,120,Kansas,556.5,494.0,426.0,517.0,596.0,452.6,2011,11
