,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,10.9,1,69,1,2017,13
1,2,Florida St,10.4,1,12,2,2017,13
2,3,Penn State,9.8,1,90,3,2017,13
3,4,Clemson,9.7,2,68,4,2017,13
4,5,Auburn,9.5,1,73,5,2017,13
5,6,TX Christian,9.4,3,82,8,2017,13
6,7,Ohio State,8.9,2,53,6,2017,13
7,8,Iowa,8.7,7,71,7,2017,13
8,9,Texas,8.5,4,47,14,2017,13
9,10,Oklahoma St,8.4,7,86,9,2017,13
10,11,Notre Dame,8.3,7,62,10,2017,13
11,12,Wake Forest,8.1,10,124,15,2017,13
12,13,Georgia,7.8,4,51,12,2017,13
13,14,NC State,7.7,12,71,20,2017,13
14,15,Michigan St,7.5,10,100,11,2017,13
15,16,Miss State,7.4,4,91,13,2017,13
16,17,Boston Col,6.7,5,72,17,2017,13
17,18,Iowa State,6.6,16,118,16,2017,13
18,19,Michigan,6.2,12,35,35,2017,13
19,20,USC,6.2,5,46,18,2017,13
20,21,UCLA,6.0,19,53,28,2017,13
21,22,Alabama,6.0,1,42,23,2017,13
22,23,Stanford,5.9,5,101,19,2017,13
23,24,Purdue,5.8,13,95,34,2017,13
24,25,Miami (FL),5.8,12,130,21,2017,13
25,26,Louisville,5.7,4,55,29,2017,13
26,27,GA Tech,5.4,19,87,24,2017,13
27,28,VA Tech,5.4,22,70,22,2017,13
28,29,Northwestern,5.4,18,76,27,2017,13
29,30,Maryland,5.3,8,73,31,2017,13
30,31,LSU,4.9,10,68,25,2017,13
31,32,Nebraska,4.6,27,66,41,2017,13
32,33,Syracuse,4.5,30,125,33,2017,13
33,34,W Virginia,4.4,18,73,30,2017,13
34,35,Texas Tech,4.2,20,128,36,2017,13
35,36,Oregon,4.1,35,90,37,2017,13
36,37,Arizona St,4.1,7,118,26,2017,13
37,38,Utah,4.1,28,123,44,2017,13
38,39,Kansas St,4.0,15,115,45,2017,13
39,40,Indiana,3.6,2,58,39,2017,13
40,41,Wash State,3.3,21,112,40,2017,13
41,42,Wisconsin,3.2,13,99,50,2017,13
42,43,Washington,3.1,6,87,38,2017,13
43,44,Duke,3.1,34,95,47,2017,13
44,45,Florida,2.9,3,48,32,2017,13
45,46,California,2.7,25,81,49,2017,13
46,47,Texas A&M,2.6,16,64,43,2017,13
47,48,Pittsburgh,2.6,19,100,51,2017,13
48,49,Arkansas,1.7,25,121,54,2017,13
49,50,N Carolina,1.5,31,54,42,2017,13
50,51,Virginia,1.5,49,119,61,2017,13
51,52,Rutgers,1.2,13,104,48,2017,13
52,53,Tennessee,1.0,18,66,55,2017,13
53,54,Navy,0.9,49,96,62,2017,13
54,55,Arizona,0.9,46,113,57,2017,13
55,56,Baylor,0.9,26,108,56,2017,13
56,57,Colorado,0.6,35,82,53,2017,13
57,58,S Carolina,0.6,18,70,46,2017,13
58,59,Minnesota,0.5,52,115,59,2017,13
59,60,Missouri,0.4,36,101,58,2017,13
60,61,Oregon St,0.3,21,75,52,2017,13
61,62,Kentucky,-0.5,38,81,66,2017,13
62,63,Vanderbilt,-1.1,24,66,60,2017,13
63,64,Boise State,-1.7,22,70,64,2017,13
64,65,S Methodist,-1.7,61,128,68,2017,13
65,66,Mississippi,-1.7,44,123,65,2017,13
66,67,Houston,-1.8,9,68,63,2017,13
67,68,Memphis,-1.8,41,110,67,2017,13
68,69,Illinois,-1.9,48,96,71,2017,13
69,70,Tulsa,-2.3,3,74,74,2017,13
70,71,Central FL,-2.4,38,129,69,2017,13
71,72,Air Force,-3.4,24,129,75,2017,13
72,73,San Diego St,-3.6,18,116,70,2017,13
73,74,E Michigan,-3.9,67,119,72,2017,13
74,75,Fresno St,-4.7,20,125,81,2017,13
75,76,Toledo,-4.8,56,126,76,2017,13
76,77,Tulane,-4.9,38,126,84,2017,13
77,78,Wyoming,-4.9,14,111,79,2017,13
78,79,Temple,-5.0,8,110,87,2017,13
79,80,BYU,-5.0,33,130,77,2017,13
80,81,Kansas,-5.0,75,125,85,2017,13
81,82,N Illinois,-5.1,52,111,80,2017,13
82,83,Nevada,-5.5,19,108,90,2017,13
83,84,Cincinnati,-5.6,49,129,73,2017,13
84,85,Colorado St,-5.8,33,93,78,2017,13
85,86,Utah State,-5.8,3,89,82,2017,13
86,87,Akron,-5.9,9,103,89,2017,13
87,88,Fla Atlantic,-6.0,14,107,83,2017,13
88,89,Army,-6.2,51,120,88,2017,13
89,90,Connecticut,-6.2,88,130,94,2017,13
90,91,W Michigan,-6.2,5,92,92,2017,13
91,92,Central Mich,-7.1,85,127,86,2017,13
92,93,New Mexico,-7.4,79,123,91,2017,13
93,94,Ohio,-7.6,67,120,96,2017,13
94,95,E Carolina,-8.1,83,110,95,2017,13
95,96,Bowling Grn,-8.1,24,108,97,2017,13
96,97,Buffalo,-8.8,13,126,93,2017,13
97,98,North Texas,-8.8,79,130,101,2017,13
98,99,Marshall,-9.5,48,115,98,2017,13
99,100,Miami (OH),-9.8,51,117,100,2017,13
100,101,Troy,-9.8,21,106,104,2017,13
101,102,App State,-10.0,10,112,111,2017,13
102,103,GA Southern,-10.0,3,115,108,2017,13
103,104,Hawaii,-10.1,86,119,106,2017,13
104,105,UNLV,-10.1,93,128,105,2017,13
105,106,N Mex State,-10.1,39,129,107,2017,13
106,107,Kent State,-10.2,11,115,103,2017,13
107,108,Middle Tenn,-10.3,12,111,102,2017,13
108,109,LA Tech,-10.6,56,123,99,2017,13
109,110,U Mass,-10.6,75,122,116,2017,13
110,111,S Florida,-10.7,24,130,110,2017,13
111,112,Rice,-11.0,12,117,112,2017,13
112,113,TX El Paso,-11.3,15,127,114,2017,13
113,114,Arkansas St,-11.5,19,116,109,2017,13
114,115,LA Monroe,-11.6,15,125,124,2017,13
115,116,San Jose St,-11.8,39,121,120,2017,13
116,117,Ball State,-11.9,55,125,117,2017,13
117,118,Coastal Car,-12.4,85,127,122,2017,13
118,119,S Alabama,-12.4,11,123,113,2017,13
119,120,S Mississippi,-12.7,41,121,119,2017,13
120,121,Florida Intl,-12.8,18,130,126,2017,13
121,122,LA Lafayette,-13.0,93,127,121,2017,13
122,123,Old Dominion,-13.1,98,124,115,2017,13
123,124,W Kentucky,-13.5,46,129,123,2017,13
124,125,Idaho ,-13.8,118,130,118,2017,13
125,126,Charlotte,-13.9,37,130,125,2017,13
126,127,TX-San Ant,-14.2,45,128,128,2017,13
127,128,Texas State,-14.5,115,130,129,2017,13
128,129,UAB,-14.8,110,130,130,2017,13
129,130,Georgia State,-15.0,102,130,127,2017,13
