,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Georgia,38.0,0-0,0-0,0-0,1,41,18,2017,10
1,2,Stanford,32.4,0-0,0-0,0-0,1,19,1,2017,10
2,3,Alabama,25.9,0-0,1-0,0-0,1,16,2,2017,10
3,4,Michigan,19.0,0-0,0-0,0-0,3,42,3,2017,10
4,5,Oklahoma,18.7,1-0,0-0,0-0,4,31,6,2017,10
5,6,S Carolina,17.0,0-0,0-0,0-0,4,70,4,2017,10
6,7,LSU,16.0,0-0,0-0,0-0,3,25,7,2017,10
7,8,Texas,15.5,0-1,0-0,0-0,5,82,10,2017,10
8,9,VA Tech,15.3,0-0,1-0,0-0,6,56,8,2017,10
9,10,Colorado,14.6,0-0,0-0,0-0,2,43,5,2017,10
10,11,Florida St,14.2,0-1,0-0,0-0,3,24,9,2017,10
11,12,Tennessee,11.3,0-0,0-0,0-0,10,58,12,2017,10
12,13,Louisville,11.0,0-0,1-0,0-0,8,31,11,2017,10
13,14,W Virginia,9.3,0-1,0-0,0-0,12,125,13,2017,10
14,15,Texas A&M,6.2,0-0,1-0,0-0,9,55,14,2017,10
15,16,Arkansas,3.0,0-0,0-1,0-0,2,49,15,2017,10
16,17,Purdue,1.6,0-0,0-1,0-0,9,95,16,2017,10
17,18,Ohio State,--,0-0,0-0,0-0,2,23,17,2017,10
18,19,Notre Dame,--,0-0,0-0,0-0,19,60,20,2017,10
19,20,Penn State,--,0-0,0-0,0-0,9,64,27,2017,10
20,21,Iowa State,--,0-0,0-0,0-0,21,85,21,2017,10
21,22,Oklahoma St,--,0-0,0-0,0-0,5,44,23,2017,10
22,23,Auburn,--,0-0,0-0,0-0,7,48,26,2017,10
23,24,Clemson,--,0-0,0-0,0-0,1,54,24,2017,10
24,25,TX Christian,--,0-0,0-0,0-0,17,116,19,2017,10
25,26,Central FL,--,0-0,0-0,0-0,7,68,28,2017,10
26,27,Wisconsin,--,0-0,0-0,0-0,6,58,25,2017,10
27,28,Washington,--,0-0,0-0,0-0,6,55,29,2017,10
28,29,Miami (FL),--,0-0,0-0,0-0,17,121,22,2017,10
29,30,Boise State,--,0-0,0-0,0-0,11,53,33,2017,10
30,31,San Diego St,--,0-0,0-0,0-0,30,110,30,2017,10
31,32,Navy,--,0-0,0-0,0-0,5,116,37,2017,10
32,33,USC,--,0-0,0-0,0-0,4,66,54,2017,10
33,34,Boston Col,--,0-0,0-0,0-0,8,72,35,2017,10
34,35,Arizona St,--,0-0,0-0,0-0,32,116,34,2017,10
35,36,Arizona,--,0-0,0-0,0-0,22,69,38,2017,10
36,37,Wake Forest,--,0-0,0-0,0-0,8,63,39,2017,10
37,38,Miss State,--,0-0,0-0,0-0,19,57,57,2017,10
38,39,Texas Tech,--,0-0,0-0,0-0,13,68,36,2017,10
39,40,Michigan St,--,0-0,0-0,0-0,5,71,32,2017,10
40,41,Memphis,--,0-0,0-0,0-0,35,111,40,2017,10
41,42,Toledo,--,0-0,0-0,0-0,9,116,55,2017,10
42,43,Minnesota,--,0-0,0-0,0-0,22,112,42,2017,10
43,44,Nebraska,--,0-0,0-0,0-0,40,67,44,2017,10
44,45,Iowa,--,0-0,0-0,0-0,22,58,43,2017,10
45,46,Missouri,--,0-0,0-0,0-0,36,106,71,2017,10
46,47,UNLV,--,0-0,0-0,0-0,30,108,60,2017,10
47,48,Virginia,--,0-0,0-0,0-0,25,86,31,2017,10
48,49,Pittsburgh,--,0-0,0-0,0-0,40,93,47,2017,10
49,50,Maryland,--,0-0,0-0,0-0,13,125,51,2017,10
50,51,Syracuse,--,0-0,0-0,0-0,14,74,45,2017,10
51,52,Fresno St,--,0-0,0-0,0-0,25,113,49,2017,10
52,53,Troy,--,0-0,0-0,0-0,18,105,53,2017,10
53,54,Utah,--,0-0,0-0,0-0,8,113,41,2017,10
54,55,Fla Atlantic,--,0-0,0-0,0-0,41,116,58,2017,10
