,Rank,Team,2017,Last 3,Last 1,Home,Away,2016,Season,Week
0,1,NC State,0.6,0.7,1.0,0.3,0.8,1.6,2017,10
1,1,Wake Forest,0.6,0.7,1.0,1.0,0.3,1.4,2017,10
2,1,Toledo,0.6,0.7,1.0,0.7,0.5,1.0,2017,10
3,4,Alabama,0.6,1.7,2.0,0.8,0.3,1.3,2017,10
4,4,San Diego St,0.6,1.0,1.0,0.5,0.8,1.2,2017,10
5,6,VA Tech,0.7,0.3,0.0,1.0,0.3,1.7,2017,10
6,6,S Florida,0.7,0.3,0.0,0.8,0.7,1.3,2017,10
7,8,Penn State,0.8,0.3,0.0,0.8,0.7,1.4,2017,10
8,8,S Carolina,0.8,0.0,0.0,1.0,0.5,1.6,2017,10
9,10,Central FL,0.8,0.7,1.0,1.3,0.3,1.9,2017,10
10,11,Tulane,0.9,1.3,1.0,0.3,1.3,1.5,2017,10
11,11,S Methodist,0.9,1.0,0.0,0.3,1.7,2.0,2017,10
12,11,Vanderbilt,0.9,1.0,1.0,1.0,0.8,1.3,2017,10
13,11,Iowa State,0.9,0.7,1.0,1.3,0.3,1.1,2017,10
14,11,Fla Atlantic,0.9,1.0,1.0,0.7,1.0,1.8,2017,10
15,11,LSU,0.9,0.3,0.0,2.0,0.0,1.4,2017,10
16,17,Arizona St,0.9,0.7,1.0,0.6,1.3,1.7,2017,10
17,17,Notre Dame,0.9,0.7,0.0,0.6,1.3,1.5,2017,10
18,17,Colorado,0.9,0.7,1.0,1.0,0.8,1.5,2017,10
19,20,Boise State,1.0,0.0,0.0,0.8,1.3,1.4,2017,10
20,20,Auburn,1.0,0.7,2.0,1.7,0.5,1.1,2017,10
21,20,TX-San Ant,1.0,1.0,2.0,1.0,1.0,0.9,2017,10
22,20,Washington,1.0,1.0,2.0,1.7,0.5,1.1,2017,10
23,20,Stanford,1.0,1.0,1.0,1.3,0.8,1.4,2017,10
24,20,Clemson,1.0,1.0,1.0,1.6,0.0,2.0,2017,10
25,20,Fresno St,1.0,0.7,1.0,1.7,0.5,1.5,2017,10
26,20,Tulsa,1.0,1.0,1.0,0.8,1.2,1.6,2017,10
27,20,Army,1.0,0.7,1.0,0.5,1.7,2.0,2017,10
28,20,Ohio State,1.0,1.3,2.0,1.6,0.0,0.9,2017,10
29,20,Miami (FL),1.0,1.0,2.0,0.7,1.3,0.8,2017,10
30,31,Wyoming,1.1,1.0,0.0,0.8,1.7,1.8,2017,10
31,31,Kansas St,1.1,1.3,1.0,1.0,1.3,1.0,2017,10
32,31,UNLV,1.1,1.7,0.0,1.0,1.3,1.1,2017,10
33,31,Maryland,1.1,1.0,1.0,1.0,1.3,1.6,2017,10
34,31,UAB,1.1,1.0,0.0,0.7,1.5,--,2017,10
35,31,Virginia,1.1,1.7,1.0,1.5,0.7,2.0,2017,10
36,31,LA Tech,1.1,0.7,0.0,2.0,0.5,1.0,2017,10
37,31,W Michigan,1.1,1.7,2.0,0.7,1.5,0.6,2017,10
38,31,Hawaii,1.1,1.0,0.0,0.7,1.5,1.7,2017,10
39,40,Oklahoma,1.3,1.3,1.0,1.0,1.5,1.3,2017,10
40,40,LA Monroe,1.3,1.7,2.0,0.7,1.6,2.0,2017,10
41,40,Pittsburgh,1.3,1.0,1.0,1.5,1.0,1.4,2017,10
42,40,Buffalo,1.3,1.3,1.0,1.0,1.4,1.4,2017,10
43,44,Idaho,1.3,1.0,0.0,0.8,2.0,1.3,2017,10
44,44,Tennessee,1.3,0.3,0.0,1.7,1.0,2.2,2017,10
45,44,Georgia,1.3,1.0,1.0,1.3,1.3,1.3,2017,10
46,44,App State,1.3,1.7,3.0,1.0,1.5,1.0,2017,10
47,44,Miami (OH),1.3,1.3,0.0,1.0,1.5,1.6,2017,10
48,44,Miss State,1.3,1.3,1.0,1.0,1.5,1.1,2017,10
49,44,S Alabama,1.3,1.3,2.0,1.3,1.3,1.5,2017,10
50,51,Georgia State,1.3,0.7,1.0,1.0,1.5,1.9,2017,10
51,52,Colorado St,1.4,1.3,3.0,2.0,1.0,1.2,2017,10
52,52,Texas,1.4,0.7,1.0,1.0,1.8,1.9,2017,10
53,52,Marshall,1.4,1.0,3.0,1.5,1.3,1.4,2017,10
54,55,TX Christian,1.4,1.3,3.0,1.0,1.8,1.5,2017,10
55,55,E Carolina,1.4,1.0,1.0,1.8,1.0,2.1,2017,10
56,55,Texas Tech,1.4,1.7,1.0,1.7,1.3,1.5,2017,10
57,55,Coastal Car,1.4,1.3,1.0,0.3,2.3,--,2017,10
58,55,Connecticut,1.4,1.0,1.0,1.3,1.7,1.6,2017,10
59,55,W Virginia,1.4,2.0,5.0,2.0,1.0,1.7,2017,10
