,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,11.8,1,69,2,2017,12
1,2,Florida St,11.2,1,12,6,2017,12
2,3,Penn State,10.8,1,90,1,2017,12
3,4,Clemson,10.3,2,68,5,2017,12
4,5,Auburn,10.1,1,73,11,2017,12
5,6,Ohio State,9.9,2,53,3,2017,12
6,7,Iowa,9.8,7,71,8,2017,12
7,8,TX Christian,9.5,3,82,12,2017,12
8,9,Oklahoma St,9.2,7,86,7,2017,12
9,10,Notre Dame,9.0,7,62,9,2017,12
10,11,Michigan St,8.8,10,100,10,2017,12
11,12,Georgia,8.6,4,51,17,2017,12
12,13,Miss State,8.0,4,91,23,2017,12
13,14,Texas,7.9,4,47,4,2017,12
14,15,Wake Forest,7.9,10,124,14,2017,12
15,16,Iowa State,7.8,16,118,16,2017,12
16,17,Boston Col,7.7,5,72,13,2017,12
17,18,USC,6.8,5,46,15,2017,12
18,19,Stanford,6.7,5,101,25,2017,12
19,20,NC State,6.6,12,71,18,2017,12
20,21,Miami (FL),6.4,12,130,30,2017,12
21,22,VA Tech,6.4,22,70,26,2017,12
22,23,Alabama,6.1,1,42,41,2017,12
23,24,GA Tech,5.5,19,87,33,2017,12
24,25,LSU,5.3,10,68,20,2017,12
25,26,Arizona St,5.2,7,118,21,2017,12
26,27,Northwestern,4.9,18,76,19,2017,12
27,28,UCLA,4.8,19,53,24,2017,12
28,29,Louisville,4.8,4,55,22,2017,12
29,30,W Virginia,4.7,18,73,34,2017,12
30,31,Maryland,4.6,8,73,29,2017,12
31,32,Florida,4.6,3,48,36,2017,12
32,33,Syracuse,4.3,30,125,32,2017,12
33,34,Purdue,4.2,13,95,39,2017,12
34,35,Michigan,4.0,12,35,31,2017,12
35,36,Texas Tech,3.8,20,128,27,2017,12
36,37,Oregon,3.8,35,90,35,2017,12
37,38,Washington,3.6,6,87,53,2017,12
38,39,Indiana,3.3,2,58,28,2017,12
39,40,Wash State,3.2,21,112,44,2017,12
40,41,Nebraska,3.0,27,66,38,2017,12
41,42,N Carolina,2.6,31,54,45,2017,12
42,43,Texas A&M,2.4,16,64,37,2017,12
43,44,Utah,2.3,28,123,46,2017,12
44,45,Kansas St,2.3,15,115,40,2017,12
45,46,S Carolina,1.9,18,70,43,2017,12
46,47,Duke,1.7,34,95,48,2017,12
47,48,Rutgers,1.3,13,104,51,2017,12
48,49,California,1.2,25,81,49,2017,12
49,50,Wisconsin,1.2,13,99,58,2017,12
50,51,Pittsburgh,1.1,19,100,42,2017,12
51,52,Oregon St,1.0,21,75,56,2017,12
52,53,Colorado,0.8,35,82,57,2017,12
53,54,Arkansas,0.7,25,121,59,2017,12
54,55,Tennessee,0.4,18,66,50,2017,12
55,56,Baylor,0.2,26,108,55,2017,12
56,57,Arizona,0.2,46,113,47,2017,12
57,58,Missouri,0.0,36,101,60,2017,12
58,59,Minnesota,-0.1,52,115,54,2017,12
59,60,Vanderbilt,-0.8,24,66,52,2017,12
60,61,Virginia,-0.9,49,119,66,2017,12
61,62,Navy,-1.3,49,96,62,2017,12
62,63,Houston,-1.3,9,68,64,2017,12
63,64,Boise State,-1.5,22,70,67,2017,12
64,65,Mississippi,-1.8,44,123,61,2017,12
65,66,Kentucky,-2.1,38,81,70,2017,12
66,67,Memphis,-2.3,41,110,65,2017,12
67,68,S Methodist,-2.6,61,128,72,2017,12
68,69,Central FL,-2.6,38,129,63,2017,12
69,70,San Diego St,-2.8,18,116,69,2017,12
70,71,Illinois,-3.0,48,96,71,2017,12
71,72,E Michigan,-3.2,67,119,74,2017,12
72,73,Cincinnati,-3.7,49,129,68,2017,12
73,74,Tulsa,-3.7,3,74,73,2017,12
74,75,Air Force,-4.3,24,129,75,2017,12
75,76,Toledo,-4.5,56,126,83,2017,12
76,77,BYU,-4.5,33,130,80,2017,12
77,78,Colorado St,-4.5,33,93,81,2017,12
