,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,34.5,1,20,7,2017,5
1,2,Central FL,28.5,2,76,11,2017,5
2,3,Clemson,27.7,2,31,3,2017,5
3,4,TX Christian,27.4,3,40,8,2017,5
4,5,Wisconsin,26.9,1,48,6,2017,5
5,6,Oklahoma,25.6,1,22,2,2017,5
6,7,Washington,24.5,4,52,10,2017,5
7,8,Oklahoma St,23.7,1,26,1,2017,5
8,9,Penn State,23.6,2,42,5,2017,5
9,10,Ohio State,22.4,1,14,9,2017,5
10,11,Notre Dame,20.6,4,48,15,2017,5
11,12,Georgia,19.5,3,27,27,2017,5
12,13,Michigan,18.9,12,35,17,2017,5
13,14,Miss State,18.9,4,73,4,2017,5
14,15,Stanford,17.6,1,26,20,2017,5
15,16,Wake Forest,16.9,8,49,14,2017,5
16,17,USC,16.9,6,45,13,2017,5
17,18,Duke,16.7,13,89,19,2017,5
18,19,VA Tech,15.7,8,56,24,2017,5
19,20,Auburn,13.6,1,30,30,2017,5
20,21,Oregon,13.4,15,89,16,2017,5
21,22,Minnesota,13.2,22,115,22,2017,5
22,23,Texas,11.0,14,94,21,2017,5
23,24,Purdue,10.4,18,58,18,2017,5
24,25,Louisville,9.6,11,63,31,2017,5
25,26,Texas Tech,9.5,17,67,39,2017,5
26,27,W Virginia,8.9,27,58,33,2017,5
27,28,Indiana,8.8,27,112,51,2017,5
28,29,Air Force,8.4,10,95,25,2017,5
29,30,San Diego St,8.3,19,90,36,2017,5
30,31,S Methodist,8.1,31,119,43,2017,5
31,32,Iowa,7.9,8,44,42,2017,5
32,33,Wash State,7.7,15,60,40,2017,5
33,34,Houston,7.1,23,77,23,2017,5
34,35,NC State,6.9,19,72,61,2017,5
35,36,Fresno St,6.5,14,92,49,2017,5
36,37,Florida St,6.1,3,60,32,2017,5
37,38,Kansas St,5.9,25,52,29,2017,5
38,39,Arizona,5.8,28,72,28,2017,5
39,40,Miami (FL),5.7,10,87,87,2017,5
40,41,TX-San Ant,5.4,41,120,63,2017,5
41,42,Florida,5.2,9,80,46,2017,5
42,43,S Florida,5.1,3,105,62,2017,5
43,44,Navy,5.0,8,74,34,2017,5
44,45,Maryland,4.8,12,107,12,2017,5
45,46,Utah,4.6,14,116,50,2017,5
46,47,LSU,4.2,11,69,41,2017,5
47,48,Colorado St,4.1,2,97,52,2017,5
48,49,UCLA,3.6,11,68,35,2017,5
49,50,Kentucky,3.1,44,82,48,2017,5
50,51,GA Tech,3.0,16,64,60,2017,5
51,52,Iowa State,2.6,7,102,55,2017,5
52,53,S Carolina,1.9,17,62,37,2017,5
53,54,California,1.7,35,82,59,2017,5
54,55,S Mississippi,1.5,54,112,58,2017,5
55,56,Colorado,1.5,7,82,38,2017,5
56,57,Texas A&M,1.3,29,70,69,2017,5
57,58,Michigan St,1.3,21,60,44,2017,5
58,59,Arkansas,1.2,7,100,57,2017,5
59,60,N Carolina,1.0,49,107,54,2017,5
60,61,App State,0.5,15,104,74,2017,5
61,62,Northwestern,0.5,14,82,64,2017,5
62,63,Rutgers,0.0,53,116,53,2017,5
63,64,Army,-0.1,6,94,56,2017,5
64,65,Tennessee,-0.6,21,103,45,2017,5
65,66,Vanderbilt,-0.6,23,110,26,2017,5
66,67,Syracuse,-0.7,14,97,67,2017,5
67,68,Virginia,-0.8,46,109,95,2017,5
68,69,Nebraska,-1.1,38,90,71,2017,5
69,70,Arizona St,-1.3,20,120,85,2017,5
70,71,Ohio,-1.9,19,127,73,2017,5
71,72,Utah State,-2.4,49,126,103,2017,5
72,73,Boise State,-2.5,19,77,47,2017,5
73,74,Fla Atlantic,-2.9,22,122,72,2017,5
74,75,N Illinois,-3.1,41,110,77,2017,5
75,76,Tulane,-3.4,56,111,76,2017,5
76,77,Toledo,-3.5,9,93,65,2017,5
77,78,Buffalo,-3.9,60,121,75,2017,5
78,79,W Michigan,-4.1,47,102,81,2017,5
79,80,Marshall,-4.3,45,107,82,2017,5
80,81,Mississippi,-4.9,46,97,78,2017,5
81,82,Cincinnati,-4.9,81,124,89,2017,5
82,83,N Mex State,-5.3,70,118,83,2017,5
83,84,Miami (OH),-5.4,82,117,97,2017,5
84,85,Illinois,-5.5,59,110,84,2017,5
85,86,Memphis,-5.7,12,113,66,2017,5
86,87,Tulsa,-6.0,61,121,68,2017,5
87,88,Baylor,-6.4,57,124,105,2017,5
88,89,UNLV,-6.5,72,127,90,2017,5
89,90,Arkansas St,-6.7,42,99,70,2017,5
90,91,LA Tech,-6.8,61,114,94,2017,5
91,92,Troy,-7.3,29,92,80,2017,5
92,93,Boston Col,-7.6,8,99,99,2017,5
93,94,New Mexico,-7.9,73,125,98,2017,5
94,95,Ball State,-8.3,63,130,86,2017,5
95,96,North Texas,-8.4,40,126,88,2017,5
96,97,W Kentucky,-9.3,88,116,101,2017,5
97,98,E Michigan,-9.5,55,114,79,2017,5
98,99,LA Monroe,-10.0,36,114,92,2017,5
99,100,Middle Tenn,-11.0,70,111,91,2017,5
100,101,Pittsburgh,-11.4,29,114,96,2017,5
101,102,BYU,-12.7,53,127,100,2017,5
102,103,Wyoming,-14.1,39,123,108,2017,5
103,104,Akron,-14.6,74,123,109,2017,5
104,105,S Alabama,-14.9,40,126,93,2017,5
105,106,Hawaii,-14.9,96,125,107,2017,5
106,107,UAB,-16.3,73,129,104,2017,5
107,108,Idaho ,-16.3,80,126,117,2017,5
108,109,Central Mich,-17.5,35,127,102,2017,5
109,110,U Mass,-18.2,59,128,116,2017,5
110,111,Old Dominion,-18.7,99,125,111,2017,5
111,112,Temple,-19.1,48,115,112,2017,5
112,113,Kansas,-19.8,98,127,115,2017,5
113,114,Florida Intl,-19.9,89,129,125,2017,5
114,115,Nevada,-20.0,64,115,110,2017,5
115,116,Missouri,-21.2,2,117,113,2017,5
116,117,Georgia State,-21.3,85,130,128,2017,5
117,118,LA Lafayette,-22.2,8,122,118,2017,5
118,119,Kent State,-22.7,87,128,120,2017,5
119,120,Connecticut,-22.8,87,126,121,2017,5
120,121,Oregon St,-23.6,43,129,122,2017,5
121,122,Texas State,-23.9,83,129,114,2017,5
122,123,Rice,-24.1,77,130,119,2017,5
123,124,GA Southern,-24.9,2,127,123,2017,5
124,125,Bowling Grn,-26.6,81,126,126,2017,5
125,126,E Carolina,-29.2,70,130,130,2017,5
126,127,Coastal Car,-30.1,76,129,106,2017,5
127,128,San Jose St,-32.3,81,130,124,2017,5
128,129,TX El Paso,-36.0,73,130,129,2017,5
129,130,Charlotte,-36.0,109,130,127,2017,5
