,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
99,100,Cincinnati,--,0-0,0-0,0-0,72,119,99,2017,14
100,101,Coastal Car,--,0-0,0-0,0-0,80,118,103,2017,14
101,102,Idaho ,--,0-0,0-0,0-0,77,124,102,2017,14
102,103,UAB,--,0-0,0-0,0-0,67,128,104,2017,14
103,104,Kansas,--,0-0,0-0,0-0,82,118,105,2017,14
104,105,Old Dominion,--,0-0,0-0,0-0,86,112,101,2017,14
105,106,Hawaii,--,0-0,0-0,0-0,87,128,108,2017,14
106,107,W Kentucky,--,0-0,0-0,0-0,47,128,107,2017,14
107,108,Oregon St,--,0-0,0-0,0-0,61,129,106,2017,14
108,109,New Mexico,--,0-0,0-0,0-0,79,114,110,2017,14
109,110,LA Lafayette,--,0-0,0-0,0-0,91,117,111,2017,14
110,111,S Alabama,--,0-0,0-0,0-0,88,123,113,2017,14
111,112,Kent State,--,0-0,0-0,0-0,91,125,114,2017,14
112,113,E Carolina,--,0-0,0-0,0-0,79,120,109,2017,14
113,114,Texas State,--,0-0,0-0,0-0,94,130,112,2017,14
114,115,TX El Paso,--,0-0,0-0,0-0,95,127,115,2017,14
115,116,Charlotte,--,0-0,0-0,0-0,96,128,116,2017,14
116,117,San Jose St,--,0-0,0-0,0-0,88,125,118,2017,14
117,118,Ball State,--,0-0,0-0,0-0,82,121,117,2017,14
118,119,NC State,-4.0,0-1,0-0,0-0,14,127,119,2017,14
119,120,GA Tech,-6.2,0-0,0-1,0-0,11,124,120,2017,14
120,121,Florida,-8.0,0-2,0-0,0-0,11,125,121,2017,14
121,122,Baylor,-8.8,0-0,0-1,0-0,39,123,122,2017,14
122,123,Maryland,-14.7,0-0,0-1,0-0,13,125,123,2017,14
123,124,Colorado St,-14.9,0-0,0-1,0-0,3,129,124,2017,14
124,125,BYU,-15.0,0-1,0-0,0-0,54,129,126,2017,14
125,126,Connecticut,-15.1,0-0,0-1,0-0,86,127,127,2017,14
126,127,U Mass,-15.3,0-0,0-0,0-0,90,127,125,2017,14
127,128,Florida Intl,-20.4,0-0,0-0,0-0,114,129,128,2017,14
128,129,GA Southern,-33.2,0-0,0-0,0-0,72,129,129,2017,14
129,130,Rice,-39.2,0-1,0-0,0-0,114,130,130,2017,14
