,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
47,48,S Florida,--,0-0,0-0,0-0,2,78,53,2017,9
48,49,Fresno St,--,0-0,0-0,0-0,25,113,75,2017,9
49,50,Northwestern,--,0-0,0-0,0-0,29,103,48,2017,9
50,51,Maryland,--,0-0,0-0,0-0,13,125,44,2017,9
51,52,Army,--,0-0,0-0,0-0,12,86,51,2017,9
52,53,Troy,--,0-0,0-0,0-0,18,105,59,2017,9
53,54,USC,--,0-0,0-0,0-0,4,66,38,2017,9
54,55,Toledo,--,0-0,0-0,0-0,9,116,58,2017,9
55,56,N Illinois,--,0-0,0-0,0-0,46,117,61,2017,9
56,57,Miss State,--,0-0,0-0,0-0,19,57,56,2017,9
57,58,Fla Atlantic,--,0-0,0-0,0-0,41,116,57,2017,9
58,59,Marshall,--,0-0,0-0,0-0,31,101,72,2017,9
59,60,UNLV,--,0-0,0-0,0-0,30,108,52,2017,9
60,61,Oregon,--,0-0,0-0,0-0,22,113,49,2017,9
61,62,Kansas St,--,0-0,0-0,0-0,12,78,64,2017,9
62,63,S Mississippi,--,0-0,0-0,0-0,56,122,65,2017,9
63,64,E Michigan,--,0-0,0-0,0-0,57,110,66,2017,9
64,65,Central Mich,--,0-0,0-0,0-0,43,126,95,2017,9
65,66,Duke,--,0-0,0-0,0-0,13,69,55,2017,9
66,67,Wash State,--,0-0,0-0,0-0,16,120,63,2017,9
67,68,Kentucky,--,0-0,0-0,0-0,19,71,39,2017,9
68,69,TX-San Ant,--,0-0,0-0,0-0,44,100,62,2017,9
69,70,Utah State,--,0-0,0-0,0-0,64,127,89,2017,9
70,71,Missouri,--,0-0,0-0,0-0,36,106,69,2017,9
71,72,W Michigan,--,0-0,0-0,0-0,20,82,70,2017,9
72,73,Wyoming,--,0-0,0-0,0-0,16,113,73,2017,9
73,74,S Methodist,--,0-0,0-0,0-0,45,130,68,2017,9
74,75,UCLA,--,0-0,0-0,0-0,31,112,74,2017,9
75,76,Rutgers,--,0-0,0-0,0-0,15,103,79,2017,9
76,77,Ohio,--,0-0,0-0,0-0,7,119,80,2017,9
77,78,LA Tech,--,0-0,0-0,0-0,1,85,76,2017,9
78,79,Vanderbilt,--,0-0,0-0,0-0,14,81,78,2017,9
79,80,Miami (OH),--,0-0,0-0,0-0,70,111,90,2017,9
80,81,Houston,--,0-0,0-0,0-0,29,109,84,2017,9
81,82,California,--,0-0,0-0,0-0,18,88,82,2017,9
82,83,Air Force,--,0-0,0-0,0-0,31,95,85,2017,9
83,84,Temple,--,0-0,0-0,0-0,18,117,99,2017,9
84,85,Buffalo,--,0-0,0-0,0-0,48,126,71,2017,9
85,86,N Mex State,--,0-0,0-0,0-0,46,129,86,2017,9
86,87,Arkansas St,--,0-0,0-0,0-0,78,121,87,2017,9
87,88,Cincinnati,--,0-0,0-0,0-0,72,119,91,2017,9
88,89,Nevada,--,0-0,0-0,0-0,79,108,96,2017,9
89,90,Georgia State,--,0-0,0-0,0-0,88,123,94,2017,9
90,91,Baylor,--,0-0,0-0,0-0,39,123,93,2017,9
91,92,App State,--,0-0,0-0,0-0,2,108,92,2017,9
92,93,Akron,--,0-0,0-0,0-0,88,124,88,2017,9
93,94,S Alabama,--,0-0,0-0,0-0,88,123,97,2017,9
94,95,LA Monroe,--,0-0,0-0,0-0,78,123,83,2017,9
95,96,Illinois,--,0-0,0-0,0-0,70,107,105,2017,9
96,97,Middle Tenn,--,0-0,0-0,0-0,30,99,98,2017,9
97,98,N Carolina,--,0-0,0-0,0-0,31,99,67,2017,9
98,99,Mississippi,--,0-0,0-0,0-0,45,108,100,2017,9
99,100,North Texas,--,0-0,0-0,0-0,46,126,77,2017,9
100,101,New Mexico,--,0-0,0-0,0-0,79,114,102,2017,9
101,102,Connecticut,--,0-0,0-0,0-0,86,127,101,2017,9
102,103,Tulane,--,0-0,0-0,0-0,37,106,103,2017,9
103,104,U Mass,--,0-0,0-0,0-0,90,127,107,2017,9
104,105,Tulsa,--,0-0,0-0,0-0,69,127,104,2017,9
105,106,Bowling Grn,--,0-0,0-0,0-0,77,120,108,2017,9
106,107,Old Dominion,--,0-0,0-0,0-0,86,112,112,2017,9
107,108,Hawaii,--,0-0,0-0,0-0,87,128,110,2017,9
108,109,Oregon St,--,0-0,0-0,0-0,61,129,109,2017,9
109,110,W Kentucky,--,0-0,0-0,0-0,47,128,114,2017,9
110,111,Idaho ,--,0-0,0-0,0-0,77,124,81,2017,9
111,112,E Carolina,--,0-0,0-0,0-0,79,120,111,2017,9
112,113,Coastal Car,--,0-0,0-0,0-0,80,118,115,2017,9
113,114,Kansas,--,0-0,0-0,0-0,82,118,118,2017,9
114,115,LA Lafayette,--,0-0,0-0,0-0,91,117,106,2017,9
115,116,UAB,--,0-0,0-0,0-0,67,128,113,2017,9
116,117,TX El Paso,--,0-0,0-0,0-0,95,127,116,2017,9
117,118,Kent State,--,0-0,0-0,0-0,91,125,117,2017,9
118,119,Charlotte,--,0-0,0-0,0-0,96,128,120,2017,9
119,120,Ball State,--,0-0,0-0,0-0,82,121,119,2017,9
120,121,San Jose St,--,0-0,0-0,0-0,88,125,121,2017,9
121,122,Texas State,--,0-0,0-0,0-0,94,130,122,2017,9
122,123,GA Tech,-1.6,0-0,0-1,0-0,11,124,124,2017,9
123,124,NC State,-2.4,0-1,0-0,0-0,14,127,125,2017,9
124,125,Florida,-3.6,0-1,0-0,0-0,11,125,123,2017,9
125,126,Colorado St,-14.3,0-1,0-0,0-0,3,129,126,2017,9
126,127,BYU,-17.9,0-1,0-0,0-0,54,129,127,2017,9
127,128,Florida Intl,-21.3,0-0,0-0,0-0,114,129,128,2017,9
128,129,GA Southern,-34.7,0-0,0-0,0-0,72,129,129,2017,9
129,130,Rice,-37.5,0-1,0-0,0-0,114,130,130,2017,9
