,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Florida St,13.9,1,12,1,2017,8
1,2,Oklahoma,10.0,1,69,2,2017,8
2,3,TX Christian,9.3,3,82,6,2017,8
3,4,Clemson,8.1,2,68,3,2017,8
4,5,Texas,7.9,4,47,17,2017,8
5,6,Stanford,6.8,5,101,9,2017,8
6,7,Alabama,6.6,1,42,7,2017,8
7,8,Arizona St,6.6,7,118,19,2017,8
8,9,Ohio State,6.3,2,53,10,2017,8
9,10,Auburn,6.2,1,73,14,2017,8
10,11,USC,6.1,5,46,11,2017,8
11,12,Miami (FL),6.0,12,130,12,2017,8
12,13,Oklahoma St,6.0,7,86,13,2017,8
13,14,Michigan St,5.9,10,100,15,2017,8
14,15,Georgia,5.7,4,51,5,2017,8
15,16,Maryland,5.7,8,73,8,2017,8
16,17,Miss State,5.7,4,91,4,2017,8
17,18,Northwestern,5.5,18,76,20,2017,8
18,19,Notre Dame,5.3,7,62,16,2017,8
19,20,Boston Col,5.1,5,72,22,2017,8
20,21,Indiana,5.0,2,58,26,2017,8
21,22,Penn State,4.7,1,90,23,2017,8
22,23,Wake Forest,4.7,10,124,18,2017,8
23,24,Purdue,4.6,13,95,33,2017,8
24,25,Iowa,4.2,7,71,25,2017,8
25,26,UCLA,3.7,19,53,29,2017,8
26,27,Arkansas,3.6,25,121,47,2017,8
27,28,Texas Tech,3.5,20,128,31,2017,8
28,29,Utah,3.4,28,123,57,2017,8
29,30,Texas A&M,3.3,16,64,32,2017,8
30,31,California,3.1,25,81,40,2017,8
31,32,Michigan,3.0,12,35,34,2017,8
32,33,Florida,2.8,3,48,28,2017,8
33,34,NC State,2.6,12,71,30,2017,8
34,35,Iowa State,2.4,16,118,24,2017,8
35,36,W Virginia,2.3,18,73,39,2017,8
36,37,Louisville,2.3,4,55,21,2017,8
37,38,LSU,2.2,10,68,48,2017,8
38,39,Duke,1.8,34,95,46,2017,8
39,40,Vanderbilt,1.8,24,66,27,2017,8
40,41,Pittsburgh,1.6,19,100,44,2017,8
41,42,Oregon,1.6,35,90,52,2017,8
42,43,Baylor,1.6,26,108,41,2017,8
43,44,VA Tech,1.4,22,70,36,2017,8
44,45,S Carolina,1.3,18,70,45,2017,8
45,46,Kansas St,1.1,15,115,53,2017,8
46,47,N Carolina,1.0,31,54,37,2017,8
47,48,San Diego St,0.7,18,116,43,2017,8
48,49,Nebraska,0.5,27,66,54,2017,8
49,50,Wash State,0.4,21,112,35,2017,8
50,51,Missouri,0.2,36,101,66,2017,8
51,52,Washington,0.2,6,87,64,2017,8
52,53,Boise State,0.0,22,70,55,2017,8
53,54,GA Tech,-0.2,19,87,87,2017,8
54,55,BYU,-0.2,33,130,60,2017,8
55,56,Mississippi,-0.5,44,123,65,2017,8
