,Rank,Team,2017,Last 3,Last 1,Home,Away,2016,Season,Week
0,1,Penn State,9.0,13.3,7.0,7.0,13.0,25.4,2017,7
1,2,Georgia,9.2,5.7,14.0,6.5,11.0,24.0,2017,7
2,3,Alabama,10.3,7.3,19.0,12.0,8.7,13.7,2017,7
3,4,Washington,10.8,8.0,7.0,11.5,10.3,18.8,2017,7
4,5,Clemson,11.3,12.7,14.0,7.5,19.0,19.3,2017,7
5,6,Auburn,13.6,15.7,23.0,13.3,14.0,18.5,2017,7
6,6,Michigan,13.6,12.3,14.0,13.7,13.5,14.1,2017,7
7,8,Wisconsin,14.2,15.7,17.0,16.0,11.5,15.6,2017,7
8,9,Ohio State,15.7,11.7,14.0,18.3,10.5,15.5,2017,7
9,10,Central FL,15.8,15.3,23.0,15.0,16.5,26.7,2017,7
10,11,Houston,16.2,20.7,22.0,17.3,14.5,25.4,2017,7
11,12,VA Tech,16.4,13.7,10.0,15.5,17.0,23.5,2017,7
12,12,Michigan St,16.4,19.3,10.0,18.0,10.0,29.1,2017,7
13,14,Notre Dame,16.8,15.0,10.0,17.7,16.0,27.8,2017,7
14,15,Minnesota,17.2,21.7,31.0,13.7,22.5,21.6,2017,7
15,16,Marshall,17.4,8.0,3.0,13.0,20.3,38.5,2017,7
16,17,E Michigan,18.2,23.7,20.0,17.0,19.0,31.2,2017,7
17,18,TX-San Ant,18.3,18.3,31.0,31.0,12.0,29.2,2017,7
18,19,Wake Forest,18.6,24.3,28.0,18.0,19.0,22.3,2017,7
19,20,Iowa,18.7,18.0,16.0,13.5,29.0,18.5,2017,7
20,20,Miami (FL),18.7,18.7,20.0,30.0,13.0,19.8,2017,7
21,22,Utah,19.0,21.0,23.0,19.5,18.5,25.9,2017,7
22,23,N Illinois,19.3,18.0,3.0,13.0,25.5,30.5,2017,7
23,24,W Kentucky,19.5,19.3,14.0,22.0,17.0,26.2,2017,7
24,25,San Diego St,19.8,20.7,10.0,22.5,18.0,21.8,2017,7
25,26,Kansas St,20.3,24.7,40.0,13.5,27.0,24.2,2017,7
26,27,LSU,20.6,22.0,16.0,25.0,17.7,16.0,2017,7
27,28,S Florida,20.8,20.3,31.0,15.0,26.5,32.6,2017,7
28,29,Purdue,20.8,16.0,17.0,22.0,19.0,39.5,2017,7
29,30,S Carolina,21.0,20.7,22.0,20.3,21.7,26.1,2017,7
30,31,Troy,21.5,20.7,21.0,17.0,23.0,22.5,2017,7
31,32,Army,21.8,18.0,12.0,19.0,23.7,22.5,2017,7
32,33,GA Tech,22.0,22.0,7.0,12.0,42.0,25.7,2017,7
33,34,Wash State,22.2,14.7,10.0,25.3,10.0,24.8,2017,7
34,35,Kentucky,22.4,27.3,34.0,27.3,15.0,32.8,2017,7
35,36,Duke,22.6,25.3,28.0,22.7,22.5,30.2,2017,7
36,37,Colorado,23.0,36.3,45.0,28.3,15.0,22.8,2017,7
37,38,USC,23.2,20.0,10.0,22.3,25.0,24.2,2017,7
38,39,Oklahoma,23.2,31.0,38.0,19.7,28.5,28.8,2017,7
39,40,Florida St,23.5,23.3,24.0,25.5,21.5,26.4,2017,7
40,41,App State,23.8,21.3,31.0,25.5,22.0,17.8,2017,7
41,42,Texas,23.8,22.7,34.0,28.3,17.0,31.5,2017,7
42,43,Colorado St,24.0,25.3,14.0,27.0,23.3,31.2,2017,7
43,43,Virginia,24.0,20.7,21.0,24.3,23.0,33.5,2017,7
44,45,Florida,24.2,22.7,17.0,20.3,30.0,16.8,2017,7
45,46,Stanford,24.5,26.0,20.0,29.0,22.3,20.4,2017,7
