,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Florida St,11.8,1,12,1,2017,9
1,2,Oklahoma,10.3,1,69,2,2017,9
2,3,Clemson,10.2,2,68,4,2017,9
3,4,Texas,9.3,4,47,5,2017,9
4,5,USC,7.6,5,46,11,2017,9
5,6,Auburn,7.6,1,73,10,2017,9
6,7,TX Christian,7.5,3,82,3,2017,9
7,8,Oklahoma St,7.3,7,86,13,2017,9
8,9,Georgia,7.2,4,51,15,2017,9
9,10,Boston Col,7.1,5,72,20,2017,9
10,11,Maryland,7.0,8,73,16,2017,9
11,12,Notre Dame,7.0,7,62,19,2017,9
12,13,Arizona St,6.3,7,118,8,2017,9
13,14,Michigan,6.3,12,35,32,2017,9
14,15,Ohio State,6.1,2,53,9,2017,9
15,16,Miss State,6.1,4,91,17,2017,9
16,17,Wake Forest,6.0,10,124,23,2017,9
17,18,Penn State,5.6,1,90,22,2017,9
18,19,Northwestern,5.4,18,76,18,2017,9
19,20,Stanford,5.2,5,101,6,2017,9
20,21,Alabama,5.2,1,42,7,2017,9
21,22,Iowa,5.2,7,71,25,2017,9
22,23,Louisville,4.9,4,55,37,2017,9
23,24,Miami (FL),4.6,12,130,12,2017,9
24,25,Michigan St,4.6,10,100,14,2017,9
25,26,Indiana,4.4,2,58,21,2017,9
26,27,Purdue,4.2,13,95,24,2017,9
27,28,Iowa State,4.0,16,118,35,2017,9
28,29,Arkansas,3.8,25,121,27,2017,9
29,30,Pittsburgh,3.6,19,100,41,2017,9
30,31,Kansas St,3.5,15,115,46,2017,9
31,32,UCLA,3.4,19,53,26,2017,9
32,33,Texas Tech,3.3,20,128,28,2017,9
33,34,NC State,3.3,12,71,34,2017,9
34,35,LSU,3.3,10,68,38,2017,9
35,36,VA Tech,3.1,22,70,44,2017,9
36,37,Texas A&M,2.9,16,64,30,2017,9
37,38,Syracuse,2.6,30,125,58,2017,9
38,39,Oregon,2.6,35,90,42,2017,9
39,40,Florida,2.4,3,48,33,2017,9
40,41,Tennessee,2.3,18,66,57,2017,9
41,42,W Virginia,2.2,18,73,36,2017,9
42,43,California,2.1,25,81,31,2017,9
43,44,Baylor,1.8,26,108,43,2017,9
44,45,Nebraska,1.5,27,66,49,2017,9
45,46,Utah,1.3,28,123,29,2017,9
46,47,Vanderbilt,1.3,24,66,40,2017,9
47,48,N Carolina,1.2,31,54,47,2017,9
48,49,S Carolina,1.2,18,70,45,2017,9
49,50,GA Tech,1.1,19,87,54,2017,9
50,51,Fresno St,1.0,20,125,66,2017,9
51,52,Washington,0.9,6,87,52,2017,9
52,53,San Diego St,-0.1,18,116,48,2017,9
53,54,Mississippi,-0.2,44,123,56,2017,9
54,55,Navy,-0.2,49,96,67,2017,9
55,56,Duke,-0.4,34,95,39,2017,9
56,57,Colorado,-0.6,35,82,61,2017,9
57,58,Wash State,-0.7,21,112,50,2017,9
58,59,Central FL,-1.0,38,129,79,2017,9
59,60,Wisconsin,-1.1,13,99,59,2017,9
60,61,Missouri,-1.4,36,101,51,2017,9
61,62,Memphis,-1.6,41,110,73,2017,9
62,63,Kentucky,-1.8,38,81,78,2017,9
63,64,Houston,-1.8,9,68,60,2017,9
64,65,Cincinnati,-2.1,49,129,70,2017,9
65,66,Rutgers,-2.1,13,104,71,2017,9
66,67,Arizona,-2.2,46,113,65,2017,9
67,68,Boise State,-2.4,22,70,53,2017,9
68,69,Oregon St,-2.5,21,75,63,2017,9
69,70,E Michigan,-3.3,67,119,75,2017,9
70,71,Tulane,-3.4,38,126,77,2017,9
71,72,Tulsa,-3.5,3,74,62,2017,9
72,73,BYU,-3.5,33,130,55,2017,9
73,74,Colorado St,-4.0,33,93,74,2017,9
74,75,Air Force,-4.1,24,129,64,2017,9
75,76,S Methodist,-4.4,61,128,72,2017,9
76,77,Virginia,-4.6,49,119,68,2017,9
77,78,Nevada,-4.9,19,108,82,2017,9
78,79,Minnesota,-5.1,52,115,69,2017,9
79,80,New Mexico,-5.1,79,123,81,2017,9
80,81,Akron,-5.2,9,103,80,2017,9
81,82,W Michigan,-5.5,5,92,76,2017,9
82,83,Illinois,-5.5,48,96,90,2017,9
83,84,Toledo,-5.5,56,126,87,2017,9
84,85,Utah State,-5.9,3,89,89,2017,9
85,86,N Illinois,-6.3,52,111,85,2017,9
86,87,Fla Atlantic,-6.3,14,107,88,2017,9
87,88,Troy,-6.5,21,106,84,2017,9
88,89,N Mex State,-6.7,39,129,86,2017,9
89,90,Buffalo,-6.8,13,126,91,2017,9
90,91,Wyoming,-7.4,14,111,103,2017,9
91,92,North Texas,-7.4,79,130,92,2017,9
92,93,Temple,-7.7,8,110,107,2017,9
93,94,Middle Tenn,-7.8,12,111,94,2017,9
94,95,LA Tech,-7.8,56,123,93,2017,9
95,96,Central Mich,-8.0,85,127,104,2017,9
96,97,Kent State,-8.3,11,115,98,2017,9
97,98,Army,-8.5,51,120,95,2017,9
98,99,Bowling Grn,-8.7,24,108,99,2017,9
99,100,Kansas,-8.8,75,125,116,2017,9
100,101,E Carolina,-8.9,83,110,105,2017,9
101,102,App State,-9.3,10,112,83,2017,9
102,103,Marshall,-9.3,48,115,109,2017,9
103,104,Rice,-9.5,12,117,106,2017,9
104,105,TX El Paso,-9.9,15,127,102,2017,9
105,106,Arkansas St,-9.9,19,116,100,2017,9
106,107,S Alabama,-10.2,11,123,97,2017,9
107,108,UNLV,-10.2,93,128,96,2017,9
108,109,GA Southern,-10.3,3,115,101,2017,9
