,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,39.7,1,20,1,2017,6
1,2,Clemson,29.0,2,31,3,2017,6
2,3,Ohio State,28.5,1,14,10,2017,6
3,4,TX Christian,27.4,3,40,4,2017,6
4,5,Oklahoma,27.0,1,22,6,2017,6
5,6,Central FL,26.3,2,76,2,2017,6
6,7,Penn State,26.3,2,42,9,2017,6
7,8,Georgia,24.2,3,27,12,2017,6
8,9,Washington,24.0,4,52,7,2017,6
9,10,Wisconsin,22.9,1,48,5,2017,6
10,11,Notre Dame,22.8,4,48,11,2017,6
11,12,Oklahoma St,22.3,1,26,8,2017,6
12,13,Auburn,20.7,1,30,20,2017,6
13,14,Michigan,17.2,12,35,13,2017,6
14,15,Miami (FL),16.7,10,87,40,2017,6
15,16,USC,16.1,6,45,17,2017,6
16,17,Wake Forest,15.1,8,49,16,2017,6
17,18,Oregon,14.9,15,89,21,2017,6
18,19,Stanford,14.8,1,26,15,2017,6
19,20,VA Tech,13.6,8,56,19,2017,6
20,21,Florida St,12.3,3,60,37,2017,6
21,22,Texas,12.2,14,94,23,2017,6
22,23,Miss State,11.7,4,73,14,2017,6
23,24,Purdue,10.2,18,58,24,2017,6
24,25,Duke,9.7,13,89,18,2017,6
25,26,Wash State,9.6,15,60,33,2017,6
26,27,Louisville,9.6,11,63,25,2017,6
27,28,Texas Tech,9.4,17,67,26,2017,6
28,29,Maryland,8.6,12,107,45,2017,6
29,30,W Virginia,8.3,27,58,27,2017,6
30,31,Minnesota,8.1,22,115,22,2017,6
31,32,Iowa,7.9,8,44,32,2017,6
32,33,Colorado St,7.8,2,97,48,2017,6
33,34,S Methodist,7.4,31,119,31,2017,6
34,35,GA Tech,7.4,16,64,51,2017,6
35,36,NC State,7.1,19,72,35,2017,6
36,37,Kansas St,6.8,25,52,38,2017,6
37,38,Indiana,6.7,27,112,28,2017,6
38,39,Fresno St,6.0,14,92,36,2017,6
39,40,S Florida,6.0,3,105,43,2017,6
40,41,Arizona,5.9,28,72,39,2017,6
41,42,Navy,5.8,8,74,44,2017,6
42,43,San Diego St,5.8,19,90,30,2017,6
43,44,Michigan St,5.4,21,60,58,2017,6
44,45,Florida,5.1,9,80,42,2017,6
45,46,Houston,5.0,23,77,34,2017,6
46,47,W Michigan,4.5,47,102,79,2017,6
47,48,TX-San Ant,4.2,41,120,41,2017,6
48,49,Utah,4.0,14,116,46,2017,6
49,50,Northwestern,2.8,14,82,62,2017,6
50,51,UCLA,2.5,11,68,49,2017,6
51,52,Nebraska,2.1,38,90,69,2017,6
52,53,Colorado,2.1,7,82,56,2017,6
53,54,Arkansas,1.9,7,100,59,2017,6
54,55,Iowa State,1.8,7,102,52,2017,6
55,56,Texas A&M,1.6,29,70,57,2017,6
56,57,S Carolina,1.3,17,62,53,2017,6
57,58,Arizona St,1.1,20,120,70,2017,6
58,59,App State,0.7,15,104,61,2017,6
59,60,Air Force,0.6,10,95,29,2017,6
60,61,LSU,0.2,11,69,47,2017,6
61,62,Kentucky,-0.4,44,82,50,2017,6
62,63,Marshall,-0.6,45,107,80,2017,6
63,64,Boise State,-0.6,19,77,73,2017,6
64,65,Virginia,-0.7,46,109,68,2017,6
65,66,N Illinois,-0.7,41,110,75,2017,6
66,67,Vanderbilt,-0.8,23,110,66,2017,6
67,68,Syracuse,-1.2,14,97,67,2017,6
68,69,California,-1.4,35,82,54,2017,6
69,70,Fla Atlantic,-1.4,22,122,74,2017,6
70,71,Utah State,-1.6,49,126,72,2017,6
71,72,Toledo,-2.1,9,93,77,2017,6
72,73,Troy,-2.4,29,92,92,2017,6
73,74,Ohio,-2.4,19,127,71,2017,6
74,75,Army,-2.5,6,94,64,2017,6
75,76,New Mexico,-3.0,73,125,94,2017,6
76,77,N Carolina,-3.4,49,107,60,2017,6
77,78,Tulane,-3.5,56,111,76,2017,6
78,79,Buffalo,-3.9,60,121,78,2017,6
79,80,UNLV,-3.9,72,127,89,2017,6
80,81,North Texas,-4.2,40,126,96,2017,6
81,82,N Mex State,-4.5,70,118,83,2017,6
82,83,Boston Col,-4.9,8,99,93,2017,6
83,84,Tennessee,-5.3,21,103,65,2017,6
84,85,Arkansas St,-5.7,42,99,90,2017,6
85,86,Tulsa,-5.8,61,121,87,2017,6
86,87,Rutgers,-5.9,53,116,63,2017,6
87,88,Baylor,-6.0,57,124,88,2017,6
88,89,Pittsburgh,-6.8,29,114,101,2017,6
89,90,S Mississippi,-6.9,54,112,55,2017,6
90,91,LA Tech,-7.0,61,114,91,2017,6
91,92,E Michigan,-7.2,55,114,98,2017,6
92,93,Miami (OH),-7.4,82,117,84,2017,6
93,94,Memphis,-7.5,12,113,86,2017,6
94,95,Cincinnati,-9.1,81,124,82,2017,6
95,96,Wyoming,-10.1,39,123,103,2017,6
96,97,Mississippi,-10.9,46,97,81,2017,6
97,98,Akron,-11.8,74,123,104,2017,6
98,99,Illinois,-11.8,59,110,85,2017,6
99,100,W Kentucky,-11.9,88,116,97,2017,6
100,101,Middle Tenn,-13.4,70,111,100,2017,6
101,102,LA Monroe,-13.5,36,114,99,2017,6
102,103,BYU,-14.4,53,127,102,2017,6
103,104,Idaho ,-14.8,80,126,108,2017,6
104,105,Temple,-15.7,48,115,112,2017,6
105,106,UAB,-16.9,73,129,107,2017,6
106,107,S Alabama,-17.0,40,126,105,2017,6
107,108,Ball State,-17.0,63,130,95,2017,6
108,109,Hawaii,-17.5,96,125,106,2017,6
109,110,U Mass,-17.9,59,128,110,2017,6
110,111,Central Mich,-18.4,35,127,109,2017,6
111,112,Nevada,-18.9,64,115,115,2017,6
112,113,Georgia State,-19.8,85,130,117,2017,6
113,114,Old Dominion,-19.8,99,125,111,2017,6
114,115,Missouri,-20.1,2,117,116,2017,6
115,116,Kansas,-20.2,98,127,113,2017,6
116,117,Connecticut,-21.2,87,126,120,2017,6
117,118,Oregon St,-22.1,43,129,121,2017,6
118,119,Florida Intl,-22.6,89,129,114,2017,6
119,120,Kent State,-22.6,87,128,119,2017,6
120,121,LA Lafayette,-22.7,8,122,118,2017,6
121,122,GA Southern,-23.6,2,127,124,2017,6
122,123,Bowling Grn,-26.1,81,126,125,2017,6
123,124,Rice,-26.1,77,130,123,2017,6
124,125,Coastal Car,-27.2,76,129,127,2017,6
125,126,Texas State,-27.3,83,129,122,2017,6
126,127,E Carolina,-29.0,70,130,126,2017,6
127,128,TX El Paso,-31.2,73,130,129,2017,6
128,129,Charlotte,-31.5,109,130,130,2017,6
129,130,San Jose St,-35.0,81,130,128,2017,6
