,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
72,73,Wyoming,--,0-0,0-0,0-0,16,113,94,2017,8
73,74,UCLA,--,0-0,0-0,0-0,31,112,74,2017,8
74,75,Fresno St,--,0-0,0-0,0-0,25,113,76,2017,8
75,76,LA Tech,--,0-0,0-0,0-0,1,85,81,2017,8
76,77,North Texas,--,0-0,0-0,0-0,46,126,79,2017,8
77,78,Vanderbilt,--,0-0,0-0,0-0,14,81,55,2017,8
78,79,Rutgers,--,0-0,0-0,0-0,15,103,90,2017,8
79,80,Ohio,--,0-0,0-0,0-0,7,119,93,2017,8
80,81,Idaho ,--,0-0,0-0,0-0,77,124,85,2017,8
81,82,California,--,0-0,0-0,0-0,18,88,78,2017,8
82,83,LA Monroe,--,0-0,0-0,0-0,78,123,86,2017,8
83,84,Houston,--,0-0,0-0,0-0,29,109,52,2017,8
84,85,Air Force,--,0-0,0-0,0-0,31,95,84,2017,8
85,86,N Mex State,--,0-0,0-0,0-0,46,129,88,2017,8
86,87,Arkansas St,--,0-0,0-0,0-0,78,121,87,2017,8
87,88,Akron,--,0-0,0-0,0-0,88,124,95,2017,8
88,89,Utah State,--,0-0,0-0,0-0,64,127,91,2017,8
89,90,Miami (OH),--,0-0,0-0,0-0,70,111,83,2017,8
90,91,Cincinnati,--,0-0,0-0,0-0,72,119,80,2017,8
91,92,App State,--,0-0,0-0,0-0,2,108,92,2017,8
92,93,Baylor,--,0-0,0-0,0-0,39,123,77,2017,8
93,94,Georgia State,--,0-0,0-0,0-0,88,123,99,2017,8
94,95,Central Mich,--,0-0,0-0,0-0,43,126,97,2017,8
95,96,Nevada,--,0-0,0-0,0-0,79,108,104,2017,8
96,97,S Alabama,--,0-0,0-0,0-0,88,123,116,2017,8
97,98,Middle Tenn,--,0-0,0-0,0-0,30,99,96,2017,8
98,99,Temple,--,0-0,0-0,0-0,18,117,98,2017,8
99,100,Mississippi,--,0-0,0-0,0-0,45,108,100,2017,8
100,101,Connecticut,--,0-0,0-0,0-0,86,127,109,2017,8
101,102,New Mexico,--,0-0,0-0,0-0,79,114,82,2017,8
102,103,Tulane,--,0-0,0-0,0-0,37,106,89,2017,8
103,104,Tulsa,--,0-0,0-0,0-0,69,127,105,2017,8
104,105,Illinois,--,0-0,0-0,0-0,70,107,106,2017,8
105,106,LA Lafayette,--,0-0,0-0,0-0,91,117,110,2017,8
106,107,U Mass,--,0-0,0-0,0-0,90,127,103,2017,8
107,108,Bowling Grn,--,0-0,0-0,0-0,77,120,108,2017,8
108,109,Oregon St,--,0-0,0-0,0-0,61,129,102,2017,8
109,110,Hawaii,--,0-0,0-0,0-0,87,128,112,2017,8
110,111,E Carolina,--,0-0,0-0,0-0,79,120,113,2017,8
111,112,Old Dominion,--,0-0,0-0,0-0,86,112,101,2017,8
112,113,UAB,--,0-0,0-0,0-0,67,128,114,2017,8
113,114,W Kentucky,--,0-0,0-0,0-0,47,128,115,2017,8
114,115,Coastal Car,--,0-0,0-0,0-0,80,118,111,2017,8
115,116,TX El Paso,--,0-0,0-0,0-0,95,127,117,2017,8
116,117,Kent State,--,0-0,0-0,0-0,91,125,118,2017,8
117,118,Kansas,--,0-0,0-0,0-0,82,118,107,2017,8
118,119,Ball State,--,0-0,0-0,0-0,82,121,120,2017,8
119,120,Charlotte,--,0-0,0-0,0-0,96,128,119,2017,8
120,121,San Jose St,--,0-0,0-0,0-0,88,125,122,2017,8
121,122,Texas State,--,0-0,0-0,0-0,94,130,121,2017,8
122,123,Florida,-2.1,0-1,0-0,0-0,11,125,124,2017,8
123,124,GA Tech,-2.1,0-0,0-1,0-0,11,124,123,2017,8
124,125,NC State,-2.3,0-1,0-0,0-0,14,127,125,2017,8
125,126,Colorado St,-12.6,0-1,0-0,0-0,3,129,126,2017,8
126,127,BYU,-19.4,0-1,0-0,0-0,54,129,127,2017,8
127,128,Florida Intl,-21.3,0-0,0-0,0-0,114,129,128,2017,8
128,129,GA Southern,-33.9,0-0,0-0,0-0,72,129,129,2017,8
129,130,Rice,-36.8,0-1,0-0,0-0,114,130,130,2017,8
