,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Auburn,29.1,1,30,5,2017,14
1,2,Oklahoma,28.4,1,22,3,2017,14
2,3,Wisconsin,26.9,1,48,6,2017,14
3,4,Penn State,24.8,2,42,8,2017,14
4,5,Alabama,24.4,1,20,1,2017,14
5,6,Georgia,23.6,3,27,7,2017,14
6,7,Clemson,23.5,2,31,13,2017,14
7,8,Boston Col,23.0,8,99,9,2017,14
8,9,Washington,22.2,4,52,19,2017,14
9,10,Ohio State,22.0,1,14,4,2017,14
10,11,Missouri,21.7,2,117,2,2017,14
11,12,Louisville,21.2,11,63,18,2017,14
12,13,Memphis,21.0,12,113,20,2017,14
13,14,Iowa,19.6,8,44,30,2017,14
14,15,LSU,19.5,11,69,11,2017,14
15,16,Northwestern,19.3,14,82,15,2017,14
16,17,Miami (FL),17.8,10,87,10,2017,14
17,18,TX Christian,17.3,3,40,12,2017,14
18,19,Michigan,15.8,12,35,24,2017,14
19,20,Oklahoma St,13.7,1,26,25,2017,14
20,21,Oregon,13.2,15,89,63,2017,14
21,22,USC,12.6,6,45,27,2017,14
22,23,Wake Forest,12.4,8,49,26,2017,14
23,24,Boise State,12.0,19,77,23,2017,14
24,25,Central FL,11.7,2,76,28,2017,14
25,26,Stanford,11.6,1,26,21,2017,14
26,27,Utah,11.5,14,116,50,2017,14
27,28,Iowa State,11.0,7,102,22,2017,14
28,29,Pittsburgh,10.6,29,114,48,2017,14
29,30,Michigan St,9.9,21,60,40,2017,14
30,31,Texas,9.9,14,94,29,2017,14
31,32,Miss State,9.0,4,73,14,2017,14
32,33,VA Tech,8.9,8,56,17,2017,14
33,34,Kansas St,8.5,25,52,34,2017,14
34,35,NC State,8.5,19,72,32,2017,14
35,36,Wash State,8.4,15,60,52,2017,14
36,37,Florida St,8.0,3,60,44,2017,14
37,38,Notre Dame,7.6,4,48,16,2017,14
38,39,Toledo,7.5,9,93,37,2017,14
39,40,Central Mich,7.5,35,127,51,2017,14
40,41,Purdue,7.0,18,58,47,2017,14
41,42,Duke,6.8,13,89,53,2017,14
42,43,Ohio,6.5,19,127,33,2017,14
43,44,Fla Atlantic,5.8,22,122,31,2017,14
44,45,Troy,5.4,29,92,83,2017,14
45,46,W Virginia,4.3,27,58,43,2017,14
46,47,Houston,4.2,23,77,75,2017,14
47,48,Indiana,4.2,27,112,42,2017,14
48,49,Arizona,4.1,28,72,39,2017,14
49,50,Texas Tech,4.0,17,67,67,2017,14
50,51,Texas A&M,3.4,29,70,38,2017,14
51,52,Mississippi,3.3,46,97,65,2017,14
52,53,San Diego St,2.7,19,90,66,2017,14
53,54,S Florida,2.1,3,105,54,2017,14
54,55,Temple,2.0,48,115,85,2017,14
55,56,Utah State,1.4,49,126,60,2017,14
56,57,Army,1.0,6,94,59,2017,14
57,58,Arizona St,0.9,20,120,46,2017,14
58,59,Arkansas St,0.9,42,99,57,2017,14
59,60,California,0.7,35,82,35,2017,14
60,61,UCLA,0.6,11,68,49,2017,14
61,62,S Carolina,0.5,17,62,56,2017,14
62,63,U Mass,0.5,59,128,62,2017,14
63,64,GA Tech,0.4,16,64,36,2017,14
64,65,Navy,0.2,8,74,55,2017,14
65,66,Virginia,-0.5,46,109,86,2017,14
66,67,N Illinois,-0.6,41,110,41,2017,14
67,68,Wyoming,-0.7,39,123,45,2017,14
68,69,N Carolina,-0.9,49,107,72,2017,14
69,70,Minnesota,-1.0,22,115,64,2017,14
70,71,Kentucky,-2.3,44,82,73,2017,14
71,72,S Methodist,-3.0,31,119,71,2017,14
72,73,Fresno St,-3.0,14,92,58,2017,14
73,74,UAB,-3.7,73,129,87,2017,14
74,75,Colorado,-4.0,7,82,70,2017,14
75,76,E Michigan,-4.3,55,114,68,2017,14
76,77,North Texas,-4.4,40,126,99,2017,14
77,78,Baylor,-4.6,57,124,76,2017,14
78,79,Arkansas,-5.2,7,100,90,2017,14
79,80,Florida,-5.9,9,80,78,2017,14
80,81,Nebraska,-5.9,38,90,74,2017,14
81,82,Miami (OH),-6.2,82,117,100,2017,14
82,83,App State,-6.5,15,104,101,2017,14
83,84,W Michigan,-6.5,47,102,82,2017,14
84,85,Nevada,-6.6,64,115,81,2017,14
85,86,BYU,-6.9,53,127,104,2017,14
86,87,Buffalo,-7.1,60,121,95,2017,14
87,88,GA Southern,-7.3,2,127,110,2017,14
88,89,Florida Intl,-7.7,89,129,91,2017,14
89,90,Vanderbilt,-7.8,23,110,109,2017,14
90,91,Tulane,-8.5,56,111,98,2017,14
91,92,UNLV,-8.7,72,127,102,2017,14
92,93,Colorado St,-8.8,2,97,92,2017,14
93,94,Syracuse,-8.9,14,97,61,2017,14
94,95,Air Force,-8.9,10,95,93,2017,14
95,96,S Mississippi,-9.3,54,112,96,2017,14
96,97,LA Tech,-9.5,61,114,105,2017,14
97,98,Illinois,-9.6,59,110,79,2017,14
98,99,Middle Tenn,-10.7,70,111,108,2017,14
99,100,Marshall,-10.9,45,107,77,2017,14
100,101,Tennessee,-11.9,21,103,89,2017,14
101,102,Akron,-12.3,74,123,94,2017,14
