,Rank,Team,2017,Last 3,Last 1,Home,Away,2016,Season,Week
0,1,Oklahoma St,45.3,38.3,52.0,50.3,41.4,36.8,2017,11
1,2,Central FL,45.0,41.7,31.0,54.7,37.8,28.0,2017,11
2,2,Oklahoma,45.0,51.0,62.0,48.0,42.6,43.9,2017,11
3,4,Ohio State,43.8,39.7,24.0,41.8,46.3,39.4,2017,11
4,5,Memphis,42.1,46.3,41.0,42.8,41.5,39.2,2017,11
5,6,Arizona,41.6,46.0,35.0,36.3,47.0,24.2,2017,11
6,7,Notre Dame,41.3,44.0,48.0,42.0,40.0,30.9,2017,11
7,8,Alabama,40.9,36.7,24.0,43.0,36.7,39.4,2017,11
8,9,S Florida,40.1,31.7,37.0,36.8,43.5,42.8,2017,11
9,10,Arkansas St,39.2,45.0,37.0,49.0,34.3,27.7,2017,11
10,11,Ohio,39.0,47.0,45.0,39.5,38.5,25.5,2017,11
11,12,Auburn,38.5,39.0,42.0,44.7,34.8,29.3,2017,11
12,13,Toledo,38.0,44.3,27.0,37.3,38.8,37.4,2017,11
13,13,Penn State,38.0,34.7,24.0,45.6,28.5,37.6,2017,11
14,15,W Virginia,37.9,32.3,20.0,40.3,35.5,30.6,2017,11
15,16,Fla Atlantic,37.6,47.0,30.0,39.0,36.3,25.4,2017,11
16,17,S Methodist,37.3,31.0,24.0,41.8,29.7,27.5,2017,11
17,18,LA Monroe,37.0,32.7,52.0,39.3,35.2,22.0,2017,11
18,19,Wisconsin,36.1,35.7,45.0,35.6,36.8,28.4,2017,11
19,20,Texas Tech,36.0,25.0,35.0,33.5,38.5,41.4,2017,11
20,21,Georgia,35.9,39.7,24.0,34.8,37.0,24.4,2017,11
21,22,Washington,35.5,29.7,38.0,42.0,29.0,41.8,2017,11
22,23,USC,35.2,37.0,49.0,38.8,29.8,34.4,2017,11
23,24,Louisville,34.4,35.0,32.0,35.0,34.0,42.5,2017,11
24,25,UCLA,34.2,23.7,17.0,39.8,29.8,24.9,2017,11
25,26,Stanford,33.7,28.3,21.0,47.0,27.0,26.3,2017,11
26,27,W Michigan,33.6,20.3,28.0,33.3,34.0,39.4,2017,11
27,28,VA Tech,33.3,31.0,10.0,34.5,32.0,34.9,2017,11
28,29,Wash State,33.2,29.7,24.0,37.7,24.3,37.8,2017,11
29,30,North Texas,33.0,33.3,24.0,40.0,28.8,23.4,2017,11
30,31,Clemson,32.9,28.7,38.0,31.2,35.0,37.8,2017,11
31,32,Navy,32.5,24.7,26.0,33.5,31.5,36.8,2017,11
32,33,TX Christian,32.4,24.7,24.0,38.5,26.3,28.7,2017,11
33,34,UAB,32.3,35.3,52.0,32.5,32.0,--,2017,11
34,35,Missouri,32.1,55.0,45.0,28.6,38.0,27.1,2017,11
35,36,Miss State,32.0,38.0,34.0,37.8,26.3,28.3,2017,11
36,37,N Mex State,31.3,33.7,45.0,28.7,32.7,24.8,2017,11
37,38,Boise State,31.1,35.3,41.0,28.0,35.0,33.8,2017,11
38,39,Tulsa,31.0,20.7,14.0,31.8,30.2,41.2,2017,11
39,39,GA Tech,31.0,28.0,36.0,35.3,27.8,27.7,2017,11
40,41,Air Force,30.5,30.0,0.0,19.3,37.2,35.0,2017,11
41,41,NC State,30.5,26.7,31.0,35.0,26.0,25.3,2017,11
42,41,Mississippi,30.5,32.7,37.0,41.3,19.8,32.1,2017,11
43,44,Colorado St,30.4,22.7,13.0,43.3,24.0,34.3,2017,11
44,45,Texas A&M,30.3,20.0,27.0,25.8,37.7,32.2,2017,11
45,45,Kansas St,30.3,35.7,42.0,32.3,28.3,32.0,2017,11
46,47,Miami (FL),30.1,26.3,28.0,33.0,26.3,31.3,2017,11
47,48,Houston,30.1,39.3,52.0,37.4,21.0,35.3,2017,11
48,49,Wake Forest,29.5,34.3,37.0,35.7,25.8,18.9,2017,11
49,50,Arizona St,29.3,29.3,41.0,27.5,33.0,32.4,2017,11
50,51,Iowa State,29.1,20.3,16.0,26.8,31.5,28.4,2017,11
51,52,U Mass,29.1,36.0,23.0,35.4,21.3,22.4,2017,11
52,53,UNLV,28.9,28.3,31.0,27.5,30.3,28.7,2017,11
53,54,California,28.8,36.3,37.0,33.0,23.5,37.1,2017,11
54,55,Texas,28.6,18.3,7.0,36.8,22.0,31.9,2017,11
55,56,Utah,28.5,26.0,48.0,33.0,24.0,30.3,2017,11
56,57,Iowa,28.3,27.3,55.0,31.8,21.3,25.3,2017,11
57,58,App State,28.3,36.3,45.0,33.7,25.0,29.2,2017,11
58,59,Marshall,28.0,31.0,25.0,29.3,27.0,23.2,2017,11
59,59,Northwestern,28.0,29.0,31.0,28.6,27.3,27.6,2017,11
60,61,San Diego St,27.8,27.7,52.0,17.8,35.8,35.5,2017,11
61,62,Utah State,27.6,30.0,24.0,22.8,31.4,22.0,2017,11
62,63,Arkansas,27.5,32.3,39.0,27.0,28.0,28.5,2017,11
63,64,Oregon,27.3,19.3,3.0,34.5,21.6,33.8,2017,11
64,65,Michigan,27.1,27.0,33.0,28.6,25.3,40.3,2017,11
65,66,Coastal Car,27.0,24.7,38.0,22.0,30.0,--,2017,11
66,67,Colorado,26.6,24.7,30.0,33.3,21.2,29.2,2017,11
67,68,Syracuse,26.5,23.3,24.0,29.5,23.5,25.0,2017,11
68,69,Central Mich,26.4,33.7,35.0,12.0,31.2,24.4,2017,11
69,70,Army,26.1,26.7,21.0,28.8,23.5,24.3,2017,11
70,70,Virginia,26.1,21.3,40.0,26.6,25.3,22.7,2017,11
71,72,LA Tech,26.0,30.7,23.0,26.3,25.8,43.6,2017,11
72,72,Kentucky,26.0,23.3,34.0,30.8,18.0,28.4,2017,11
73,74,Maryland,25.8,26.3,24.0,24.3,26.6,23.6,2017,11
74,74,Indiana,25.8,21.7,17.0,27.5,24.0,25.8,2017,11
75,76,LA Lafayette,25.7,15.3,19.0,37.0,21.2,23.1,2017,11
76,77,Nevada,25.6,32.7,14.0,33.7,20.8,25.0,2017,11
77,78,Nebraska,25.6,21.0,24.0,23.7,29.3,26.5,2017,11
78,79,N Illinois,25.3,31.7,17.0,24.7,25.6,31.2,2017,11
79,79,W Kentucky,25.3,26.7,17.0,32.0,18.5,45.2,2017,11
80,81,Buffalo,25.0,15.7,20.0,38.3,17.0,16.5,2017,11
81,81,E Carolina,25.0,27.0,27.0,22.8,27.3,24.7,2017,11
82,83,TX-San Ant,24.9,19.3,7.0,24.5,25.0,29.4,2017,11
83,84,Tulane,24.8,23.3,16.0,31.8,17.8,20.3,2017,11
84,85,Purdue,24.7,21.7,29.0,27.6,21.0,22.7,2017,11
85,85,E Michigan,24.7,33.3,56.0,29.3,21.0,27.0,2017,11
86,87,S Carolina,24.4,19.7,10.0,28.0,21.6,18.8,2017,11
87,88,Fresno St,24.4,21.0,20.0,28.8,20.0,16.5,2017,11
88,88,Connecticut,24.4,17.3,20.0,24.2,24.7,14.0,2017,11
89,90,Boston Col,24.3,40.3,35.0,20.6,29.0,18.6,2017,11
90,91,Michigan St,24.1,25.0,27.0,23.7,25.0,23.7,2017,11
91,92,Hawaii,23.9,22.3,23.0,21.7,25.2,27.3,2017,11
92,93,Troy,23.8,32.0,24.0,23.0,24.5,31.8,2017,11
93,93,Pittsburgh,23.8,24.0,31.0,27.8,19.8,42.0,2017,11
94,95,Wyoming,23.6,24.0,16.0,28.8,15.0,35.2,2017,11
95,96,Baylor,23.5,27.0,38.0,23.5,23.5,32.9,2017,11
96,97,Minnesota,23.4,14.7,10.0,25.2,21.3,26.9,2017,11
97,98,Miami (OH),23.3,22.0,28.0,23.3,23.2,23.3,2017,11
98,99,Temple,23.1,28.7,34.0,25.0,21.3,31.9,2017,11
99,100,S Mississippi,23.0,18.7,10.0,20.3,25.8,30.9,2017,11
100,100,LSU,23.0,25.7,10.0,27.7,20.2,27.8,2017,11
101,102,Idaho,22.8,24.3,21.0,20.8,24.8,31.7,2017,11
102,103,Bowling Grn,22.6,30.3,44.0,23.3,22.2,24.6,2017,11
103,104,Florida Intl,22.1,26.0,14.0,22.3,22.0,24.0,2017,11
104,105,Georgia State,22.0,17.3,21.0,15.5,24.6,18.9,2017,11
105,106,Vanderbilt,21.6,31.0,31.0,14.8,28.5,22.0,2017,11
