,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,38.1,1,14,2,2017,8
1,2,Alabama,36.9,1,20,1,2017,8
2,3,Penn State,26.5,2,42,6,2017,8
3,4,Georgia,25.2,3,27,3,2017,8
4,5,Oklahoma St,25.0,1,26,11,2017,8
5,6,TX Christian,25.0,3,40,10,2017,8
6,7,Notre Dame,24.0,4,48,8,2017,8
7,8,Washington,23.5,4,52,5,2017,8
8,9,Central FL,23.2,2,76,7,2017,8
9,10,Clemson,22.1,2,31,4,2017,8
10,11,Oklahoma,20.7,1,22,12,2017,8
11,12,Stanford,19.9,1,26,25,2017,8
12,13,Auburn,18.8,1,30,13,2017,8
13,14,Texas,17.7,14,94,22,2017,8
14,15,Wisconsin,16.7,1,48,9,2017,8
15,16,Miami (FL),15.6,10,87,14,2017,8
16,17,Iowa State,15.2,7,102,30,2017,8
17,18,Wake Forest,14.5,8,49,16,2017,8
18,19,NC State,14.2,19,72,24,2017,8
19,20,Purdue,12.8,18,58,28,2017,8
20,21,Florida St,12.0,3,60,26,2017,8
21,22,Michigan,11.7,12,35,19,2017,8
22,23,VA Tech,11.5,8,56,23,2017,8
23,24,Miss State,11.5,4,73,21,2017,8
24,25,Texas Tech,11.4,17,67,18,2017,8
25,26,Iowa,11.2,8,44,27,2017,8
26,27,W Virginia,11.0,27,58,31,2017,8
27,28,Utah,10.9,14,116,43,2017,8
28,29,Texas A&M,10.6,29,70,44,2017,8
29,30,Michigan St,10.6,21,60,29,2017,8
30,31,Wash State,10.3,15,60,15,2017,8
31,32,USC,10.3,6,45,17,2017,8
32,33,Arizona,9.0,28,72,33,2017,8
33,34,GA Tech,8.7,16,64,34,2017,8
34,35,S Florida,8.5,3,105,40,2017,8
35,36,Northwestern,7.5,14,82,55,2017,8
36,37,Arizona St,7.2,20,120,57,2017,8
37,38,San Diego St,6.8,19,90,20,2017,8
38,39,Syracuse,6.4,14,97,71,2017,8
39,40,Indiana,6.3,27,112,45,2017,8
40,41,Colorado St,5.7,2,97,36,2017,8
41,42,California,5.7,35,82,82,2017,8
42,43,Fla Atlantic,5.6,22,122,39,2017,8
43,44,Boise State,5.6,19,77,54,2017,8
44,45,Minnesota,5.3,22,115,42,2017,8
45,46,Virginia,5.2,46,109,61,2017,8
46,47,S Methodist,4.9,31,119,47,2017,8
47,48,Fresno St,4.7,14,92,48,2017,8
48,49,Kansas St,4.6,25,52,37,2017,8
49,50,Florida,3.9,9,80,51,2017,8
50,51,Oregon,3.5,15,89,32,2017,8
51,52,S Carolina,3.0,17,62,52,2017,8
52,53,W Michigan,2.4,47,102,49,2017,8
53,54,Louisville,2.1,11,63,38,2017,8
54,55,LSU,1.8,11,69,68,2017,8
55,56,Memphis,1.7,12,113,64,2017,8
56,57,UCLA,1.4,11,68,53,2017,8
57,58,Duke,0.7,13,89,41,2017,8
58,59,Marshall,0.1,45,107,79,2017,8
59,60,N Illinois,-0.1,41,110,65,2017,8
60,61,Navy,-0.2,8,74,46,2017,8
61,62,Toledo,-0.2,9,93,76,2017,8
62,63,Boston Col,-0.9,8,99,87,2017,8
