,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,TX Christian,221.4,209.7,130.0,226.4,217.2,238.9,2010,14
1,,Ohio State,251.6,300.3,351.0,240.0,274.8,262.3,2010,14
2,,Boise State,261.6,323.0,528.0,253.2,268.7,305.3,2010,14
3,,W Virginia,266.0,276.3,377.0,246.8,285.2,339.6,2010,14
4,,Syracuse,296.5,285.7,319.0,317.3,282.7,328.5,2010,14
5,,Nebraska,298.5,220.3,262.0,257.7,347.6,271.7,2010,14
6,,Boston Col,304.8,324.3,241.0,296.2,315.2,344.0,2010,14
7,,Florida,306.0,279.3,335.0,320.2,289.0,247.8,2010,14
8,,Texas,307.0,405.0,366.0,351.4,244.8,251.9,2010,14
9,,Pittsburgh,309.3,331.3,360.0,282.4,336.2,332.7,2010,14
10,,Alabama,309.5,353.0,327.0,268.0,359.4,256.6,2010,14
11,,Louisville,313.0,286.0,330.0,311.8,314.4,395.6,2010,14
12,,LSU,314.8,365.3,486.0,266.3,373.0,327.3,2010,14
13,,Kent State,319.1,332.3,183.0,300.6,334.5,371.5,2010,14
14,,Temple,319.5,304.7,409.0,299.4,336.3,332.2,2010,14
15,,Utah,319.7,378.7,293.0,303.5,335.8,313.8,2010,14
16,,N Illinois,324.4,269.3,160.0,302.3,337.0,338.8,2010,14
17,,Clemson,328.2,278.3,322.0,352.3,299.2,325.4,2010,14
18,,Central FL,328.5,350.3,295.0,316.2,338.8,358.0,2010,14
19,,Iowa,332.5,387.3,386.0,274.7,402.0,270.1,2010,14
20,,S Florida,335.3,324.3,353.0,272.2,398.4,344.0,2010,14
21,,Miami (FL),336.9,357.7,295.0,335.8,337.8,335.2,2010,14
22,,Army,339.0,397.3,373.0,342.5,336.7,301.4,2010,14
23,,Wisconsin,339.0,347.3,284.0,324.0,357.0,309.6,2010,14
24,,Miami (OH),339.1,255.7,215.0,300.4,366.7,377.9,2010,14
25,,BYU,341.0,310.3,296.0,282.3,399.7,328.2,2010,14
26,,California,341.5,378.7,349.0,292.5,400.4,389.8,2010,14
27,,Stanford,342.5,284.7,285.0,376.4,314.3,402.7,2010,14
28,,S Carolina,342.8,256.3,269.0,355.0,328.2,298.6,2010,14
29,,N Carolina,344.1,323.7,275.0,359.6,331.2,289.3,2010,14
30,,Ohio,345.4,283.3,240.0,321.4,365.3,356.0,2010,14
31,,Michigan St,346.5,347.7,396.0,332.3,363.4,399.3,2010,14
32,,Florida St,350.7,369.0,284.0,305.0,405.6,443.2,2010,14
33,,Notre Dame,353.4,233.3,261.0,374.1,324.4,397.8,2010,14
34,,Illinois,353.7,451.7,318.0,327.0,380.4,403.7,2010,14
35,,Buffalo,353.9,335.7,330.0,332.4,371.8,354.3,2010,14
36,,Oregon,354.8,320.7,506.0,342.4,367.2,336.3,2010,14
37,,NC State,355.5,333.7,409.0,332.2,374.8,408.6,2010,14
38,,Air Force,356.0,307.0,337.0,325.4,381.5,299.8,2010,14
39,,Georgia,358.3,475.0,512.0,306.8,401.2,363.1,2010,14
40,,Arizona,358.7,486.0,554.0,346.4,371.0,330.2,2010,14
41,,Arkansas,359.4,391.3,322.0,355.4,362.7,417.5,2010,14
42,,VA Tech,359.5,356.7,291.0,338.8,384.2,295.5,2010,14
43,,Miss State,360.9,422.0,326.0,360.5,361.4,381.6,2010,14
44,,Hawaii,361.2,372.0,215.0,339.8,379.0,415.7,2010,14
45,,Penn State,361.9,374.0,337.0,334.2,395.2,280.2,2010,14
46,,Missouri,362.1,298.3,141.0,378.6,348.3,367.8,2010,14
47,,Kentucky,364.5,393.7,444.0,357.2,373.4,368.5,2010,14
48,,Florida Intl,365.3,369.7,308.0,321.0,390.6,491.6,2010,14
49,,Auburn,366.0,402.7,446.0,370.1,358.8,383.1,2010,14
50,,Texas A&M,367.8,390.0,359.0,343.0,397.6,426.3,2010,14
51,,S Methodist,368.3,370.7,466.0,345.7,391.0,391.8,2010,14
52,,San Diego St,368.6,400.0,234.0,352.6,382.0,391.4,2010,14
53,,Purdue,369.0,394.0,404.0,340.8,402.8,376.6,2010,14
54,,Fresno St,369.8,381.7,210.0,329.0,410.6,428.9,2010,14
55,,Toledo,370.3,407.7,385.0,344.0,396.5,407.4,2010,14
56,,Oklahoma,370.6,355.3,379.0,333.8,407.3,291.7,2010,14
57,,Connecticut,374.9,332.3,399.0,374.2,375.6,387.2,2010,14
58,,Cincinnati,376.8,390.7,360.0,352.6,401.0,390.5,2010,14
59,,S Mississippi,378.3,489.3,642.0,348.6,403.0,410.9,2010,14
60,,Maryland,380.4,390.0,434.0,362.8,395.0,394.3,2010,14
61,,Nevada,380.6,415.3,493.0,406.3,349.8,409.9,2010,14
62,,Rutgers,382.9,465.3,427.0,314.8,451.0,328.3,2010,14
63,,W Kentucky,386.8,403.0,513.0,331.0,426.7,484.7,2010,14
64,,Middle Tenn,387.9,367.7,256.0,388.0,387.8,355.3,2010,14
65,,Minnesota,388.5,316.0,218.0,392.5,383.8,380.8,2010,14
66,,Marshall,389.3,355.7,410.0,360.5,418.0,376.8,2010,14
67,,Arizona St,389.9,422.3,442.0,379.0,398.6,321.3,2010,14
68,,GA Tech,390.7,462.0,429.0,436.4,352.7,365.6,2010,14
69,,LA Monroe,393.4,320.3,385.0,359.0,422.0,369.8,2010,14
70,,Fla Atlantic,395.9,467.3,451.0,398.0,395.1,453.3,2010,14
71,,North Texas,396.1,432.0,450.0,418.3,373.8,412.4,2010,14
72,,UAB,399.8,394.3,356.0,394.8,404.8,453.3,2010,14
73,,Oregon St,401.0,370.0,472.0,332.2,458.3,349.9,2010,14
74,,Colorado,401.6,350.0,407.0,395.0,408.2,363.0,2010,14
75,,Central Mich,402.0,442.0,422.0,411.5,396.6,360.2,2010,14
76,,Washington,402.9,323.0,283.0,376.7,434.4,389.5,2010,14
77,,Tulane,403.0,424.0,271.0,436.7,362.6,418.3,2010,14
78,,LA Lafayette,403.4,331.3,346.0,421.6,390.4,406.7,2010,14
79,,W Michigan,403.5,439.3,396.0,419.6,390.0,427.9,2010,14
80,,USC,405.7,344.0,298.0,403.0,408.3,340.5,2010,14
81,,Tennessee,406.7,339.3,390.0,426.7,382.8,318.8,2010,14
82,,Mississippi,407.1,472.0,500.0,411.2,402.2,312.3,2010,14
83,,Navy,408.1,476.0,366.0,423.3,398.0,332.5,2010,14
84,,Oklahoma St,413.5,412.0,590.0,465.3,341.0,338.4,2010,14
85,,Indiana,413.5,468.7,312.0,415.2,412.2,403.1,2010,14
86,,Ball State,415.8,316.0,444.0,444.0,397.0,392.5,2010,14
87,,UCLA,416.4,394.7,595.0,392.4,436.3,334.0,2010,14
88,,TX El Paso,417.8,494.7,548.0,351.8,472.8,446.3,2010,14
89,,Wyoming,419.0,327.0,162.0,430.0,409.8,391.3,2010,14
90,,Iowa State,419.0,343.3,319.0,375.7,471.0,418.2,2010,14
91,,Vanderbilt,422.4,413.7,301.0,374.6,489.4,385.3,2010,14
92,,Troy,423.6,465.7,267.0,413.0,432.5,426.7,2010,14
93,,Virginia,426.1,392.7,383.0,430.8,421.4,362.9,2010,14
94,,Idaho,427.4,346.0,371.0,436.8,422.0,433.5,2010,14
95,,Colorado St,427.8,446.3,482.0,395.6,450.7,394.3,2010,14
96,,Northwestern,431.4,499.3,562.0,386.0,457.3,362.6,2010,14
97,,Bowling Grn,433.2,454.0,444.0,400.0,456.9,400.2,2010,14
98,,Akron,433.5,384.7,364.0,448.2,421.3,389.5,2010,14
99,,UNLV,438.7,441.3,591.0,424.2,453.2,476.9,2010,14
100,,Arkansas St,440.5,416.7,397.0,413.0,460.1,366.2,2010,14
101,,Wake Forest,442.2,414.3,443.0,390.4,485.3,394.0,2010,14
102,,Utah State,442.4,386.0,358.0,406.2,478.6,463.1,2010,14
103,,Houston,442.5,518.0,496.0,450.2,436.0,465.8,2010,14
104,,Kansas St,445.5,467.7,459.0,437.4,452.2,376.0,2010,14
105,,Baylor,448.7,538.7,462.0,379.0,506.8,419.9,2010,14
106,,Rice,449.8,439.0,350.0,436.8,462.7,464.0,2010,14
107,,Michigan,451.8,432.3,480.0,449.2,455.0,409.5,2010,14
108,,Kansas,452.6,464.7,397.0,456.5,448.0,394.2,2010,14
109,,Tulsa,454.4,445.0,563.0,434.2,471.2,411.2,2010,14
110,,Duke,455.5,428.7,519.0,488.3,416.0,396.0,2010,14
111,,E Michigan,458.2,492.0,656.0,483.8,439.9,426.8,2010,14
112,,N Mex State,459.5,520.7,642.0,492.0,427.0,436.1,2010,14
113,,Wash State,463.1,381.7,261.0,474.5,455.5,511.8,2010,14
114,,Memphis,464.9,418.7,360.0,470.8,459.0,462.2,2010,14
115,,Texas Tech,469.3,506.7,591.0,436.4,496.7,365.2,2010,14
116,,New Mexico,470.1,486.0,503.0,459.3,480.8,418.3,2010,14
117,,LA Tech,478.0,474.0,522.0,441.0,515.0,377.0,2010,14
118,,E Carolina,480.4,548.7,461.0,475.8,485.0,388.5,2010,14
119,,San Jose St,502.7,543.0,480.0,473.8,522.0,454.6,2010,14
