,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Boise State,30.8,1,57,1,2010,9
1,2,Utah,27.6,1,70,6,2010,9
2,3,Oregon,26.2,1,21,2,2010,9
3,4,TX Christian,22.9,1,96,3,2010,9
4,5,Auburn,19.4,3,35,11,2010,9
5,6,Florida St,19.3,6,47,8,2010,9
6,7,Alabama,19.3,2,27,7,2010,9
7,8,Ohio State,19.1,1,46,13,2010,9
8,9,VA Tech,18.7,8,76,10,2010,9
9,10,Missouri,18.5,7,43,9,2010,9
10,11,Nebraska,18.0,4,36,12,2010,9
11,12,Hawaii,17.9,10,113,31,2010,9
12,13,Oklahoma,16.7,4,68,5,2010,9
13,14,USC,16.1,4,89,15,2010,9
14,15,Wisconsin,16.0,2,55,18,2010,9
15,16,Georgia,15.3,2,40,21,2010,9
16,17,Stanford,14.9,1,54,4,2010,9
17,18,Oklahoma St,14.7,4,62,16,2010,9
18,19,Michigan St,14.7,17,68,17,2010,9
19,20,Miami (FL),14.6,3,52,25,2010,9
20,21,Iowa,14.5,10,71,14,2010,9
21,22,Miss State,12.3,8,59,20,2010,9
22,23,N Carolina,12.0,19,70,19,2010,9
23,24,Arizona,12.0,2,80,33,2010,9
24,25,Louisville,10.9,25,95,48,2010,9
25,26,Florida,10.9,7,34,22,2010,9
26,27,Arkansas,10.8,7,31,28,2010,9
27,28,Clemson,10.5,28,48,34,2010,9
28,29,NC State,10.2,16,50,24,2010,9
29,30,N Illinois,10.1,7,118,36,2010,9
30,31,S Carolina,10.0,2,31,23,2010,9
31,32,Nevada,10.0,11,112,30,2010,9
32,33,Oregon St,8.7,20,58,32,2010,9
33,34,Illinois,8.7,22,74,47,2010,9
34,35,California,8.6,3,99,29,2010,9
35,36,Central FL,8.1,22,105,40,2010,9
36,37,Pittsburgh,7.7,9,75,49,2010,9
37,38,Cincinnati,7.6,27,90,27,2010,9
38,39,Baylor,7.6,27,93,42,2010,9
39,40,W Virginia,7.3,15,62,35,2010,9
40,41,LSU,6.3,8,41,26,2010,9
41,42,Arizona St,5.6,15,59,38,2010,9
42,43,Navy,5.3,29,89,59,2010,9
43,44,Kansas St,4.6,18,86,50,2010,9
44,45,Texas A&M,4.3,11,46,46,2010,9
45,46,San Diego St,3.6,8,71,41,2010,9
46,47,UCLA,2.8,13,109,52,2010,9
47,48,Colorado,2.4,33,101,68,2010,9
48,49,Notre Dame,1.9,16,63,39,2010,9
49,50,Texas,1.8,18,79,37,2010,9
50,51,Mississippi,1.2,44,113,55,2010,9
51,52,S Florida,0.8,4,70,70,2010,9
52,53,Troy,0.6,52,108,54,2010,9
53,54,Air Force,0.5,3,54,43,2010,9
54,55,E Carolina,0.3,55,110,62,2010,9
55,56,GA Tech,0.2,24,65,44,2010,9
56,57,Temple,0.1,50,118,66,2010,9
57,58,Tulsa,-0.7,27,88,56,2010,9
58,59,Kentucky,-1.3,22,62,51,2010,9
59,60,Michigan,-1.4,10,90,57,2010,9
60,61,Syracuse,-1.4,17,85,85,2010,9
61,62,S Mississippi,-1.4,34,116,58,2010,9
62,63,Penn State,-1.5,15,70,69,2010,9
63,64,Ohio,-1.6,61,116,76,2010,9
64,65,Army,-1.7,63,115,63,2010,9
65,66,Vanderbilt,-3.0,48,110,71,2010,9
66,67,Texas Tech,-3.4,25,73,60,2010,9
67,68,Idaho ,-4.0,6,111,65,2010,9
68,69,Connecticut,-4.4,24,94,45,2010,9
69,70,Washington,-4.6,6,86,53,2010,9
70,71,Northwestern,-4.9,42,86,67,2010,9
71,72,Maryland,-5.0,20,82,64,2010,9
72,73,Tennessee,-5.4,14,77,75,2010,9
73,74,Houston,-5.5,22,80,78,2010,9
74,75,LA Tech,-5.8,45,108,77,2010,9
75,76,Florida Intl,-6.0,59,96,80,2010,9
76,77,UAB,-6.0,73,115,90,2010,9
77,78,Arkansas St,-6.3,5,101,82,2010,9
78,79,S Methodist,-6.6,38,88,61,2010,9
79,80,W Michigan,-6.8,49,113,94,2010,9
80,81,Iowa State,-7.0,5,96,96,2010,9
81,82,Wash State,-7.1,48,120,93,2010,9
82,83,Rutgers,-7.2,59,108,73,2010,9
83,84,Wyoming,-8.0,58,110,95,2010,9
84,85,Toledo,-8.8,72,120,72,2010,9
85,86,Boston Col,-8.8,42,91,79,2010,9
86,87,Virginia,-8.8,47,98,74,2010,9
87,88,Colorado St,-9.1,83,118,84,2010,9
88,89,BYU,-9.4,16,89,83,2010,9
89,90,Fresno St,-10.7,13,93,87,2010,9
90,91,Minnesota,-11.5,8,99,86,2010,9
91,92,Purdue,-11.6,76,119,88,2010,9
92,93,W Kentucky,-11.9,7,113,109,2010,9
93,94,Kent State,-12.3,74,111,103,2010,9
94,95,Indiana,-12.6,51,120,81,2010,9
95,96,Wake Forest,-12.9,10,110,97,2010,9
96,97,Tulane,-13.1,91,120,104,2010,9
97,98,Middle Tenn,-15.1,85,114,108,2010,9
98,99,TX El Paso,-16.4,86,117,92,2010,9
99,100,Duke,-17.3,62,110,102,2010,9
100,101,Rice,-17.5,68,111,106,2010,9
101,102,Miami (OH),-17.7,57,106,91,2010,9
102,103,Central Mich,-18.5,30,112,89,2010,9
103,104,Fla Atlantic,-19.8,33,116,99,2010,9
104,105,Ball State,-20.9,100,117,112,2010,9
105,106,Utah State,-21.3,1,109,98,2010,9
106,107,Marshall,-21.3,81,119,100,2010,9
107,108,UNLV,-21.4,57,117,111,2010,9
108,109,North Texas,-22.6,82,113,113,2010,9
109,110,LA Monroe,-23.3,9,116,110,2010,9
110,111,Buffalo,-24.0,74,120,107,2010,9
111,112,San Jose St,-24.3,2,115,115,2010,9
112,113,LA Lafayette,-25.3,30,116,101,2010,9
113,114,Bowling Grn,-25.3,68,114,105,2010,9
114,115,E Michigan,-27.9,91,120,118,2010,9
115,116,Memphis,-29.2,66,120,117,2010,9
116,117,Kansas,-29.5,75,117,114,2010,9
117,118,New Mexico,-30.2,95,120,120,2010,9
118,119,N Mex State,-30.3,59,120,119,2010,9
119,120,Akron,-32.9,99,120,116,2010,9
