,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,8.1,1,78,2,2010,12
1,2,Oregon,7.3,2,60,6,2010,12
2,3,S Carolina,7.2,3,81,11,2010,12
3,4,Washington,7.2,2,50,3,2010,12
4,5,Arkansas,6.8,1,96,4,2010,12
5,6,Stanford,6.5,1,99,7,2010,12
6,7,Oregon St,6.4,1,18,1,2010,12
7,8,USC,6.3,6,66,10,2010,12
8,9,Florida,6.0,2,73,8,2010,12
9,10,LSU,6.0,5,30,5,2010,12
10,11,California,5.8,7,98,18,2010,12
11,12,Georgia,5.8,5,82,17,2010,12
12,13,Arizona St,5.6,9,119,16,2010,12
13,14,Miss State,5.1,6,83,21,2010,12
14,15,UCLA,5.1,3,56,9,2010,12
15,16,Miami (FL),5.0,1,110,12,2010,12
16,17,Auburn,4.6,1,70,20,2010,12
17,18,Tennessee,4.1,4,87,19,2010,12
18,19,Oklahoma,3.9,5,61,13,2010,12
19,20,Missouri,3.9,12,88,14,2010,12
20,21,Clemson,3.5,19,114,31,2010,12
21,22,Texas A&M,3.5,16,118,23,2010,12
22,23,N Carolina,3.4,1,37,28,2010,12
23,24,Florida St,3.2,10,90,24,2010,12
24,25,Arizona,2.8,14,102,22,2010,12
25,26,VA Tech,2.7,2,35,35,2010,12
26,27,Wash State,2.4,15,110,46,2010,12
27,28,Ohio State,2.1,5,98,36,2010,12
28,29,Texas Tech,2.0,12,75,38,2010,12
29,30,Boise State,1.7,1,30,27,2010,12
30,31,Wisconsin,1.7,22,102,39,2010,12
31,32,Oklahoma St,1.6,28,107,33,2010,12
32,33,Notre Dame,1.5,16,56,45,2010,12
33,34,NC State,1.5,23,113,26,2010,12
34,35,TX Christian,1.4,4,46,15,2010,12
35,36,Pittsburgh,1.4,19,42,42,2010,12
36,37,Nebraska,1.1,9,91,25,2010,12
37,38,Vanderbilt,1.1,16,76,44,2010,12
38,39,Texas,1.0,3,97,40,2010,12
39,40,Kentucky,0.8,19,92,30,2010,12
40,41,Iowa,0.8,28,101,41,2010,12
41,42,Kansas St,0.7,42,105,47,2010,12
42,43,Penn State,0.4,20,95,58,2010,12
43,44,Illinois,0.4,21,97,29,2010,12
44,45,Utah,0.3,28,108,34,2010,12
45,46,Cincinnati,0.2,14,50,50,2010,12
46,47,Colorado,0.2,20,77,37,2010,12
47,48,Hawaii,0.1,29,86,48,2010,12
48,49,Air Force,0.0,14,96,32,2010,12
49,50,Iowa State,-0.3,32,84,43,2010,12
