,Rank,Team,Rating,Hi,Low,Last,Season,Week
107,108,North Texas,-18.0,82,113,103,2010,6
108,109,W Michigan,-18.1,49,113,102,2010,6
109,110,Colorado St,-19.2,83,118,113,2010,6
110,111,W Kentucky,-20.2,7,113,109,2010,6
111,112,LA Lafayette,-22.8,30,116,116,2010,6
112,113,San Jose St,-23.0,2,115,111,2010,6
113,114,Wash State,-23.0,48,120,117,2010,6
114,115,Memphis,-24.0,66,120,107,2010,6
115,116,LA Monroe,-24.6,9,116,112,2010,6
116,117,E Michigan,-25.9,91,120,114,2010,6
117,118,Akron,-31.0,99,120,118,2010,6
118,119,N Mex State,-33.6,59,120,119,2010,6
119,120,New Mexico,-37.3,95,120,120,2010,6
