,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,Ohio State,238.3,236.3,210.0,235.8,251.0,262.3,2010,7
1,,Boise State,241.4,244.0,287.0,262.0,227.7,305.3,2010,7
2,,TX Christian,246.2,237.7,191.0,227.0,259.0,238.9,2010,7
3,,LSU,252.3,216.0,253.0,221.0,283.7,327.3,2010,7
4,,Texas,261.4,277.0,365.0,279.0,249.7,251.9,2010,7
5,,Iowa,264.0,260.3,301.0,230.0,366.0,270.1,2010,7
6,,Utah,267.0,250.0,348.0,252.3,289.0,313.8,2010,7
7,,W Virginia,275.3,245.7,284.0,250.5,300.0,339.6,2010,7
8,,Central FL,278.8,290.3,269.0,256.5,301.0,358.0,2010,7
9,,Syracuse,284.0,284.0,219.0,--,284.0,328.5,2010,7
10,,Nebraska,285.8,280.7,317.0,290.0,281.5,271.7,2010,7
11,,Alabama,298.0,342.7,326.0,246.3,349.7,256.6,2010,7
12,,California,299.3,318.7,144.0,192.5,406.0,389.8,2010,7
13,,Rutgers,302.5,279.7,284.0,279.7,371.0,328.3,2010,7
14,,Florida,306.7,336.7,385.0,319.8,280.5,247.8,2010,7
15,,Kent State,310.0,311.0,195.0,195.0,348.3,371.5,2010,7
16,,Arizona,310.3,352.0,486.0,352.0,185.0,330.2,2010,7
17,,S Mississippi,311.0,277.3,342.0,262.0,384.5,410.9,2010,7
18,,S Florida,313.0,276.3,307.0,276.3,423.0,344.0,2010,7
19,,Florida St,320.8,304.3,424.0,188.0,409.3,443.2,2010,7
20,,Georgia,321.0,335.7,292.0,285.0,357.0,363.1,2010,7
21,,Boston Col,321.8,360.7,422.0,288.3,422.0,344.0,2010,7
22,,Illinois,323.5,305.0,235.0,340.0,307.0,403.7,2010,7
23,,Army,324.7,359.0,298.0,320.3,329.0,301.4,2010,7
24,,Texas A&M,326.0,342.3,442.0,254.5,397.5,426.3,2010,7
25,,Penn State,326.6,330.3,437.0,291.7,379.0,280.2,2010,7
26,,Miss State,328.4,351.7,404.0,324.7,334.0,381.6,2010,7
27,,Air Force,330.0,324.3,421.0,347.3,304.0,299.8,2010,7
28,,N Carolina,331.8,298.7,305.0,367.3,278.5,289.3,2010,7
29,,Idaho,334.0,288.3,184.0,187.0,383.0,433.5,2010,7
30,,Auburn,334.8,330.0,336.0,356.8,291.0,383.1,2010,7
31,,Arkansas,335.8,383.7,336.0,423.0,306.7,417.5,2010,7
32,,Missouri,337.5,356.3,311.0,356.3,281.0,367.8,2010,7
33,,Colorado,338.8,364.3,347.0,373.0,316.0,363.0,2010,7
34,,Wisconsin,339.2,390.7,345.0,344.0,332.0,309.6,2010,7
35,,Buffalo,340.0,289.0,176.0,288.0,357.3,354.3,2010,7
36,,Kentucky,344.5,431.3,523.0,326.3,362.7,368.5,2010,7
37,,Vanderbilt,345.8,323.3,210.0,323.0,380.0,385.3,2010,7
38,,Purdue,346.8,341.7,389.0,318.0,375.5,376.6,2010,7
39,,Pittsburgh,350.8,332.7,334.0,332.0,369.5,332.7,2010,7
40,,Michigan St,352.0,377.3,377.0,360.7,339.0,399.3,2010,7
41,,Nevada,352.0,328.7,372.0,382.0,307.0,409.9,2010,7
42,,NC State,354.2,359.3,275.0,366.7,335.5,408.6,2010,7
43,,Tulane,355.5,348.7,343.0,359.5,351.5,418.3,2010,7
44,,Louisville,355.5,318.0,223.0,345.5,365.5,395.6,2010,7
45,,Florida Intl,356.8,395.7,299.0,247.0,430.0,491.6,2010,7
46,,San Diego St,357.3,367.0,415.0,245.0,394.7,391.4,2010,7
47,,Miami (FL),358.5,338.3,471.0,471.0,321.0,335.2,2010,7
48,,North Texas,359.8,346.0,328.0,344.7,375.0,412.4,2010,7
49,,N Illinois,360.2,333.7,274.0,274.0,381.8,338.8,2010,7
50,,S Methodist,363.8,378.3,364.0,337.5,416.5,391.8,2010,7
51,,Navy,364.0,394.7,403.0,--,364.0,332.5,2010,7
52,,TX El Paso,365.8,291.7,350.0,311.3,447.5,446.3,2010,7
53,,Ohio,368.8,393.3,415.0,320.0,401.3,356.0,2010,7
54,,GA Tech,369.4,391.0,376.0,451.5,314.7,365.6,2010,7
55,,UCLA,370.7,373.3,387.0,369.7,371.7,334.0,2010,7
56,,Mississippi,373.0,393.3,424.0,393.3,312.0,312.3,2010,7
57,,S Carolina,375.5,366.0,351.0,336.0,494.0,298.6,2010,7
58,,Northwestern,376.8,358.3,285.0,354.0,392.0,362.6,2010,7
59,,Toledo,377.0,381.0,500.0,396.5,367.3,407.4,2010,7
60,,Miami (OH),377.3,456.3,609.0,305.0,449.7,377.9,2010,7
61,,Central Mich,379.4,424.7,406.0,437.0,365.0,360.2,2010,7
62,,Clemson,379.8,352.3,255.0,420.0,339.5,325.4,2010,7
63,,Cincinnati,380.0,407.0,271.0,364.0,396.0,390.5,2010,7
64,,VA Tech,380.8,386.0,401.0,381.0,380.7,295.5,2010,7
65,,Fla Atlantic,383.4,373.3,421.0,407.0,377.5,453.3,2010,7
66,,Oregon,383.8,483.7,336.0,326.5,422.0,336.3,2010,7
67,,Kansas St,385.0,409.0,587.0,414.7,296.0,376.0,2010,7
