,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Boise State,32.9,1,57,1,2010,13
1,2,TX Christian,28.6,1,96,2,2010,13
2,3,Wisconsin,26.7,2,55,4,2010,13
3,4,Oregon,26.6,1,21,3,2010,13
4,5,Stanford,25.5,1,54,8,2010,13
5,6,Ohio State,23.4,1,46,5,2010,13
6,7,Arkansas,21.3,7,31,10,2010,13
7,8,Auburn,20.7,3,35,7,2010,13
8,9,Oklahoma,20.7,4,68,6,2010,13
9,10,Alabama,20.5,2,27,11,2010,13
10,11,Texas A&M,19.5,11,46,17,2010,13
11,12,VA Tech,19.0,8,76,12,2010,13
12,13,Oklahoma St,17.5,4,62,9,2010,13
13,14,S Carolina,16.8,2,31,25,2010,13
14,15,Georgia,15.0,2,40,16,2010,13
15,16,Pittsburgh,14.4,9,75,20,2010,13
16,17,N Illinois,14.2,7,118,24,2010,13
17,18,Hawaii,13.9,10,113,14,2010,13
18,19,Nebraska,12.0,4,36,36,2010,13
19,20,Nevada,11.6,11,112,34,2010,13
20,21,LSU,11.3,8,41,15,2010,13
21,22,Maryland,11.0,20,82,27,2010,13
22,23,Iowa,10.1,10,71,26,2010,13
23,24,Miami (FL),9.7,3,52,21,2010,13
24,25,Missouri,9.2,7,43,19,2010,13
25,26,Florida,9.1,7,34,33,2010,13
26,27,Arizona,9.0,2,80,31,2010,13
27,28,NC State,8.9,16,50,22,2010,13
28,29,USC,8.9,4,89,13,2010,13
29,30,BYU,8.5,16,89,37,2010,13
30,31,Notre Dame,8.4,16,63,38,2010,13
31,32,Tennessee,8.3,14,77,43,2010,13
32,33,Arizona St,8.1,15,59,35,2010,13
33,34,W Virginia,7.9,15,62,30,2010,13
34,35,Illinois,7.9,22,74,48,2010,13
35,36,Navy,7.5,29,89,39,2010,13
36,37,Central FL,7.5,22,105,44,2010,13
37,38,Clemson,7.1,28,48,29,2010,13
38,39,Oregon St,7.0,20,58,46,2010,13
39,40,Florida St,6.6,6,47,23,2010,13
40,41,Penn State,5.3,15,70,58,2010,13
41,42,Miss State,5.0,8,59,28,2010,13
42,43,Tulsa,5.0,27,88,40,2010,13
43,44,California,4.7,3,99,42,2010,13
44,45,Kansas St,4.7,18,86,18,2010,13
45,46,Louisville,3.8,25,95,50,2010,13
46,47,Syracuse,3.6,17,85,51,2010,13
47,48,Utah,3.2,1,70,41,2010,13
48,49,S Mississippi,2.8,34,116,62,2010,13
49,50,Michigan St,2.6,17,68,32,2010,13
50,51,Air Force,2.2,3,54,49,2010,13
51,52,Houston,2.1,22,80,55,2010,13
52,53,W Michigan,2.0,49,113,76,2010,13
53,54,Texas Tech,1.9,25,73,64,2010,13
54,55,Kentucky,1.8,22,62,53,2010,13
55,56,S Florida,1.6,4,70,56,2010,13
56,57,Connecticut,1.2,24,94,59,2010,13
57,58,Boston Col,0.5,42,91,45,2010,13
58,59,Wash State,-0.8,48,120,61,2010,13
59,60,San Diego St,-0.8,8,71,60,2010,13
60,61,GA Tech,-0.9,24,65,57,2010,13
61,62,Temple,-1.0,50,118,54,2010,13
62,63,Iowa State,-1.4,5,96,81,2010,13
63,64,Ohio,-1.5,61,116,63,2010,13
64,65,Michigan,-1.7,10,90,66,2010,13
65,66,Baylor,-2.0,27,93,52,2010,13
66,67,Florida Intl,-2.2,59,96,72,2010,13
67,68,LA Tech,-2.2,45,108,65,2010,13
68,69,Colorado,-3.2,33,101,80,2010,13
69,70,N Carolina,-3.5,19,70,47,2010,13
70,71,Fresno St,-4.2,13,93,69,2010,13
71,72,Cincinnati,-4.2,27,90,68,2010,13
72,73,Northwestern,-4.6,42,86,70,2010,13
73,74,Mississippi,-5.4,44,113,71,2010,13
74,75,Virginia,-5.4,47,98,86,2010,13
75,76,Washington,-5.8,6,86,85,2010,13
76,77,Duke,-5.8,62,110,79,2010,13
77,78,Arkansas St,-6.4,5,101,75,2010,13
78,79,Texas,-7.3,18,79,78,2010,13
79,80,Toledo,-7.4,72,120,83,2010,13
80,81,UCLA,-8.4,13,109,77,2010,13
81,82,Rutgers,-8.9,59,108,67,2010,13
82,83,Army,-10.6,63,115,73,2010,13
83,84,Minnesota,-11.3,8,99,87,2010,13
84,85,Wyoming,-11.4,58,110,107,2010,13
85,86,UAB,-11.6,73,115,82,2010,13
86,87,S Methodist,-11.7,38,88,84,2010,13
87,88,TX El Paso,-11.9,86,117,98,2010,13
88,89,Miami (OH),-12.2,57,106,97,2010,13
89,90,Rice,-12.3,68,111,110,2010,13
90,91,Kansas,-12.9,75,117,104,2010,13
91,92,Marshall,-13.5,81,119,92,2010,13
92,93,Central Mich,-13.6,30,112,91,2010,13
93,94,Purdue,-13.9,76,119,96,2010,13
94,95,E Carolina,-14.1,55,110,74,2010,13
95,96,North Texas,-14.6,82,113,90,2010,13
96,97,Idaho ,-14.9,6,111,111,2010,13
97,98,W Kentucky,-15.1,7,113,94,2010,13
98,99,Vanderbilt,-15.4,48,110,103,2010,13
99,100,Kent State,-16.5,74,111,88,2010,13
100,101,Bowling Grn,-17.6,68,114,100,2010,13
101,102,Middle Tenn,-17.7,85,114,114,2010,13
102,103,Fla Atlantic,-17.8,33,116,95,2010,13
103,104,Indiana,-18.1,51,120,101,2010,13
104,105,LA Monroe,-18.6,9,116,102,2010,13
105,106,Tulane,-20.5,91,120,99,2010,13
106,107,Ball State,-20.8,100,117,108,2010,13
107,108,Troy,-21.5,52,108,89,2010,13
108,109,Utah State,-21.5,1,109,105,2010,13
109,110,Wake Forest,-21.9,10,110,106,2010,13
110,111,New Mexico,-22.0,95,120,112,2010,13
111,112,UNLV,-23.4,57,117,116,2010,13
112,113,San Jose St,-23.4,2,115,109,2010,13
113,114,E Michigan,-24.0,91,120,119,2010,13
114,115,N Mex State,-25.9,59,120,115,2010,13
115,116,LA Lafayette,-26.0,30,116,113,2010,13
116,117,Colorado St,-28.1,83,118,93,2010,13
117,118,Memphis,-30.8,66,120,120,2010,13
118,119,Akron,-32.1,99,120,117,2010,13
119,120,Buffalo,-34.1,74,120,118,2010,13
