,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,VA Tech,23.8,0-1,0-0,0-0,1,57,1,2010,14
1,2,Boise State,18.1,1-0,0-0,0-0,1,56,3,2010,14
2,3,Arkansas,17.9,0-0,1-0,0-0,2,43,4,2010,14
3,4,TX Christian,16.7,1-0,0-0,0-0,1,15,2,2010,14
4,5,Missouri,15.7,0-0,1-0,0-0,3,34,5,2010,14
5,6,Oregon St,14.7,0-1,0-0,0-0,3,27,7,2010,14
6,7,Florida,14.0,0-0,1-0,0-0,2,41,6,2010,14
7,8,Navy,12.5,0-0,1-1,0-0,8,118,8,2010,14
8,9,Oklahoma,11.1,0-0,1-0,0-0,3,68,9,2010,14
9,10,LSU,9.7,0-0,1-0,0-0,2,30,10,2010,14
10,11,Illinois,9.2,0-1,0-0,0-0,11,118,12,2010,14
11,12,Georgia,8.5,0-1,0-0,0-0,8,63,11,2010,14
12,13,Texas A&M,8.2,0-1,0-0,0-0,11,59,13,2010,14
13,14,Texas Tech,7.5,0-0,0-0,0-0,9,65,14,2010,14
14,15,Penn State,6.6,0-0,0-0,0-0,15,68,16,2010,14
15,16,N Carolina,5.9,0-1,0-0,0-0,7,35,15,2010,14
16,17,Texas,5.5,0-1,0-0,0-0,3,34,17,2010,14
17,18,Maryland,5.2,1-0,0-0,0-0,10,114,18,2010,14
18,19,Colorado,2.5,0-0,0-0,0-0,4,68,19,2010,14
19,20,Kansas St,1.6,0-0,0-0,0-0,9,111,20,2010,14
20,21,Notre Dame,0.2,0-1,0-0,0-0,21,119,21,2010,14
21,22,Stanford,--,0-0,0-0,0-0,2,55,22,2010,14
22,23,Oregon,--,0-0,0-0,0-0,7,47,23,2010,14
23,24,Alabama,--,0-0,0-0,0-0,1,41,24,2010,14
24,25,Nebraska,--,0-0,0-0,0-0,7,44,25,2010,14
25,26,Ohio State,--,0-0,0-0,0-0,4,56,26,2010,14
26,27,Oklahoma St,--,0-0,0-0,0-0,2,60,27,2010,14
27,28,S Carolina,--,0-0,0-0,0-0,5,119,30,2010,14
28,29,Miami (FL),--,0-0,0-0,0-0,6,106,28,2010,14
29,30,Auburn,--,0-0,0-0,0-0,1,35,31,2010,14
30,31,Florida St,--,0-0,0-0,0-0,19,96,29,2010,14
31,32,Nevada,--,0-0,0-0,0-0,21,111,32,2010,14
32,33,Utah,--,0-0,0-0,0-0,9,49,33,2010,14
33,34,USC,--,0-0,0-0,0-0,1,48,35,2010,14
34,35,Arizona,--,0-0,0-0,0-0,1,108,34,2010,14
35,36,Pittsburgh,--,0-0,0-0,0-0,3,45,37,2010,14
36,37,Wisconsin,--,0-0,0-0,0-0,9,46,36,2010,14
37,38,N Illinois,--,0-0,0-0,0-0,27,119,48,2010,14
38,39,W Virginia,--,0-0,0-0,0-0,13,108,49,2010,14
39,40,Miss State,--,0-0,0-0,0-0,3,78,38,2010,14
40,41,Clemson,--,0-0,0-0,0-0,19,98,41,2010,14
41,42,NC State,--,0-0,0-0,0-0,3,80,40,2010,14
42,43,Central FL,--,0-0,0-0,0-0,13,71,39,2010,14
43,44,Syracuse,--,0-0,0-0,0-0,10,78,42,2010,14
44,45,Louisville,--,0-0,0-0,0-0,26,75,52,2010,14
45,46,Hawaii,--,0-0,0-0,0-0,36,112,44,2010,14
46,47,S Florida,--,0-0,0-0,0-0,21,80,54,2010,14
47,48,Arizona St,--,0-0,0-0,0-0,30,66,43,2010,14
48,49,Air Force,--,0-0,0-0,0-0,19,51,45,2010,14
49,50,Tennessee,--,0-0,0-0,0-0,22,60,46,2010,14
50,51,San Diego St,--,0-0,0-0,0-0,30,100,50,2010,14
51,52,W Michigan,--,0-0,0-0,0-0,50,109,58,2010,14
52,53,GA Tech,--,0-0,0-0,0-0,14,102,55,2010,14
53,54,Boston Col,--,0-0,0-0,0-0,33,94,60,2010,14
54,55,Michigan,--,0-0,0-0,0-0,21,119,53,2010,14
55,56,Iowa,--,0-0,0-0,0-0,8,70,51,2010,14
56,57,Tulsa,--,0-0,0-0,0-0,33,96,56,2010,14
57,58,Washington,--,0-0,0-0,0-0,5,71,66,2010,14
58,59,S Mississippi,--,0-0,0-0,0-0,56,118,57,2010,14
59,60,Temple,--,0-0,0-0,0-0,41,114,47,2010,14
60,61,Toledo,--,0-0,0-0,0-0,47,116,59,2010,14
61,62,BYU,--,0-0,0-0,0-0,8,93,72,2010,14
62,63,Mississippi,--,0-0,0-0,0-0,40,93,62,2010,14
63,64,Florida Intl,--,0-0,0-0,0-0,52,114,63,2010,14
64,65,Kentucky,--,0-0,0-0,0-0,12,103,65,2010,14
65,66,Houston,--,0-0,0-0,0-0,31,95,61,2010,14
66,67,Minnesota,--,0-0,0-0,0-0,2,83,71,2010,14
67,68,Central Mich,--,0-0,0-0,0-0,31,106,64,2010,14
68,69,S Methodist,--,0-0,0-0,0-0,17,87,76,2010,14
69,70,Virginia,--,0-0,0-0,0-0,22,81,68,2010,14
70,71,Duke,--,0-0,0-0,0-0,61,88,73,2010,14
71,72,Idaho ,--,0-0,0-0,0-0,8,105,74,2010,14
72,73,UCLA,--,0-0,0-0,0-0,22,101,70,2010,14
73,74,Cincinnati,--,0-0,0-0,0-0,16,102,69,2010,14
74,75,Fresno St,--,0-0,0-0,0-0,22,116,75,2010,14
75,76,Troy,--,0-0,0-0,0-0,5,79,78,2010,14
76,77,California,--,0-0,0-0,0-0,30,87,77,2010,14
77,78,Ohio,--,0-0,0-0,0-0,66,120,67,2010,14
78,79,Wash State,--,0-0,0-0,0-0,66,115,81,2010,14
79,80,Connecticut,--,0-0,0-0,0-0,32,104,80,2010,14
80,81,Purdue,--,0-0,0-0,0-0,55,98,82,2010,14
81,82,UAB,--,0-0,0-0,0-0,67,114,79,2010,14
82,83,E Carolina,--,0-0,0-0,0-0,56,119,83,2010,14
83,84,Utah State,--,0-0,0-0,0-0,13,97,86,2010,14
84,85,W Kentucky,--,0-0,0-0,0-0,71,117,85,2010,14
85,86,Vanderbilt,--,0-0,0-0,0-0,24,89,87,2010,14
86,87,Arkansas St,--,0-0,0-0,0-0,70,106,89,2010,14
87,88,North Texas,--,0-0,0-0,0-0,73,111,88,2010,14
88,89,Tulane,--,0-0,0-0,0-0,63,120,84,2010,14
89,90,Ball State,--,0-0,0-0,0-0,67,115,90,2010,14
90,91,Miami (OH),--,0-0,0-0,0-0,10,108,91,2010,14
91,92,TX El Paso,--,0-0,0-0,0-0,82,119,92,2010,14
92,93,Kent State,--,0-0,0-0,0-0,70,110,93,2010,14
93,94,Bowling Grn,--,0-0,0-0,0-0,77,103,94,2010,14
94,95,Wake Forest,--,0-0,0-0,0-0,10,107,102,2010,14
95,96,LA Lafayette,--,0-0,0-0,0-0,79,113,95,2010,14
96,97,Wyoming,--,0-0,0-0,0-0,78,100,96,2010,14
97,98,Marshall,--,0-0,0-0,0-0,82,120,97,2010,14
98,99,San Jose St,--,0-0,0-0,0-0,80,115,99,2010,14
99,100,Middle Tenn,--,0-0,0-0,0-0,64,115,101,2010,14
100,101,Buffalo,--,0-0,0-0,0-0,69,109,100,2010,14
101,102,LA Monroe,--,0-0,0-0,0-0,58,111,103,2010,14
102,103,E Michigan,--,0-0,0-0,0-0,85,119,104,2010,14
103,104,Akron,--,0-0,0-0,0-0,70,108,105,2010,14
104,105,Memphis,--,0-0,0-0,0-0,87,114,106,2010,14
