,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,Boston Col,2.8,3.3,2.0,2.4,3.3,1.9,2010,12
1,,Hawaii,2.8,3.3,3.0,3.0,2.6,1.8,2010,12
2,,Oklahoma St,2.7,2.7,2.0,3.0,2.3,2.3,2010,12
3,,Bowling Grn,2.7,2.7,3.0,4.0,1.8,1.5,2010,12
4,,Tulsa,2.7,3.7,5.0,2.3,2.8,1.7,2010,12
5,,Miami (FL),2.7,1.3,2.0,1.7,3.2,1.7,2010,12
6,,Oregon,2.7,1.3,1.0,2.8,2.6,1.9,2010,12
7,,Toledo,2.5,2.3,0.0,2.5,2.5,1.8,2010,12
8,,Ohio State,2.5,2.3,2.0,2.9,1.7,2.7,2010,12
9,,NC State,2.3,2.0,1.0,1.6,3.3,1.1,2010,12
10,,Army,2.3,1.7,4.0,1.3,3.2,2.0,2010,12
11,,Miss State,2.3,3.0,2.0,2.6,2.0,1.8,2010,12
12,,W Michigan,2.3,2.0,3.0,2.5,2.2,1.8,2010,12
13,,VA Tech,2.3,3.3,6.0,1.4,3.5,1.8,2010,12
14,,Kent State,2.3,2.3,0.0,3.0,1.8,2.2,2010,12
15,,Troy,2.3,0.7,1.0,2.3,2.4,1.6,2010,12
16,,Florida,2.3,2.3,0.0,2.2,2.5,1.7,2010,12
17,,LSU,2.2,2.7,5.0,2.8,1.5,1.4,2010,12
18,,Stanford,2.2,1.7,2.0,1.8,2.6,1.3,2010,12
19,,Rutgers,2.1,2.0,3.0,1.8,2.5,2.5,2010,12
20,,Tennessee,2.1,3.7,5.0,1.8,2.5,1.8,2010,12
21,,Ohio,2.1,3.3,3.0,2.0,2.3,2.7,2010,12
22,,Buffalo,2.1,1.3,0.0,1.3,2.8,1.5,2010,12
23,,Miami (OH),2.1,1.7,2.0,2.8,1.7,1.0,2010,12
24,,Arkansas St,2.1,3.7,1.0,3.0,1.2,1.5,2010,12
25,,Missouri,2.0,2.0,4.0,2.4,1.5,1.8,2010,12
26,,Kansas St,2.0,2.7,1.0,2.2,1.8,2.1,2010,12
27,,Navy,2.0,1.3,0.0,1.0,2.5,1.6,2010,12
28,,S Mississippi,2.0,2.3,2.0,2.0,2.0,2.0,2010,12
29,,Illinois,2.0,2.7,1.0,2.0,2.0,1.2,2010,12
30,,Iowa,2.0,1.7,1.0,2.0,2.0,2.4,2010,12
31,,Oklahoma,1.9,1.3,2.0,1.5,2.5,2.3,2010,12
32,,LA Lafayette,1.9,2.0,1.0,1.5,2.2,2.1,2010,12
33,,Alabama,1.9,1.3,2.0,2.4,1.4,2.2,2010,12
34,,Colorado,1.9,1.3,2.0,2.2,1.6,2.0,2010,12
35,,N Illinois,1.9,2.7,1.0,2.3,1.6,1.8,2010,12
36,,Purdue,1.9,2.0,5.0,2.6,1.0,2.0,2010,12
37,,Arkansas,1.9,2.3,2.0,2.0,1.8,2.3,2010,12
38,,Tulane,1.9,2.7,4.0,2.0,1.8,0.7,2010,12
39,,Ball State,1.9,2.7,4.0,1.7,2.0,1.7,2010,12
40,,Connecticut,1.9,2.3,3.0,3.5,0.3,1.8,2010,12
41,,Iowa State,1.8,1.3,1.0,2.2,1.4,2.5,2010,12
42,,Notre Dame,1.8,1.3,2.0,2.1,1.0,1.6,2010,12
43,,Texas Tech,1.8,1.7,1.0,2.8,1.2,1.9,2010,12
44,,USC,1.8,2.0,2.0,1.6,2.0,1.7,2010,12
45,,Florida Intl,1.8,2.3,4.0,1.3,2.0,1.4,2010,12
46,,Idaho,1.8,0.7,1.0,1.0,2.4,1.2,2010,12
47,,GA Tech,1.8,1.3,2.0,2.8,1.0,1.8,2010,12
48,,Maryland,1.8,2.0,2.0,2.0,1.7,1.6,2010,12
49,,Boise State,1.8,1.7,3.0,1.8,1.8,2.7,2010,12
50,,N Carolina,1.8,0.3,0.0,1.0,2.4,1.7,2010,12
51,,Oregon St,1.8,1.3,2.0,2.0,1.6,1.3,2010,12
52,,Texas A&M,1.8,1.3,0.0,1.8,1.8,1.7,2010,12
53,,Nebraska,1.8,1.7,1.0,1.8,1.8,2.0,2010,12
54,,LA Tech,1.8,2.3,3.0,1.0,2.8,1.5,2010,12
55,,Nevada,1.8,2.0,1.0,2.0,1.6,1.4,2010,12
56,,Michigan St,1.8,1.0,1.0,2.0,1.5,1.2,2010,12
57,,Pittsburgh,1.8,1.7,1.0,1.8,1.8,1.8,2010,12
58,,Wash State,1.7,2.0,3.0,2.3,1.3,2.0,2010,12
