,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Boise State,29.7,1,57,2,2010,12
1,2,TX Christian,28.4,1,96,1,2010,12
2,3,Oregon,27.3,1,21,3,2010,12
3,4,Wisconsin,22.6,2,55,20,2010,12
4,5,Ohio State,22.2,1,46,4,2010,12
5,6,Oklahoma,22.1,4,68,8,2010,12
6,7,Auburn,20.7,3,35,9,2010,12
7,8,Stanford,18.3,1,54,11,2010,12
8,9,Oklahoma St,17.2,4,62,14,2010,12
9,10,Arkansas,16.7,7,31,15,2010,12
10,11,Alabama,16.4,2,27,6,2010,12
11,12,VA Tech,16.4,8,76,13,2010,12
12,13,USC,16.2,4,89,24,2010,12
13,14,Hawaii,16.0,10,113,12,2010,12
14,15,LSU,15.3,8,41,29,2010,12
15,16,Georgia,15.1,2,40,5,2010,12
16,17,Texas A&M,14.3,11,46,21,2010,12
17,18,Kansas St,14.3,18,86,32,2010,12
18,19,Missouri,13.3,7,43,18,2010,12
19,20,Pittsburgh,13.1,9,75,17,2010,12
20,21,Miami (FL),12.4,3,52,51,2010,12
21,22,NC State,11.2,16,50,40,2010,12
22,23,Florida St,11.1,6,47,19,2010,12
23,24,N Illinois,11.0,7,118,28,2010,12
24,25,S Carolina,11.0,2,31,31,2010,12
25,26,Iowa,10.5,10,71,16,2010,12
26,27,Maryland,10.1,20,82,44,2010,12
27,28,Miss State,9.5,8,59,27,2010,12
28,29,Clemson,9.4,28,48,37,2010,12
29,30,W Virginia,9.1,15,62,42,2010,12
30,31,Arizona,8.9,2,80,33,2010,12
31,32,Michigan St,8.8,17,68,30,2010,12
32,33,Florida,8.6,7,34,25,2010,12
33,34,Nevada,8.3,11,112,35,2010,12
34,35,Arizona St,8.2,15,59,38,2010,12
35,36,Nebraska,8.0,4,36,10,2010,12
36,37,BYU,7.7,16,89,66,2010,12
37,38,Notre Dame,6.8,16,63,46,2010,12
38,39,Navy,6.8,29,89,39,2010,12
39,40,Tulsa,6.6,27,88,36,2010,12
40,41,Utah,4.2,1,70,7,2010,12
41,42,California,4.1,3,99,45,2010,12
42,43,Tennessee,3.7,14,77,59,2010,12
43,44,Central FL,3.7,22,105,23,2010,12
44,45,Boston Col,3.4,42,91,57,2010,12
45,46,Oregon St,3.3,20,58,26,2010,12
46,47,N Carolina,2.7,19,70,41,2010,12
47,48,Illinois,2.5,22,74,22,2010,12
48,49,Air Force,2.4,3,54,43,2010,12
49,50,Louisville,2.2,25,95,34,2010,12
50,51,Syracuse,2.1,17,85,48,2010,12
51,52,Baylor,1.9,27,93,52,2010,12
52,53,Kentucky,1.6,22,62,54,2010,12
53,54,Temple,1.5,50,118,53,2010,12
54,55,Houston,1.5,22,80,60,2010,12
55,56,S Florida,0.7,4,70,56,2010,12
56,57,GA Tech,0.4,24,65,47,2010,12
57,58,Penn State,0.3,15,70,61,2010,12
58,59,Connecticut,-0.8,24,94,63,2010,12
59,60,San Diego St,-1.0,8,71,71,2010,12
60,61,Wash State,-1.3,48,120,74,2010,12
61,62,S Mississippi,-1.6,34,116,68,2010,12
62,63,Ohio,-1.7,61,116,62,2010,12
