,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,TX Christian,11.8,19.7,17.0,11.0,12.5,12.1,2010,14
1,,Ohio State,13.3,12.7,7.0,11.1,17.8,12.5,2010,14
2,,Boise State,13.5,16.0,34.0,13.0,14.0,17.2,2010,14
3,,W Virginia,13.9,10.0,10.0,12.4,15.4,21.8,2010,14
4,,Alabama,14.7,20.7,28.0,10.0,20.4,12.6,2010,14
5,,Missouri,16.0,11.7,7.0,18.4,14.0,26.5,2010,14
6,,Iowa,17.3,22.7,27.0,11.2,24.6,15.3,2010,14
7,,Clemson,17.5,18.3,29.0,17.0,18.0,21.8,2010,14
8,,VA Tech,17.6,11.3,7.0,17.3,18.0,15.6,2010,14
9,,Stanford,17.9,9.0,0.0,20.8,15.5,26.5,2010,14
10,,Nebraska,18.0,9.7,17.0,14.0,22.8,10.4,2010,14
11,,LSU,18.5,22.3,31.0,15.3,22.2,16.2,2010,14
12,,N Illinois,18.6,18.0,3.0,17.0,19.6,22.8,2010,14
13,,Temple,18.6,21.3,23.0,16.8,20.2,21.9,2010,14
14,,Florida St,18.9,12.0,7.0,14.3,24.4,31.8,2010,14
15,,Louisville,19.2,18.0,13.0,16.5,22.4,27.7,2010,14
16,,Boston Col,19.5,12.0,7.0,18.3,20.8,21.4,2010,14
17,,Syracuse,19.6,16.3,16.0,28.0,14.0,28.3,2010,14
18,,Utah,19.8,26.0,16.0,17.7,22.0,20.2,2010,14
19,,Central FL,20.0,20.7,17.0,23.0,17.5,22.4,2010,14
20,,Oregon,20.1,19.3,29.0,17.8,22.4,23.8,2010,14
21,,S Florida,20.1,19.3,20.0,14.4,25.8,22.7,2010,14
22,,S Carolina,20.3,15.0,7.0,21.5,18.8,20.9,2010,14
23,,Notre Dame,20.5,7.3,16.0,20.7,20.2,25.9,2010,14
24,,Miss State,20.7,30.3,23.0,19.2,22.6,28.5,2010,14
25,,Pittsburgh,21.1,25.0,35.0,21.4,20.8,21.2,2010,14
26,,Michigan St,21.3,20.3,22.0,19.0,24.0,28.3,2010,14
27,,BYU,21.4,11.3,17.0,16.5,26.3,21.5,2010,14
28,,Miami (FL),21.5,21.3,23.0,25.8,17.8,22.7,2010,14
29,,Texas A&M,21.5,17.7,17.0,19.7,23.8,33.5,2010,14
30,,Connecticut,21.9,17.0,17.0,20.0,23.8,24.8,2010,14
31,,Oklahoma,22.1,24.0,41.0,13.7,30.5,15.8,2010,14
32,,Florida,22.1,27.0,31.0,19.8,24.8,13.2,2010,14
33,,Wisconsin,22.1,23.7,23.0,19.5,25.2,22.4,2010,14
34,,Arizona,22.3,38.0,48.0,20.6,24.0,24.5,2010,14
35,,Air Force,22.4,21.7,20.0,19.6,24.7,17.0,2010,14
36,,Nevada,22.4,23.7,31.0,21.5,23.4,28.5,2010,14
37,,Ohio,22.8,22.7,28.0,20.6,24.7,22.2,2010,14
38,,Penn State,23.4,30.0,28.0,21.0,26.2,13.0,2010,14
39,,N Carolina,23.5,24.7,19.0,23.6,23.3,18.5,2010,14
40,,Miami (OH),23.6,12.7,3.0,17.8,27.7,34.2,2010,14
41,,Texas,23.7,24.7,24.0,24.7,22.2,16.7,2010,14
42,,NC State,23.9,22.0,38.0,20.8,26.5,35.3,2010,14
43,,Kent State,24.1,29.7,6.0,22.0,25.8,24.5,2010,14
44,,Maryland,24.1,28.0,31.0,23.8,24.3,30.9,2010,14
45,,Hawaii,24.3,24.3,24.0,21.6,26.5,30.3,2010,14
46,,California,24.4,26.3,16.0,18.3,31.6,27.0,2010,14
47,,Navy,24.4,30.3,19.0,27.8,22.2,19.5,2010,14
48,,Georgia,24.5,39.0,34.0,17.2,30.7,28.1,2010,14
49,,Arkansas,24.5,25.0,23.0,21.2,27.3,26.3,2010,14
50,,W Michigan,24.7,13.3,7.0,26.2,23.5,29.1,2010,14
51,,San Diego St,24.8,30.7,14.0,20.6,28.3,31.5,2010,14
52,,Auburn,25.2,29.7,27.0,24.4,26.5,27.3,2010,14
