,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon,27.7,1,21,3,2010,10
1,2,Boise State,27.5,1,57,1,2010,10
2,3,Utah,26.5,1,70,2,2010,10
3,4,TX Christian,25.5,1,96,4,2010,10
4,5,Auburn,21.3,3,35,5,2010,10
5,6,Ohio State,21.0,1,46,8,2010,10
6,7,Missouri,20.1,7,43,10,2010,10
7,8,Oklahoma,20.0,4,68,13,2010,10
8,9,Alabama,19.5,2,27,7,2010,10
9,10,Iowa,19.5,10,71,21,2010,10
10,11,Hawaii,19.1,10,113,12,2010,10
11,12,VA Tech,18.4,8,76,9,2010,10
12,13,Georgia,17.0,2,40,16,2010,10
13,14,Florida St,16.7,6,47,6,2010,10
14,15,Stanford,16.0,1,54,17,2010,10
15,16,Wisconsin,15.8,2,55,15,2010,10
16,17,Nebraska,15.1,4,36,11,2010,10
17,18,Pittsburgh,14.9,9,75,37,2010,10
18,19,USC,14.7,4,89,14,2010,10
19,20,Oregon St,14.0,20,58,33,2010,10
20,21,S Carolina,13.3,2,31,31,2010,10
21,22,Illinois,11.9,22,74,34,2010,10
22,23,Arkansas,11.5,7,31,27,2010,10
23,24,Oklahoma St,11.4,4,62,18,2010,10
24,25,Michigan St,10.7,17,68,19,2010,10
25,26,Florida,10.5,7,34,26,2010,10
26,27,Arizona,10.4,2,80,24,2010,10
27,28,Miss State,10.2,8,59,22,2010,10
28,29,Central FL,10.0,22,105,36,2010,10
29,30,NC State,9.9,16,50,29,2010,10
30,31,Baylor,9.8,27,93,39,2010,10
31,32,N Illinois,9.1,7,118,30,2010,10
32,33,Texas A&M,9.0,11,46,45,2010,10
33,34,California,8.0,3,99,35,2010,10
34,35,Louisville,7.7,25,95,25,2010,10
35,36,Arizona St,7.6,15,59,42,2010,10
36,37,LSU,6.5,8,41,41,2010,10
37,38,N Carolina,6.5,19,70,23,2010,10
38,39,Syracuse,6.3,17,85,61,2010,10
39,40,W Virginia,6.1,15,62,40,2010,10
40,41,Clemson,6.0,28,48,28,2010,10
41,42,Miami (FL),5.2,3,52,20,2010,10
42,43,Tulsa,4.6,27,88,58,2010,10
43,44,Mississippi,4.4,44,113,51,2010,10
44,45,Kansas St,4.2,18,86,44,2010,10
45,46,Nevada,3.7,11,112,32,2010,10
46,47,Notre Dame,3.4,16,63,49,2010,10
47,48,Maryland,3.1,20,82,72,2010,10
