,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon St,10.3,1,18,1,2010,8
1,2,Stanford,7.8,1,99,4,2010,8
2,3,Arkansas,7.0,1,96,9,2010,8
3,4,S Carolina,7.0,3,81,7,2010,8
4,5,Miami (FL),6.2,1,110,2,2010,8
5,6,Miss State,5.7,6,83,20,2010,8
6,7,Alabama,5.6,1,78,3,2010,8
7,8,Florida,5.4,2,73,5,2010,8
8,9,Texas,4.9,3,97,32,2010,8
9,10,Oklahoma,4.9,5,61,8,2010,8
10,11,California,4.8,7,98,12,2010,8
11,12,Auburn,4.8,1,70,19,2010,8
12,13,LSU,4.5,5,30,6,2010,8
13,14,Oregon,4.1,2,60,14,2010,8
14,15,Washington,4.0,2,50,13,2010,8
15,16,BYU,3.9,5,64,26,2010,8
16,17,Georgia,3.9,5,82,10,2010,8
17,18,Arizona St,3.8,9,119,17,2010,8
18,19,Tennessee,3.7,4,87,15,2010,8
19,20,UCLA,3.4,3,56,22,2010,8
20,21,Illinois,3.3,21,97,27,2010,8
21,22,Boise State,3.1,1,30,18,2010,8
22,23,VA Tech,3.1,2,35,16,2010,8
23,24,USC,2.8,6,66,31,2010,8
24,25,Colorado,2.8,20,77,24,2010,8
25,26,Florida St,2.6,10,90,11,2010,8
26,27,Kentucky,2.6,19,92,29,2010,8
27,28,Clemson,2.5,19,114,25,2010,8
28,29,N Carolina,2.4,1,37,23,2010,8
29,30,NC State,2.0,23,113,30,2010,8
30,31,Cincinnati,1.9,14,50,35,2010,8
31,32,Pittsburgh,1.5,19,42,34,2010,8
32,33,Ohio State,1.1,5,98,38,2010,8
33,34,Notre Dame,1.1,16,56,28,2010,8
34,35,Texas A&M,0.8,16,118,36,2010,8
35,36,E Carolina,0.6,36,86,40,2010,8
36,37,Nebraska,0.2,9,91,51,2010,8
37,38,Arizona,0.0,14,102,21,2010,8
38,39,Vanderbilt,-0.4,16,76,39,2010,8
39,40,Iowa,-0.5,28,101,42,2010,8
