,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,Boise State,215.3,193.3,85.0,262.0,192.0,305.3,2010,9
1,,TX Christian,229.9,189.7,231.0,208.0,259.0,238.9,2010,9
2,,Ohio State,235.8,222.0,118.0,216.2,294.5,262.3,2010,9
3,,Utah,247.3,248.0,213.0,242.5,253.7,313.8,2010,9
4,,W Virginia,258.8,245.3,250.0,238.3,300.0,339.6,2010,9
5,,Texas,264.0,302.0,339.0,299.0,237.8,251.9,2010,9
6,,Central FL,267.8,253.7,229.0,247.3,288.3,358.0,2010,9
7,,LSU,291.7,332.7,528.0,221.0,344.8,327.3,2010,9
8,,Alabama,293.3,294.7,315.0,245.5,341.0,256.6,2010,9
9,,Kent State,295.5,242.7,135.0,195.0,315.6,371.5,2010,9
10,,Florida,298.1,301.7,247.0,305.2,280.5,247.8,2010,9
11,,S Mississippi,304.0,260.3,269.0,262.0,346.0,410.9,2010,9
12,,Arizona,305.0,358.3,290.0,336.5,242.0,330.2,2010,9
13,,Boston Col,305.2,322.0,229.0,273.5,368.5,344.0,2010,9
14,,Syracuse,305.6,298.3,287.0,389.0,284.8,328.5,2010,9
15,,Florida St,311.7,331.3,266.0,214.0,409.3,443.2,2010,9
16,,Army,314.0,318.3,250.0,320.3,309.3,301.4,2010,9
17,,Georgia,314.5,294.0,423.0,255.5,373.5,363.1,2010,9
18,,Pittsburgh,319.0,281.7,203.0,289.0,349.0,332.7,2010,9
19,,Nebraska,319.8,364.3,500.0,285.3,354.3,271.7,2010,9
20,,Iowa,320.8,390.0,347.0,259.3,444.0,270.1,2010,9
21,,Illinois,329.5,306.0,389.0,356.3,302.7,403.7,2010,9
22,,Miami (FL),335.8,350.7,289.0,380.0,313.8,335.2,2010,9
23,,N Illinois,336.6,276.3,305.0,276.3,381.8,338.8,2010,9
24,,Miss State,336.7,373.0,354.0,332.0,343.0,381.6,2010,9
25,,California,338.8,326.7,234.0,206.3,471.3,389.8,2010,9
26,,Wisconsin,340.6,344.3,376.0,336.0,346.7,309.6,2010,9
27,,Texas A&M,342.0,396.7,331.0,308.7,375.3,426.3,2010,9
28,,Penn State,344.3,406.3,433.0,291.7,397.0,280.2,2010,9
29,,Michigan St,344.6,343.0,387.0,336.8,355.0,399.3,2010,9
30,,Florida Intl,344.8,351.0,285.0,247.0,393.8,491.6,2010,9
31,,Louisville,345.7,291.7,195.0,335.8,365.5,395.6,2010,9
32,,N Carolina,348.3,361.3,444.0,367.3,334.0,289.3,2010,9
33,,Temple,349.6,302.7,161.0,353.7,346.5,332.2,2010,9
34,,VA Tech,351.1,318.3,208.0,329.0,380.7,295.5,2010,9
35,,Nevada,352.0,339.3,352.0,382.0,322.0,409.9,2010,9
36,,Auburn,352.3,381.7,243.0,372.7,291.0,383.1,2010,9
37,,Kentucky,353.6,428.3,290.0,348.2,362.7,368.5,2010,9
38,,Ohio,354.0,349.7,346.0,309.3,387.5,356.0,2010,9
39,,Rutgers,354.5,400.3,513.0,279.7,429.3,328.3,2010,9
40,,Hawaii,355.6,279.0,181.0,389.0,330.5,415.7,2010,9
41,,Missouri,355.7,365.0,402.0,367.8,331.5,367.8,2010,9
42,,S Florida,356.7,398.3,590.0,276.3,437.0,344.0,2010,9
43,,S Carolina,359.0,334.3,251.0,336.0,382.0,298.6,2010,9
44,,Toledo,361.8,377.3,357.0,356.3,367.3,407.4,2010,9
45,,Purdue,363.8,395.0,489.0,314.3,413.3,376.6,2010,9
46,,S Methodist,364.6,366.0,397.0,349.4,390.0,391.8,2010,9
47,,Clemson,365.7,310.0,325.0,378.8,339.5,325.4,2010,9
