,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,Oklahoma St,601.3,601.3,726.0,601.3,--,349.6,2010,5
1,,Michigan,576.0,576.0,721.0,598.0,532.0,353.4,2010,5
2,,Nevada,522.0,522.0,435.0,565.5,435.0,506.2,2010,5
3,,Oregon,519.0,519.0,386.0,720.0,418.5,412.0,2010,5
4,,Tulsa,518.3,518.3,428.0,548.0,503.5,400.5,2010,5
5,,Nebraska,514.0,514.0,535.0,503.5,535.0,322.8,2010,5
6,,Alabama,513.3,486.0,423.0,502.0,524.5,401.5,2010,5
7,,Ohio State,508.8,501.7,647.0,508.8,--,369.0,2010,5
8,,Boise State,505.3,505.3,472.0,472.0,522.0,455.8,2010,5
9,,San Diego St,504.3,504.3,504.0,504.0,504.5,333.4,2010,5
10,,Navy,501.5,501.5,518.0,--,501.5,358.8,2010,5
11,,Arizona St,488.5,488.5,597.0,597.0,380.0,327.8,2010,5
12,,Texas A&M,484.5,484.5,402.0,484.5,--,465.8,2010,5
13,,Troy,478.3,480.7,505.0,488.0,468.5,487.7,2010,5
14,,Auburn,469.0,422.7,494.0,508.7,350.0,413.2,2010,5
15,,USC,468.8,450.3,613.0,329.0,515.3,389.2,2010,5
16,,Air Force,465.3,465.3,457.0,479.0,458.5,354.8,2010,5
17,,TX Christian,462.0,462.0,375.0,558.0,414.0,452.4,2010,5
18,,Kentucky,461.5,459.3,352.0,513.0,410.0,322.2,2010,5
19,,Houston,456.3,456.3,350.0,504.0,361.0,565.2,2010,5
20,,Arkansas,451.0,451.0,421.0,421.0,466.0,413.7,2010,5
21,,Iowa,450.7,450.7,564.0,522.5,307.0,336.9,2010,5
22,,Indiana,449.0,449.0,429.0,429.0,469.0,361.9,2010,5
23,,Mississippi,446.3,446.3,578.0,481.5,376.0,391.5,2010,5
24,,Michigan St,445.0,445.0,477.0,481.0,373.0,399.0,2010,5
25,,UAB,442.5,448.7,550.0,479.5,405.5,425.9,2010,5
26,,Wisconsin,441.7,441.7,445.0,425.0,475.0,415.8,2010,5
