,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,Nevada,557.3,578.7,847.0,591.8,522.8,506.2,2010,11
1,,Oregon,554.3,569.7,523.0,613.8,494.8,412.0,2010,11
2,,Oklahoma St,553.1,579.3,725.0,563.7,532.0,349.6,2010,11
3,,Boise State,546.4,581.7,737.0,545.0,547.8,455.8,2010,11
4,,Michigan,537.5,540.3,676.0,554.2,509.7,353.4,2010,11
5,,Auburn,497.1,523.3,572.0,504.8,481.7,413.2,2010,11
6,,TX Christian,496.6,550.0,558.0,519.8,478.0,452.4,2010,11
7,,Baylor,493.1,498.3,464.0,619.0,430.2,322.5,2010,11
8,,Tulsa,490.4,516.7,612.0,566.0,445.0,400.5,2010,11
9,,Arkansas,477.9,487.3,443.0,480.0,476.6,413.7,2010,11
10,,Houston,476.4,534.0,535.0,486.8,466.0,565.2,2010,11
11,,USC,470.9,460.3,402.0,438.8,511.0,389.2,2010,11
12,,Texas A&M,470.6,514.3,384.0,474.2,464.7,465.8,2010,11
13,,Oklahoma,466.0,471.7,372.0,519.6,399.0,412.2,2010,11
14,,Stanford,466.0,476.3,518.0,493.0,439.0,427.6,2010,11
15,,Ohio State,458.2,436.3,508.0,502.3,370.0,369.0,2010,11
16,,Nebraska,457.1,442.0,317.0,418.3,496.0,322.8,2010,11
17,,Troy,456.5,404.0,547.0,452.0,459.2,487.7,2010,11
18,,Hawaii,456.4,445.3,223.0,528.3,399.0,439.2,2010,11
19,,Arizona,447.3,495.3,428.0,423.0,471.5,369.9,2010,11
20,,Texas Tech,443.1,460.0,490.0,373.3,499.0,472.9,2010,11
21,,E Carolina,439.4,481.0,567.0,496.8,367.8,373.2,2010,11
22,,Cincinnati,431.9,441.3,277.0,484.3,362.0,436.6,2010,11
23,,S Mississippi,430.8,485.0,358.0,436.0,425.5,401.1,2010,11
24,,Navy,428.9,470.3,596.0,356.0,453.2,358.8,2010,11
25,,Alabama,428.8,394.0,325.0,399.0,452.6,401.5,2010,11
26,,San Diego St,424.4,384.3,327.0,429.0,421.6,333.4,2010,11
27,,VA Tech,424.0,480.0,336.0,458.8,366.0,392.1,2010,11
28,,Utah,421.8,391.3,199.0,403.4,444.8,389.5,2010,11
29,,S Methodist,421.6,448.7,359.0,428.2,415.0,394.8,2010,11
30,,Kentucky,419.7,390.3,347.0,437.2,397.8,322.2,2010,11
31,,Miami (FL),418.5,465.3,504.0,457.3,395.2,394.1,2010,11
32,,Air Force,415.9,350.3,409.0,424.8,408.8,354.8,2010,11
33,,Arkansas St,414.9,414.7,499.0,449.3,387.4,314.5,2010,11
34,,NC State,414.3,373.7,277.0,447.5,381.0,376.5,2010,11
35,,Mississippi,410.5,465.7,478.0,430.6,377.0,391.5,2010,11
36,,Arizona St,409.9,375.0,398.0,545.0,355.8,327.8,2010,11
37,,UAB,408.8,379.3,318.0,444.8,380.0,425.9,2010,11
38,,Northwestern,408.6,380.0,370.0,402.3,412.4,397.3,2010,11
39,,Iowa,408.5,393.0,447.0,425.2,380.7,336.9,2010,11
40,,GA Tech,407.8,388.7,426.0,438.0,389.6,416.4,2010,11
41,,N Illinois,406.5,430.0,425.0,429.7,392.6,341.0,2010,11
42,,Indiana,406.1,358.3,313.0,436.2,356.0,361.9,2010,11
43,,Michigan St,405.6,345.7,320.0,404.6,406.8,399.0,2010,11
44,,Missouri,405.1,394.7,357.0,436.8,373.5,403.1,2010,11
45,,S Carolina,404.3,415.7,300.0,373.4,455.7,344.9,2010,11
46,,Notre Dame,404.0,425.0,458.0,415.3,381.3,451.8,2010,11
47,,Florida St,403.3,354.7,376.0,402.3,404.3,422.8,2010,11
48,,Virginia,401.7,485.7,643.0,363.3,453.0,269.7,2010,11
49,,Louisville,400.4,281.7,303.0,420.5,380.3,326.4,2010,11
50,,Idaho,397.9,366.3,339.0,354.3,424.0,451.0,2010,11
51,,LA Tech,396.0,462.7,308.0,429.4,340.3,355.4,2010,11
52,,Fresno St,390.7,414.7,534.0,339.0,429.5,423.8,2010,11
53,,Georgia,389.3,427.7,441.0,431.0,356.0,353.3,2010,11
54,,N Carolina,386.4,427.3,513.0,350.3,408.0,303.4,2010,11
55,,W Michigan,385.1,453.3,432.0,334.7,415.4,377.3,2010,11
56,,Wisconsin,385.1,329.3,303.0,416.0,354.3,415.8,2010,11
57,,Central FL,385.0,448.3,525.0,381.8,388.3,345.8,2010,11
58,,Florida Intl,381.0,437.3,473.0,396.3,371.8,321.7,2010,11
59,,Duke,379.0,384.7,489.0,363.8,394.3,356.6,2010,11
60,,Central Mich,375.8,304.3,377.0,345.0,400.4,431.9,2010,11
61,,Texas,374.9,432.7,430.0,401.5,353.6,421.1,2010,11
62,,Tulane,372.1,420.0,403.0,351.0,393.3,301.5,2010,11
63,,Penn State,370.1,439.7,531.0,405.0,312.0,394.8,2010,11
64,,Florida,368.7,430.7,481.0,354.0,387.0,445.1,2010,11
65,,North Texas,367.4,372.3,432.0,367.4,367.5,408.8,2010,11
66,,W Virginia,367.0,333.0,414.0,377.0,353.7,370.7,2010,11
67,,TX El Paso,366.6,312.0,319.0,374.4,356.8,425.4,2010,11
68,,Miss State,363.1,320.7,335.0,370.4,351.0,368.5,2010,11
