,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon St,11.9,1,18,2,2010,5
1,2,Miami (FL),8.6,1,110,3,2010,5
2,3,UCLA,7.5,3,56,8,2010,5
3,4,N Carolina,5.9,1,37,1,2010,5
4,5,BYU,5.8,5,64,5,2010,5
5,6,Georgia,5.7,5,82,6,2010,5
6,7,California,5.3,7,98,31,2010,5
7,8,Arkansas,5.2,1,96,19,2010,5
8,9,Alabama,5.1,1,78,49,2010,5
9,10,Miss State,4.7,6,83,9,2010,5
10,11,Boise State,4.6,1,30,13,2010,5
11,12,LSU,3.4,5,30,15,2010,5
12,13,Auburn,3.2,1,70,21,2010,5
13,14,VA Tech,2.9,2,35,18,2010,5
14,15,Cincinnati,2.6,14,50,29,2010,5
15,16,Notre Dame,2.5,16,56,37,2010,5
16,17,Vanderbilt,2.5,16,76,27,2010,5
17,18,Oklahoma,2.4,5,61,23,2010,5
18,19,Florida Intl,2.4,15,114,17,2010,5
19,20,Pittsburgh,2.3,19,42,32,2010,5
20,21,Oregon,1.6,2,60,20,2010,5
21,22,Washington,1.6,2,50,12,2010,5
22,23,Tennessee,1.2,4,87,4,2010,5
23,24,TX Christian,1.1,4,46,28,2010,5
24,25,Arizona,1.1,14,102,54,2010,5
25,26,S Carolina,1.0,3,81,45,2010,5
26,27,Stanford,1.0,1,99,56,2010,5
27,28,W Kentucky,0.8,3,117,30,2010,5
28,29,Ohio State,0.3,5,98,39,2010,5
29,30,Florida,0.1,2,73,24,2010,5
30,31,Arizona St,0.0,9,119,91,2010,5
31,32,W Virginia,-0.1,13,88,82,2010,5
32,33,NC State,-0.3,23,113,59,2010,5
33,34,Florida St,-0.6,10,90,22,2010,5
34,35,GA Tech,-0.8,14,91,36,2010,5
35,36,Kentucky,-0.9,19,92,92,2010,5
36,37,Texas,-1.0,3,97,25,2010,5
37,38,New Mexico,-1.0,6,115,7,2010,5
38,39,Air Force,-1.1,14,96,14,2010,5
39,40,Penn State,-1.2,20,95,26,2010,5
40,41,Iowa,-1.4,28,101,34,2010,5
41,42,Nevada,-1.5,42,117,64,2010,5
42,43,Clemson,-1.8,19,114,47,2010,5
43,44,S Methodist,-2.2,12,87,76,2010,5
