,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon St,9.3,1,18,1,2010,11
1,2,Alabama,7.7,1,78,4,2010,11
2,3,Washington,7.4,2,50,2,2010,11
3,4,Arkansas,7.2,1,96,7,2010,11
4,5,LSU,6.5,5,30,16,2010,11
5,6,Oregon,6.0,2,60,5,2010,11
6,7,Stanford,5.9,1,99,14,2010,11
7,8,Florida,5.7,2,73,3,2010,11
8,9,UCLA,5.6,3,56,11,2010,11
9,10,USC,4.8,6,66,8,2010,11
10,11,S Carolina,4.8,3,81,15,2010,11
11,12,Miami (FL),4.5,1,110,10,2010,11
12,13,Oklahoma,4.4,5,61,18,2010,11
13,14,Missouri,4.4,12,88,13,2010,11
14,15,TX Christian,4.3,4,46,43,2010,11
15,16,Arizona St,4.3,9,119,25,2010,11
16,17,Georgia,4.1,5,82,12,2010,11
17,18,California,3.9,7,98,9,2010,11
18,19,Tennessee,3.7,4,87,6,2010,11
19,20,Auburn,3.6,1,70,17,2010,11
20,21,Miss State,3.5,6,83,20,2010,11
21,22,Arizona,2.9,14,102,37,2010,11
22,23,Texas A&M,2.8,16,118,39,2010,11
23,24,Florida St,2.7,10,90,23,2010,11
24,25,Nebraska,2.6,9,91,22,2010,11
25,26,NC State,2.6,23,113,26,2010,11
26,27,Boise State,2.6,1,30,24,2010,11
27,28,N Carolina,2.6,1,37,34,2010,11
28,29,Illinois,2.1,21,97,30,2010,11
29,30,Kentucky,1.9,19,92,19,2010,11
30,31,Clemson,1.9,19,114,32,2010,11
31,32,Air Force,1.8,14,96,31,2010,11
32,33,Oklahoma St,1.5,28,107,38,2010,11
33,34,Utah,1.5,28,108,59,2010,11
34,35,VA Tech,1.4,2,35,28,2010,11
35,36,Ohio State,1.3,5,98,33,2010,11
36,37,Colorado,1.3,20,77,21,2010,11
37,38,Texas Tech,1.1,12,75,42,2010,11
38,39,Wisconsin,1.1,22,102,27,2010,11
39,40,Texas,1.1,3,97,36,2010,11
40,41,Iowa,1.0,28,101,29,2010,11
41,42,Pittsburgh,0.9,19,42,35,2010,11
42,43,Iowa State,0.7,32,84,49,2010,11
43,44,Vanderbilt,0.4,16,76,40,2010,11
44,45,Notre Dame,0.4,16,56,45,2010,11
45,46,Wash State,0.1,15,110,50,2010,11
46,47,Kansas St,-0.1,42,105,51,2010,11
47,48,Hawaii,-0.4,29,86,60,2010,11
48,49,Baylor,-0.9,46,114,57,2010,11
49,50,Cincinnati,-0.9,14,50,47,2010,11
50,51,Michigan St,-1.0,41,109,41,2010,11
51,52,Michigan,-1.0,15,68,55,2010,11
52,53,BYU,-1.1,5,64,44,2010,11
53,54,GA Tech,-1.2,14,91,65,2010,11
54,55,Boston Col,-1.2,32,117,48,2010,11
55,56,Louisville,-1.2,33,77,56,2010,11
56,57,Maryland,-1.3,39,98,69,2010,11
57,58,Penn State,-1.3,20,95,46,2010,11
58,59,E Carolina,-1.8,36,86,52,2010,11
59,60,W Virginia,-2.6,13,88,61,2010,11
60,61,Wake Forest,-2.9,53,111,64,2010,11
61,62,Mississippi,-3.1,38,115,54,2010,11
62,63,S Florida,-3.1,16,97,58,2010,11
63,64,Duke,-3.2,63,108,63,2010,11
64,65,Syracuse,-3.3,48,118,62,2010,11
65,66,Connecticut,-3.3,20,69,66,2010,11
66,67,Navy,-3.5,34,97,74,2010,11
67,68,Minnesota,-3.8,40,101,70,2010,11
68,69,Nevada,-4.1,42,117,73,2010,11
69,70,Wyoming,-4.2,45,105,53,2010,11
70,71,Virginia,-4.6,43,109,67,2010,11
71,72,Rice,-4.6,5,116,76,2010,11
72,73,Rutgers,-4.8,47,112,81,2010,11
73,74,Marshall,-4.8,1,97,77,2010,11
74,75,S Methodist,-5.0,12,87,72,2010,11
75,76,LA Tech,-5.1,70,102,75,2010,11
76,77,Central FL,-5.4,61,115,84,2010,11
77,78,UAB,-5.5,51,99,68,2010,11
78,79,UNLV,-5.7,10,94,78,2010,11
79,80,Memphis,-6.6,13,113,82,2010,11
80,81,Indiana,-6.7,81,120,98,2010,11
81,82,Tulsa,-6.9,33,91,80,2010,11
82,83,Colorado St,-6.9,36,104,85,2010,11
83,84,Florida Intl,-6.9,15,114,79,2010,11
84,85,Purdue,-7.0,26,114,89,2010,11
85,86,Houston,-7.2,30,112,90,2010,11
86,87,Bowling Grn,-7.2,24,101,86,2010,11
87,88,Utah State,-7.4,9,97,71,2010,11
88,89,Northwestern,-7.6,41,104,97,2010,11
89,90,N Illinois,-7.8,34,102,91,2010,11
90,91,Kansas,-7.9,39,110,102,2010,11
91,92,San Diego St,-7.9,61,119,83,2010,11
92,93,Temple,-8.0,45,111,95,2010,11
93,94,Fresno St,-8.1,28,96,96,2010,11
94,95,Toledo,-8.2,28,109,87,2010,11
95,96,Idaho ,-8.3,56,120,93,2010,11
96,97,Tulane,-8.3,93,120,94,2010,11
97,98,Arkansas St,-8.4,10,108,92,2010,11
98,99,LA Lafayette,-8.5,4,110,103,2010,11
99,100,Fla Atlantic,-8.6,37,108,88,2010,11
100,101,Buffalo,-9.0,73,120,105,2010,11
101,102,Miami (OH),-9.3,1,111,101,2010,11
102,103,W Michigan,-9.4,21,114,104,2010,11
103,104,E Michigan,-9.6,64,119,99,2010,11
104,105,Troy,-9.7,34,109,100,2010,11
105,106,Army,-9.7,76,115,110,2010,11
106,107,LA Monroe,-9.8,5,114,108,2010,11
107,108,Central Mich,-10.3,55,114,107,2010,11
108,109,W Kentucky,-10.5,3,117,106,2010,11
109,110,Kent State,-11.3,68,119,112,2010,11
110,111,S Mississippi,-11.4,6,112,109,2010,11
111,112,Akron,-11.6,44,117,111,2010,11
112,113,San Jose St,-11.6,2,118,113,2010,11
113,114,North Texas,-11.8,13,115,114,2010,11
114,115,New Mexico,-12.2,6,115,115,2010,11
115,116,N Mex State,-13.7,54,119,118,2010,11
116,117,Ohio,-14.4,76,118,116,2010,11
117,118,Middle Tenn,-14.5,49,120,119,2010,11
118,119,Ball State,-16.6,84,120,117,2010,11
119,120,TX El Paso,-16.8,70,120,120,2010,11
